,a0,a1,a2,a3,a4,a5,a6
5.29294,0.0040989777909054455,0.0,0.0027515429089165146,0.0,-0.003522647152792247,0.0,0.00030204196551975737
5.29767,0.003988087156185824,0.0,0.002499952643398612,0.0,-0.0032472849597572017,0.0,0.00034685136409115584
5.29972,0.003920799085798732,0.0,0.002488155086927001,0.0,-0.0032276863695252056,0.0,0.00013749324380670722
5.30238,0.0038561369942374077,0.0,0.0023282944858047366,0.0,-0.0029669144052712425,0.0,0.0004338914711731183
5.30823,0.003052712284844737,0.0,0.0018532610143159585,0.0,-0.0022309529291748157,0.0,0.00030472109883712244
5.312880000000001,0.002274997898294789,0.0,0.0013792795998425517,0.0,-0.0015702960680219046,0.0,0.00023898860144139352
5.31752,0.00160233195774408,0.0,0.0009252495652405094,0.0,-0.0009617636822347506,0.0,0.00014352324100063481
5.32281,0.0010890098223467716,0.0,0.000609002941840071,0.0,-0.000516842356858299,0.0,0.00012619280857064535
5.32768,0.0007631133696720946,0.0,0.000412897994269963,0.0,-0.00027860646628748907,0.0,0.00010655640190215869
5.33288,0.0005675141393228022,0.0,0.0003241915292595392,0.0,-0.0001409002196527582,0.0,4.6158217012612545e-05
5.33291,0.0005837206310383816,0.0,0.0002857339280390739,0.0,-0.00011836006932341256,0.0,0.00010559518119189482
5.33747,0.0005175964185238708,0.0,0.00023909322045132347,0.0,-4.59988990792931e-05,0.0,9.926356310637071e-05
5.34274,0.0004715027037473185,0.0,0.00023027090783563306,0.0,-2.241301268390684e-05,0.0,6.076190388882087e-05
5.34293,0.0004697071452384282,0.0,0.0002096293653425537,0.0,-3.4942200055409276e-08,0.0,9.568046589478348e-05
5.34694,0.0004173975716021795,0.0,0.00019288364223543755,0.0,1.2244378747339349e-05,0.0,3.353697305497308e-05
