,a0,a2,a4,a6,a0_err,a2_err,a4_err,a6_err,Chi2,Pval,Chi2NDF
4.580030000000001,0.0005168358062331801,3.406993753186883e-05,-2.5291190850012537e-05,4.240372574743491e-06,1.4451946235078928e-05,2.8326808092049062e-05,3.655260358039918e-05,3.898228924449323e-05,0.805561132895298,0.8481364265447994,0.268520377631766
4.59008,0.0002739706526180844,2.606919044308094e-05,-3.089733008217177e-05,2.4118569492579398e-05,7.603605004254933e-06,1.4702111906343906e-05,1.9004112996273704e-05,2.0275165372944002e-05,2.346109389985026,0.5037451659737446,0.782036463328342
4.60027,0.00013587141024050064,1.9075788431964562e-05,-1.833765608137629e-05,7.381306892242375e-06,4.417599956342531e-06,8.554460055261986e-06,1.1544201183104574e-05,1.1885772967421937e-05,1.1565754418856962,0.7634370214572572,0.3855251472952321
4.60999,0.00013805263218286007,-5.077342564897109e-06,-1.516664016769435e-05,8.240358889564242e-06,5.183013431240753e-06,1.0055676236091427e-05,1.3486794679069314e-05,1.3905971042032209e-05,3.1333259518728696,0.3715222262832847,1.044441983957623
4.62023,9.190368750046142e-05,1.3225576100335523e-05,-3.838386916931104e-05,1.4608594032351215e-05,4.598386035814099e-06,8.93382647789629e-06,1.1162144034463319e-05,1.209669975878369e-05,9.688415697501323,0.021409148297679037,3.2294718991671076
4.62994,8.776653539904527e-05,-2.1183043151478515e-06,-4.885075106502037e-06,1.3144189034822228e-06,3.674192537768612e-06,7.226732657083167e-06,9.234841078255448e-06,9.109899923038223e-06,9.078070122030697,0.0282707094376925,3.0260233740102325
4.63517,5.2923734271152176e-05,8.757656261436298e-06,-4.290781423129384e-06,9.105576562047063e-06,2.335848651318994e-06,4.659600130966747e-06,5.835016864784077e-06,6.329065780828064e-06,4.526752548881402,0.20991639817680574,1.5089175162938007
4.639959999999999,6.429609721672791e-05,1.172280462656688e-06,-3.058157061332822e-06,7.458532685124792e-06,2.313954375701128e-06,4.518635426692888e-06,5.897444269907721e-06,6.0143501224003345e-06,3.831856884329802,0.28020232254426647,1.277285628109934
4.64996,0.0001383797202647719,-2.17169110748285e-06,-1.4380568097900896e-06,1.1594937343807225e-05,3.856231276737816e-06,7.40327309282966e-06,1.0185985401771113e-05,1.0465936437526877e-05,4.111751224259944,0.2496471180987292,1.3705837414199813
4.67012,9.275095481912874e-05,5.6650395182248275e-06,-4.373681582566964e-06,8.515716896109705e-08,2.460160553899844e-06,4.8133302168792664e-06,6.195029800814411e-06,6.648914466013016e-06,1.6140418144749347,0.6562101402603142,0.5380139381583116
4.68015,4.2368845383493337e-05,1.3041395440950695e-06,5.435912270975848e-06,-2.548625740418204e-06,1.2073523528507015e-06,2.4197948293892196e-06,3.1504204966128162e-06,3.3571022634855433e-06,2.545585367191227,0.4671090865532137,0.848528455730409
4.68993,3.605519940544603e-05,9.406606300974078e-08,-3.026991109799985e-06,1.4389716532411787e-06,1.0253716664850995e-06,1.9766974727761183e-06,2.6022731014581434e-06,2.7184262702135953e-06,5.211510846508577,0.1569484818307454,1.7371702821695256
4.71002,3.337421641197097e-05,1.389090042329373e-06,1.6146477158336745e-06,1.804889431690047e-06,8.602367399621428e-07,1.692772132550099e-06,2.1874325853004197e-06,2.3633285206487006e-06,1.1606188399143833,0.7624641924632934,0.38687294663812777
4.73,4.243152359021858e-05,2.8675270412902267e-06,3.245758757247367e-06,-4.223885583299391e-06,1.1070258256718326e-06,2.2076294857851754e-06,2.8778579101486767e-06,3.066095283266935e-06,3.048154266606251,0.3842601606871823,1.0160514222020838
4.75,7.742447046481479e-05,9.596054728963367e-07,-3.7279817112846115e-06,7.945270367225914e-06,1.9309487043528096e-06,3.684051051041532e-06,4.929733001027946e-06,5.299593197841256e-06,5.618858085219685,0.13169991815735682,1.8729526950732283
4.75518,0.00017735881012048731,8.060826604454265e-06,-3.4268455120252796e-06,1.005623314605033e-05,4.264351367404729e-06,8.255905444914537e-06,1.0749405626103696e-05,1.1766285160527133e-05,2.157182450965575,0.5404312566729821,0.719060816988525
4.75888,0.00019995606462220293,-1.2855036512387282e-07,-3.4263270093757995e-06,1.0504489203538999e-05,4.782402325754421e-06,9.142551185420244e-06,1.2201856022114613e-05,1.2942703950047877e-05,1.0957860559827404,0.7780914426966012,0.36526201866091346
4.77004,0.00023499186875918245,1.154986304014401e-05,-1.231422589206645e-05,2.6744791854453956e-05,5.6023756187884346e-06,1.0662680371965726e-05,1.4195487815247537e-05,1.5410303302381552e-05,2.8999566748394403,0.4073084714261689,0.9666522249464801
4.77502,0.00024264554947177428,1.3194603856410793e-05,-1.5434865688910898e-06,-1.270825137618056e-06,5.972198375222405e-06,1.165701095334629e-05,1.5200175747458943e-05,1.6381640713051e-05,1.1469722703630973,0.7657485710910261,0.38232409012103247
4.7801800000000005,0.0002162850184030962,1.0158273589174014e-05,-1.0612074433042642e-05,3.973071765905336e-06,6.192506806344476e-06,1.201866838124232e-05,1.605176088163288e-05,1.6555043875415392e-05,1.0309365299118296,0.7937668102661453,0.3436455099706099
4.79012,0.00018832233571831693,5.226795924907762e-06,-3.1271253319141846e-06,1.646266147688064e-05,5.4218138309762155e-06,1.0491963102361297e-05,1.4170605843355603e-05,1.4738249801341872e-05,1.3329708413107122,0.7213191096114613,0.4443236137702374
4.799919999999999,0.00014270294059708875,6.037309627214299e-07,-3.7616873531465885e-07,9.089699387468885e-06,4.036782081485737e-06,7.82394312536495e-06,1.0493473384859064e-05,1.0905314622518325e-05,0.9584833832349038,0.8112962892773011,0.31949446107830126
4.81003,0.00013223667404032113,5.595735631638127e-06,-5.710234874100933e-06,5.248432271730226e-06,3.612312928413882e-06,7.032714615219396e-06,9.126383545952623e-06,9.68864073246443e-06,0.8556648694778458,0.8361115184614785,0.28522162315928196
4.8121599999999995,0.0001241951744344926,1.0092530928752308e-05,-5.010732358803736e-06,6.530408415974766e-06,3.1287829533175127e-06,6.045981601956015e-06,8.051931861884147e-06,8.66212475073169e-06,1.7530850014809245,0.6251969795677312,0.5843616671603081
4.81527,0.00012199207319858883,8.089723665702202e-06,-1.8631898186971974e-06,-2.7557577539216857e-06,2.929554268872951e-06,5.6852354437078605e-06,7.486941113064793e-06,7.915447389888136e-06,0.8381594115586131,0.8403196980535887,0.2793864705195377
4.82006,0.00012071162155010937,1.2660381303224391e-05,-4.402305512338155e-06,7.285691991672984e-06,2.7932426361831314e-06,5.420039382665034e-06,6.98288267658931e-06,7.755122399751045e-06,1.4854508446618373,0.6856323159372055,0.49515028155394575
4.82989,0.00012113422759392101,5.233526093026316e-06,-1.497557841213153e-06,6.262133276376143e-06,2.71624020374554e-06,5.191592427677641e-06,6.889497634206623e-06,7.4311164350947045e-06,1.8447244682703545,0.6052510854931195,0.6149081560901182
4.85003,0.00014279172586550943,5.3566215362206104e-06,3.7812021491179845e-07,9.079436982531458e-06,3.156357186098287e-06,6.036993390268346e-06,7.98602886569008e-06,8.685622798872818e-06,1.4563113105074414,0.6923897299117054,0.4854371035024805
