,a0,a0err,fitOrder,splineX,splineY
3.4211,0.01615687460747391,0.00034644405840835487,4,3.4211,0.01615687460747391
3.4219,0.016496060576528315,0.000354435760227618,4,3.4219,0.016496060576528315
3.4228,0.016905403215920965,0.0003639383221233465,4,3.4228,0.016905403215920965
3.4237,0.017400705291789848,0.0003752817810586002,4,3.4237,0.017400705291789848
3.4245,0.018005875172189916,0.00038896616476052584,4,3.4245,0.018005875172189916
3.4254,0.01875741628974884,0.00040575388867833504,4,3.4254,0.01875741628974884
3.4262,0.019718459754372177,0.00042695784684517916,4,3.4262,0.019718459754372177
3.4271,0.021011059992505108,0.00045509734023244894,4,3.4271,0.021011059992505108
3.4279,0.022916324979812722,0.0004959194745948847,4,3.4279,0.022916324979812722
3.4288,0.02629578476244693,0.0005670407317104286,4,3.4288,0.02629578476244693
3.4297,0.035590540424457764,0.0007651305014810965,4,3.4297,0.035590540424457764
3.4305,0.11994355304126,0.002716681368193705,4,3.4305,0.11994355304126
3.4314,0.01810966301178921,0.00035252666364219006,4,3.4314,0.01810966301178921
3.4322,0.01845010895726393,0.0003780790529354643,4,3.4322,0.01845010895726393
3.4331,0.020897810634391816,0.000437559890521227,4,3.4331,0.020897810634391816
3.4339,0.023109464215582153,0.00048780168830174644,4,3.4339,0.023109464215582153
3.4348,0.025168095751583467,0.0005329855569397522,4,3.4348,0.025168095751583467
3.4357,0.02712138504773876,0.000575019371075219,4,3.4357,0.02712138504773876
3.4365,0.02894826105046216,0.0006138543906583302,4,3.4365,0.02894826105046216
3.4374,0.030583210269255316,0.000648333431808319,4,3.4374,0.030583210269255316
3.4382,0.03193507775396823,0.0006766841831284585,4,3.4382,0.03193507775396823
3.4391,0.03291244676622883,0.0006971006797585243,4,3.4391,0.03291244676622883
3.4399,0.033445388982401306,0.0007081935381493152,4,3.4399,0.033445388982401306
3.4408,0.03350647443030429,0.0007094483884031227,4,3.4408,0.03350647443030429
3.4417,0.033119794594087384,0.0007013990883213872,4,3.4417,0.033119794594087384
3.4425,0.03235358901543021,0.0006854864899377925,4,3.4425,0.03235358901543021
3.4434,0.031303189236951606,0.0006636978512554133,4,3.4434,0.031303189236951606
3.4442,0.030072084354472894,0.0006381849142367893,4,3.4442,0.030072084354472894
3.4451,0.028752191298237983,0.0006108507206411703,4,3.4451,0.028752191298237983
3.4459,0.027418536962486962,0.0005832416974249109,4,3.4459,0.027418536962486962
3.4468,0.026124492615966374,0.0005564633399239583,4,3.4468,0.026124492615966374
3.4477,0.024904801800407477,0.0005312304611808996,4,3.4477,0.024904801800407477
3.4485,0.023777933521274452,0.0005079246113608555,4,3.4485,0.023777933521274452
3.4494,0.022752482520129222,0.00048672198875022624,4,3.4494,0.022752482520129222
3.4502,0.021828716083249086,0.0004676242241039152,4,3.4502,0.021828716083249086
3.4511,0.02100353850520134,0.0004505719238127633,4,3.4511,0.02100353850520134
3.4519,0.020270074824823996,0.0004354246735708519,4,3.4519,0.020270074824823996
3.4528,0.019621159109688962,0.0004220325093468955,4,3.4528,0.019621159109688962
3.4537,0.019048509822468203,0.0004102277368119922,4,3.4537,0.019048509822468203
3.4545,0.018545491380509874,0.00039987629827017225,4,3.4545,0.018545491380509874
3.4554,0.018104544177517067,0.0003908218920714263,4,3.4554,0.018104544177517067
3.4562,0.017719179276317408,0.0003829332366350169,4,3.4562,0.017719179276317408
3.4571,0.017383781195187104,0.00037609854509815927,4,3.4571,0.017383781195187104
3.4579,0.017094152069649128,0.0003702299170088567,4,3.4579,0.017094152069649128
3.4588,0.01684413519714787,0.00036520289632670754,4,3.4588,0.01684413519714787
3.4597,0.016631232220478798,0.00036096929117836635,4,3.4597,0.016631232220478798
3.4605,0.01645128075370093,0.00035744459784682066,4,3.4605,0.01645128075370093
3.4614,0.01630228658716751,0.00035458999778308417,4,3.4614,0.01630228658716751
3.4622,0.016180992807851576,0.000352337638624911,4,3.4622,0.016180992807851576
3.4631,0.016085691675228952,0.00035065622816807663,4,3.4631,0.016085691675228952
3.4639,0.016014191049904355,0.00034950214983089185,4,3.4639,0.016014191049904355
3.4648,0.01596538738648271,0.0003488544811264246,4,3.4648,0.01596538738648271
3.4657,0.01593836379361901,0.0003486950296228977,4,3.4657,0.01593836379361901
3.4665,0.015930964211856982,0.00034898309133901657,4,3.4665,0.015930964211856982
3.4674,0.015943876955068836,0.00034973485990347116,4,3.4674,0.015943876955068836
3.4682,0.015974849526370485,0.00035090308425896174,4,3.4682,0.015974849526370485
3.4691,0.016024401335499757,0.00035250523330170876,4,3.4691,0.016024401335499757
3.4699,0.016091719497040528,0.00035452163291049496,4,3.4699,0.016091719497040528
3.4708,0.016177015108973482,0.0003569639594242045,4,3.4708,0.016177015108973482
3.4717,0.016279923398472205,0.00035982539330706794,4,3.4717,0.016279923398472205
3.4725,0.01640028567548052,0.0003631052860551978,4,3.4725,0.01640028567548052
3.4734,0.016538284404920188,0.0003668097095814363,4,3.4734,0.016538284404920188
3.4742,0.016694194393681475,0.0003709473966361993,4,3.4742,0.016694194393681475
3.4751,0.01686851731818529,0.0003755337756564928,4,3.4751,0.01686851731818529
3.4759,0.017061294222052086,0.00038057209466668863,4,3.4759,0.017061294222052086
3.4768,0.017273489125250754,0.0003860857936019212,4,3.4768,0.017273489125250754
3.4777,0.017505061856830983,0.0003920767112126315,4,3.4777,0.017505061856830983
3.4785,0.017756900288858256,0.0003985674848038362,4,3.4785,0.017756900288858256
3.4794,0.018029495161026438,0.00040557269288052226,4,3.4794,0.018029495161026438
3.4802,0.01832395871643797,0.0004131202477613851,4,3.4802,0.01832395871643797
3.4811,0.018640633026627582,0.00042121757708930775,4,3.4811,0.018640633026627582
3.4819,0.01898037198388883,0.0004298897578946597,4,3.4819,0.01898037198388883
3.4828,0.019343642171989764,0.00043914629723039656,4,3.4828,0.019343642171989764
3.4837,0.01973188068752573,0.00044902658263794613,4,3.4837,0.01973188068752573
3.4845,0.020144812987864517,0.00045952250242505455,4,3.4845,0.020144812987864517
3.4854,0.020583602133634644,0.00047066137497808167,4,3.4854,0.020583602133634644
3.4862,0.021048368739992804,0.00048245016305813453,4,3.4862,0.021048368739992804
3.4871,0.021539097623581166,0.0004948873041421869,4,3.4871,0.021539097623581166
3.4879,0.022055354116266017,0.0005079633435710338,4,3.4879,0.022055354116266017
3.4888,0.022597766042629416,0.0005216915920859625,4,3.4888,0.022597766042629416
3.4896,0.023163660074864305,0.0005360094544037373,4,3.4896,0.023163660074864305
3.4905,0.02375261135896301,0.0005509026293906048,4,3.4905,0.02375261135896301
3.4914,0.024361316833600967,0.0005662939131048906,4,3.4914,0.024361316833600967
3.4922,0.02498768423003543,0.0005821305847253665,4,3.4922,0.02498768423003543
3.4931,0.025627508007449517,0.0005983074284235774,4,3.4931,0.025627508007449517
3.4939,0.026275302689892012,0.0006146899951954255,4,3.4939,0.026275302689892012
3.4948,0.02692527525799577,0.0006311349958977091,4,3.4948,0.02692527525799577
3.4956,0.027569583120244764,0.0006474479991487511,4,3.4956,0.027569583120244764
3.4965,0.028200168526509604,0.0006634351339893849,4,3.4965,0.028200168526509604
3.4974,0.028807297223409342,0.0006788517066549667,4,3.4974,0.028807297223409342
3.4982,0.02938156432815656,0.0006934637057743273,4,3.4982,0.02938156432815656
3.4991,0.029911133799868376,0.0007069814143415487,4,3.4991,0.029911133799868376
3.4999,0.030384819451610062,0.0007191274605557372,4,3.4999,0.030384819451610062
3.5008,0.030792220646720662,0.0007296401498982053,4,3.5008,0.030792220646720662
3.5016,0.031123609413888628,0.0007382817824194547,4,3.5016,0.031123609413888628
3.5025,0.03136970515568567,0.0007448192454938176,4,3.5025,0.03136970515568567
3.5034,0.03152341957037826,0.0007490759053189746,4,3.5034,0.03152341957037826
3.5042,0.03158113103264124,0.0007509553912457746,4,3.5042,0.03158113103264124
3.5051,0.03154057715992226,0.0007504043483261161,4,3.5051,0.03154057715992226
3.5059,0.03140254391395096,0.0007474296825458423,4,3.5059,0.03140254391395096
3.5068,0.031170244897061435,0.0007421155343807032,4,3.5068,0.031170244897061435
3.5076,0.03085081427552821,0.000734628132477406,4,3.5076,0.03085081427552821
3.5085,0.030451216180802577,0.000725142088221271,4,3.5085,0.030451216180802577
3.5094,0.029982416194770645,0.0007139202176457655,4,3.5094,0.029982416194770645
3.5102,0.029453857607580004,0.0007012005186680751,4,3.5102,0.029453857607580004
3.5111,0.028878318129285728,0.0006872896913374385,4,3.5111,0.028878318129285728
3.5119,0.02826576731609945,0.0006724366882828391,4,3.5119,0.02826576731609945
3.5128,0.027627371392094865,0.0006569200300887057,4,3.5128,0.027627371392094865
3.5136,0.026973117480328622,0.0006409836720810241,4,3.5136,0.026973117480328622
3.5145,0.026311616805471616,0.0006248408871198122,4,3.5145,0.026311616805471616
3.5154,0.025651597628640294,0.0006087096944449936,4,3.5154,0.025651597628640294
3.5162,0.024998302936351992,0.0005927242525378321,4,3.5162,0.024998302936351992
3.5171,0.024357905054220162,0.0005770340132681845,4,3.5171,0.024357905054220162
3.5179,0.02373447437010505,0.0005617433243944541,4,3.5179,0.02373447437010505
3.5188,0.023131311443065117,0.0005469381435829111,4,3.5188,0.023131311443065117
3.5196,0.022550732253065302,0.0005326745414239296,4,3.5196,0.022550732253065302
3.5205,0.02199423488298739,0.0005189920615184547,4,3.5205,0.02199423488298739
3.5214,0.021463488140838503,0.000505934084091639,4,3.5214,0.021463488140838503
3.5222,0.02095829468422703,0.0004934959119951715,4,3.5222,0.02095829468422703
3.5231,0.020479258430794293,0.00048169620582611374,4,3.5231,0.020479258430794293
3.5239,0.020025433472641362,0.00047050881586399893,4,3.5239,0.020025433472641362
3.5248,0.019596358681445825,0.00045993002378080317,4,3.5248,0.019596358681445825
3.5256,0.01919236513016447,0.00044996099250449326,4,3.5256,0.01919236513016447
3.5265,0.01881105999771794,0.0004405505159733211,4,3.5265,0.01881105999771794
3.5274,0.018452633796635788,0.00043170015165857543,4,3.5274,0.018452633796635788
3.5282,0.018115283265755372,0.00042336581054385923,4,3.5282,0.018115283265755372
3.5291,0.01779848031459066,0.0004155373428839355,4,3.5291,0.01779848031459066
3.5299,0.017501647475417884,0.00040819800853242837,4,3.5299,0.017501647475417884
3.5308,0.017222736423386602,0.000401299076031476,4,3.5308,0.017222736423386602
3.5316,0.01696092199805021,0.00039482301000242894,4,3.5316,0.01696092199805021
3.5325,0.016715463849267576,0.000388749773132992,4,3.5325,0.016715463849267576
3.5334,0.016485781691925286,0.00038306392622593357,4,3.5334,0.016485781691925286
3.5342,0.016270575460318182,0.0003777337643293819,4,3.5342,0.016270575460318182
3.5351,0.016068881098719394,0.00037273812392045485,4,3.5351,0.016068881098719394
3.5359,0.015880082396363373,0.0003680632372620437,4,3.5359,0.015880082396363373
3.5368,0.01570346014932744,0.00036368986039313255,4,3.5368,0.01570346014932744
3.5376,0.015537977322005922,0.0003595892606190896,4,3.5376,0.015537977322005922
3.5385,0.01538359409123086,0.0003557642983482473,4,3.5385,0.01538359409123086
3.5394,0.015239537365890296,0.00035219642571610173,4,3.5394,0.015239537365890296
3.5402,0.015104595332517191,0.0003488539953041832,4,3.5402,0.015104595332517191
3.5411,0.014978946522769328,0.0003457408904167646,4,3.5411,0.014978946522769328
3.5419,0.014861342780602565,0.0003428290942928969,4,3.5419,0.014861342780602565
3.5428,0.01475202800822984,0.0003401237738976439,4,3.5428,0.01475202800822984
3.5436,0.014650565715690627,0.00033761142819718515,4,3.5436,0.014650565715690627
3.5445,0.01455637293120336,0.0003352813811415622,4,3.5445,0.01455637293120336
3.5454,0.0144687520206469,0.000333114285730852,4,3.5454,0.0144687520206469
3.5462,0.014387509638295956,0.0003311065683409425,4,3.5462,0.014387509638295956
3.5471,0.014312802594299654,0.00032925983424999806,4,3.5471,0.014312802594299654
3.5479,0.014243603699843769,0.0003275499419569399,4,3.5479,0.014243603699843769
3.5488,0.014180185864077693,0.0003259852275876817,4,3.5488,0.014180185864077693
3.5496,0.01412222481097305,0.00032455420614579673,4,3.5496,0.01412222481097305
3.5505,0.014069265795137682,0.0003232486591017421,4,3.5505,0.014069265795137682
3.5514,0.014020981740738214,0.0003220563652878777,4,3.5514,0.014020981740738214
3.5522,0.013977930615946772,0.00032099449071763483,4,3.5522,0.013977930615946772
3.5531,0.0139390014572399,0.0003200325799961871,4,3.5531,0.0139390014572399
3.5539,0.013904525343056069,0.00031917979435902593,4,3.5539,0.013904525343056069
3.5548,0.01387423089852527,0.0003184296218114706,4,3.5548,0.01387423089852527
3.5556,0.013847808305717779,0.00031777249930753273,4,3.5556,0.013847808305717779
3.5565,0.01382533386660029,0.00031721106720558677,4,3.5565,0.01382533386660029
3.5574,0.013806758436852671,0.0003167426337291595,4,3.5574,0.013806758436852671
3.5582,0.013792083021209729,0.00031636837883545127,4,3.5582,0.013792083021209729
3.5591,0.013780607722046848,0.0003160685726330511,4,3.5591,0.013780607722046848
3.5599,0.013773280566701298,0.0003158677203181337,4,3.5599,0.013773280566701298
3.5608,0.013768620204461514,0.000315727729209343,4,3.5608,0.013768620204461514
3.5616,0.013767414117824544,0.0003156675207889381,4,3.5616,0.013767414117824544
3.5625,0.013770095541361368,0.0003156985089450445,4,3.5625,0.013770095541361368
3.5634,0.013775266953883626,0.00031578322413777245,4,3.5634,0.013775266953883626
3.5642,0.013784152610190874,0.00031595416148734505,4,3.5642,0.013784152610190874
3.5651,0.013795718246190155,0.00031618271462226455,4,3.5651,0.013795718246190155
3.5659,0.013810556142246761,0.00031648550606934114,4,3.5659,0.013810556142246761
3.5668,0.013828605637816746,0.0003168578080718044,4,3.5668,0.013828605637816746
3.5676,0.013849443186668049,0.0003172893688170416,4,3.5676,0.013849443186668049
3.5685,0.013873073242810821,0.0003177805598279299,4,3.5685,0.013873073242810821
3.5693,0.013900189448800053,0.00031834701150277325,4,3.5693,0.013900189448800053
3.5702,0.013929655737182063,0.00031896140200156445,4,3.5702,0.013929655737182063
3.5711,0.013962457893600679,0.00031964515991794924,4,3.5711,0.013962457893600679
3.5719,0.013998056889285872,0.00032038667285299097,4,3.5719,0.013998056889285872
3.5728,0.01403658638601361,0.0003211879691127634,4,3.5728,0.01403658638601361
3.5736,0.01407845911424009,0.00032205814055649847,4,3.5736,0.01407845911424009
3.5745,0.01412278147409825,0.000322974932969903,4,3.5745,0.01412278147409825
3.5753,0.014169755986682107,0.0003239413286440393,4,3.5753,0.014169755986682107
3.5762,0.01422046638300503,0.0003249866726363728,4,3.5762,0.01422046638300503
3.5771,0.014273649858012192,0.0003260764231191386,4,3.5771,0.014273649858012192
3.5779,0.014330050743246493,0.0003272296447270025,4,3.5779,0.014330050743246493
3.5788,0.014389258405454327,0.00032843534863765463,4,3.5788,0.014389258405454327
3.5796,0.014451520532958376,0.00032969862571342233,4,3.5796,0.014451520532958376
3.5805,0.014516626099120312,0.00033101448978729067,4,3.5805,0.014516626099120312
3.5813,0.014585039109647539,0.0003323939563667551,4,3.5813,0.014585039109647539
3.5822,0.014656395495005126,0.0003338268817135743,4,3.5822,0.014656395495005126
3.5831,0.014730634436219234,0.00033531063005305943,4,3.5831,0.014730634436219234
3.5839,0.014808069537428803,0.00033685428698822847,4,3.5839,0.014808069537428803
3.5848,0.0148889619578351,0.0003384630965536001,4,3.5848,0.0148889619578351
3.5856,0.014972791791358924,0.0003401231940492456,4,3.5856,0.014972791791358924
3.5865,0.015059922258259608,0.0003418439409464536,4,3.5865,0.015059922258259608
3.5873,0.015149859556773905,0.0003436115628663079,4,3.5873,0.015149859556773905
3.5882,0.015243363892649384,0.0003454454332055011,4,3.5882,0.015243363892649384
3.5891,0.01534022414664669,0.0003473395191521025,4,3.5891,0.01534022414664669
3.5899,0.0154404743828473,0.0003492940678760332,4,3.5899,0.0154404743828473
3.5908,0.015543867869596634,0.00035130319176325054,4,3.5908,0.015543867869596634
3.5916,0.015650649399358865,0.0003533722649815491,4,3.5916,0.015650649399358865
3.5925,0.01576060303400887,0.0003554980209787404,4,3.5925,0.01576060303400887
3.5933,0.015874221096991166,0.0003576872474766405,4,3.5933,0.015874221096991166
3.5942,0.0159910455183043,0.0003599326671622496,4,3.5942,0.0159910455183043
3.5951,0.016111530377104385,0.00036224509466066887,4,3.5951,0.016111530377104385
3.5959,0.016235467628121725,0.00036461734822278695,4,3.5959,0.016235467628121725
3.5968,0.01636285730794539,0.0003670507100365244,4,3.5968,0.01636285730794539
3.5976,0.016493464635520257,0.0003695387873425306,4,3.5976,0.016493464635520257
3.5985,0.01662777888062244,0.0003720931874063973,4,3.5985,0.01662777888062244
3.5993,0.016765543084379577,0.0003747091192346927,4,3.5993,0.016765543084379577
3.6002,0.016906992969595473,0.0003773926050304693,4,3.6002,0.016906992969595473
3.6011,0.01705188939423379,0.0003801361870856426,4,3.6011,0.01705188939423379
3.6019,0.017200222577656243,0.0003829416110762325,4,3.6019,0.017200222577656243
3.6028,0.017351985228439715,0.00038580751396784306,4,3.6028,0.017351985228439715
3.6036,0.017507422626124928,0.00038874140188806445,4,3.6036,0.017507422626124928
3.6045,0.017666288344168394,0.00039173628096564843,4,3.6045,0.017666288344168394
3.6053,0.017829141045554622,0.0003948095054395243,4,3.6053,0.017829141045554622
3.6062,0.017995065277325025,0.0003979341522789409,4,3.6062,0.017995065277325025
3.6071,0.018164447743675944,0.0004011242272653385,4,3.6071,0.018164447743675944
3.6079,0.018337886540879044,0.00040439463060533534,4,3.6079,0.018337886540879044
3.6088,0.01851444284207183,0.0004077200043616876,4,3.6088,0.01851444284207183
3.6096,0.018694542873049193,0.00041111428676417287,4,3.6096,0.018694542873049193
3.6105,0.018877956631018347,0.0004145743764359682,4,3.6105,0.018877956631018347
3.6113,0.019065043340484023,0.00041810621258047586,4,3.6113,0.019065043340484023
3.6122,0.019255615728389883,0.0004217072742528865,4,3.6122,0.019255615728389883
3.6131,0.019449899820981508,0.0004253829545381341,4,3.6131,0.019449899820981508
3.6139,0.019647094963851565,0.0004291173136377687,4,3.6139,0.019647094963851565
3.6148,0.01984814946449394,0.00043293237142036893,4,3.6148,0.01984814946449394
3.6156,0.020052694803103958,0.00043682061491648647,4,3.6156,0.020052694803103958
3.6165,0.020260567262338332,0.0004407805532672074,4,3.6165,0.020260567262338332
3.6173,0.020472485838156,0.00044482669638637543,4,3.6173,0.020472485838156
3.6182,0.0206876483689879,0.0004489444965999054,4,3.6182,0.0206876483689879
3.6191,0.020906720040235638,0.00045314847999308364,4,3.6191,0.020906720040235638
3.6199,0.021129641400998624,0.0004574412322624174,4,3.6199,0.021129641400998624
3.6208,0.02135554369418473,0.000461799791479854,4,3.6208,0.02135554369418473
3.6216,0.02158613361841133,0.0004662675466887899,4,3.6216,0.02158613361841133
3.6225,0.021820395432780592,0.00047082069960986456,4,3.6225,0.021820395432780592
3.6233,0.022059187717383258,0.0004754800993003843,4,3.6233,0.022059187717383258
3.6242,0.022302010818715308,0.00048023635451752546,4,3.6242,0.022302010818715308
3.6251,0.022549578476048517,0.00048510705626504967,4,3.6251,0.022549578476048517
3.6259,0.022801857611951686,0.0004900903325343976,4,3.6259,0.022801857611951686
3.6268,0.02305935789131229,0.0004952010496677867,4,3.6268,0.02305935789131229
3.6276,0.023321640346347608,0.000500429445349512,4,3.6276,0.023321640346347608
3.6285,0.023589702338411407,0.0005057981142416343,4,3.6285,0.023589702338411407
3.6293,0.023863315656884612,0.0005113037690127302,4,3.6293,0.023863315656884612
3.6302,0.02414396373768087,0.0005169831496671085,4,3.6302,0.02414396373768087
3.6311,0.024430832381743983,0.0005228178348134564,4,3.6311,0.024430832381743983
3.6319,0.024724993612005943,0.0005288283430596567,4,3.6319,0.024724993612005943
3.6328,0.02502688474609272,0.0005350312884499914,4,3.6328,0.02502688474609272
3.6336,0.025336645281852258,0.0005414269541753604,4,3.6336,0.025336645281852258
3.6345,0.025655170173832405,0.0005480391281168719,4,3.6345,0.025655170173832405
3.6353,0.0259837123606034,0.000554894864017504,4,3.6353,0.0259837123606034
3.6362,0.026322022996971724,0.0005619899652965941,4,3.6362,0.026322022996971724
3.6371,0.026671480433309292,0.0005693550203179636,4,3.6371,0.026671480433309292
3.6379,0.027031734839424372,0.0005769840191004659,4,3.6379,0.027031734839424372
3.6388,0.02740505143808083,0.0005849272288673813,4,3.6388,0.02740505143808083
3.6396,0.027791159003602732,0.0005931786388558033,4,3.6396,0.027791159003602732
3.6405,0.028190934520589666,0.0006017595109110743,4,3.6405,0.028190934520589666
3.6413,0.028605668860583626,0.0006106957193072723,4,3.6413,0.028605668860583626
3.6422,0.02903523702572335,0.0006199867011439053,4,3.6422,0.02903523702572335
3.6431,0.02948057949495714,0.0006296507613008696,4,3.6431,0.02948057949495714
3.6439,0.029942074310899885,0.0006396910979200346,4,3.6439,0.029942074310899885
3.6448,0.030419038949393625,0.0006500933917488198,4,3.6448,0.030419038949393625
3.6456,0.030911775369601158,0.0006608591061484363,4,3.6456,0.030911775369601158
3.6465,0.0314187579615613,0.0006719460913198813,4,3.6465,0.0314187579615613
3.6473,0.03193793325727673,0.000683300593477823,4,3.6473,0.03193793325727673
3.6482,0.03246684382482633,0.000694860101217153,4,3.6482,0.03246684382482633
3.649,0.03300038328959629,0.0007064904840706628,4,3.649,0.03300038328959629
3.6499,0.033532549530109805,0.000718041826507599,4,3.6499,0.033532549530109805
3.6508,0.034054353220418235,0.0007292872605702491,4,3.6508,0.034054353220418235
3.6516,0.03455409200664621,0.0007399360159813651,4,3.6516,0.03455409200664621
3.6525,0.03501594019944262,0.0007495954477081148,4,3.6525,0.03501594019944262
3.6533,0.03542111296497257,0.0007578023129160191,4,3.6533,0.03542111296497257
3.6542,0.0357451351741242,0.0007639573090393891,4,3.6542,0.0357451351741242
3.655,0.035960243818572206,0.000767380615957818,4,3.655,0.035960243818572206
3.6559,0.036035673609737355,0.0007673309636599697,4,3.6559,0.036035673609737355
3.6568,0.03593948658674094,0.0007630426543004153,4,3.6568,0.03593948658674094
3.6576,0.03564230241755543,0.0007538261717199336,4,3.6576,0.03564230241755543
3.6585,0.035122931524853566,0.0007392141866640949,4,3.6585,0.035122931524853566
3.6593,0.03437171481996467,0.0007190323237265369,4,3.6593,0.03437171481996467
3.6602,0.03339876335466655,0.0006936109479196706,4,3.6602,0.03339876335466655
3.661,0.032232981717314424,0.0006637614190732365,4,3.661,0.032232981717314424
3.6619,0.03092312325600669,0.0006307840632777855,4,3.6619,0.03092312325600669
3.6628,0.029531686637750562,0.000596297658503996,4,3.6628,0.029531686637750562
3.6636,0.028128994073919594,0.0005620860335389446,4,3.6636,0.028128994073919594
3.6645,0.026781420331144667,0.0005297812055139389,4,3.6645,0.026781420331144667
3.6653,0.02554397844078608,0.0005006745164701243,4,3.6653,0.02554397844078608
3.6662,0.024459117149449094,0.0004756847245770004,4,3.6662,0.024459117149449094
3.667,0.02355188194088841,0.00045525192395509185,4,3.667,0.02355188194088841
3.6679,0.022833963970878633,0.00043947265851590077,4,3.6679,0.022833963970878633
3.6688,0.022306145966568693,0.0004281816342794035,4,3.6688,0.022306145966568693
3.6696,0.02196206650027395,0.0004210712692736937,4,3.6696,0.02196206650027395
3.6705,0.02179198889440311,0.00041779107156324246,4,3.6705,0.02179198889440311
3.6713,0.021785187916429218,0.000418014122284664,4,3.6713,0.021785187916429218
3.6722,0.021931946006549196,0.0004214697903098625,4,3.6722,0.021931946006549196
3.673,0.022225637311675112,0.00042798712174113953,4,3.673,0.022225637311675112
3.6739,0.022663559698573293,0.0004374962653071747,4,3.6739,0.022663559698573293
3.6748,0.02324825320840954,0.0004500562886099997,4,3.6748,0.02324825320840954
3.6756,0.023989452407739423,0.000465872007961392,4,3.6756,0.023989452407739423
3.6765,0.024906841295888216,0.00048536135822959927,4,3.6765,0.024906841295888216
3.6773,0.026038256003500133,0.0005093085939767728,4,3.6773,0.026038256003500133
3.6782,0.027452888933412477,0.0005391182615659068,4,3.6782,0.027452888933412477
3.679,0.02929157924651954,0.0005776380676320596,4,3.679,0.02929157924651954
3.6799,0.03188505864819367,0.0006315211044991912,4,3.6799,0.03188505864819367
3.6808,0.03626114073401657,0.0007215618707363345,4,3.6808,0.03626114073401657
3.6816,0.04761351056891188,0.0009541745163484122,4,3.6816,0.04761351056891188
3.6825,0.14291319987355733,0.002979070700584584,4,3.6825,0.14291319987355733
3.6833,0.04328021484211345,0.0009406549741961414,4,3.6833,0.04328021484211345
3.6842,0.03491973080066627,0.0007441131818188135,4,3.6842,0.03491973080066627
3.685,0.03713831192417142,0.0007861493130077699,4,3.685,0.03713831192417142
3.6859,0.04045712202968773,0.0008574038784040996,4,3.6859,0.04045712202968773
3.6868,0.04423841945832157,0.0009412685219516817,4,3.6868,0.04423841945832157
3.6876,0.048398846198008195,0.001035049097706982,4,3.6876,0.048398846198008195
3.6885,0.05289038353791319,0.0011373487888513471,4,3.6885,0.05289038353791319
3.6893,0.05761292788071605,0.001245793244219072,4,3.6893,0.05761292788071605
3.6902,0.0623832181126995,0.001356195432944521,4,3.6902,0.0623832181126995
3.691,0.06692402854575301,0.0014622565822967088,4,3.691,0.06692402854575301
3.6919,0.07088865390106165,0.0015560601840940269,4,3.6919,0.07088865390106165
3.6928,0.07391267682351417,0.0016292171820053657,4,3.6928,0.07391267682351417
3.6936,0.0757116414970485,0.0016750385071225972,4,3.6936,0.0757116414970485
3.6945,0.07615351344882058,0.0016902210887327596,4,3.6945,0.07615351344882058
3.6953,0.07530197606299399,0.0016758672218266358,4,3.6953,0.07530197606299399
3.6962,0.07338368737903826,0.0016368110824232147,4,3.6962,0.07338368737903826
3.697,0.07071218226789451,0.0015799592169819642,4,3.697,0.07071218226789451
3.6979,0.06760981353956981,0.0015125186050249037,4,3.6979,0.06760981353956981
3.6988,0.06435145473395736,0.0014407202014422033,4,3.6988,0.06435145473395736
3.6996,0.061137634840156864,0.0013691872025997356,4,3.6996,0.061137634840156864
3.7005,0.05809856375692394,0.001301000300255534,4,3.7005,0.05809856375692394
3.7013,0.05530683427768941,0.0012379383126367852,4,3.7013,0.05530683427768941
3.7022,0.05279432703855509,0.0011808592661975508,4,3.7022,0.05279432703855509
3.703,0.050564449602168784,0.0011299652660510205,4,3.703,0.050564449602168784
3.7039,0.04860509923916521,0.0010850765288594618,4,3.7039,0.04860509923916521
3.7048,0.04689623814035506,0.0010458254055334033,4,3.7048,0.04689623814035506
3.7056,0.04541482319756056,0.0010117470919721845,4,3.7056,0.04541482319756056
3.7065,0.04413609137637407,0.0009823247067007343,4,3.7065,0.04413609137637407
3.7073,0.04303747804996057,0.000957080198025645,4,3.7073,0.04303747804996057
3.7082,0.04209732876340762,0.0009355459789011649,4,3.7082,0.04209732876340762
3.709,0.041297236585365264,0.0009173184088959871,4,3.709,0.041297236585365264
3.7099,0.04061899125685532,0.000901997639042772,4,3.7099,0.04061899125685532
3.7108,0.04004874153996256,0.000889269946303412,4,3.7108,0.04004874153996256
3.7116,0.03957342640599549,0.0008788445275309883,4,3.7116,0.03957342640599549
3.7125,0.03918187476740827,0.0008704649861539787,4,3.7125,0.03918187476740827
3.7133,0.0388641852458061,0.0008639062857862409,4,3.7133,0.0388641852458061
3.7142,0.03861171339575638,0.0008589677628425268,4,3.7142,0.03861171339575638
3.715,0.03841851148132623,0.0008555014950754895,4,3.715,0.03841851148132623
3.7159,0.03827818871981409,0.0008533491525872838,4,3.7159,0.03827818871981409
3.7168,0.03818694944811008,0.0008523977192520952,4,3.7168,0.03818694944811008
3.7176,0.03814310330888397,0.0008525649800363569,4,3.7176,0.03814310330888397
3.7185,0.038149951123767234,0.0008538415817266494,4,3.7185,0.038149951123767234
3.7193,0.03822318669961071,0.0008563791207766918,4,3.7193,0.03822318669961071
3.7202,0.03842017269139063,0.0008608930804637742,4,3.7202,0.03842017269139063
3.721,0.039054602887063805,0.0008716923770122076,4,3.721,0.039054602887063805
