,a0,a0err,fitOrder,splineX,splineY
4.5956,0.00264503263873276,5.654198700079871e-05,4,4.5956,0.00264503263873276
4.596,0.002581834654743459,5.523711489418132e-05,4,4.596,0.002581834654743459
4.5964,0.002518012745464632,5.3915606423018214e-05,4,4.5964,0.002518012745464632
4.5969,0.00245388542305013,5.258440972503649e-05,4,4.5969,0.00245388542305013
4.5973,0.0023897984828505107,5.1250729954087e-05,4,4.5973,0.0023897984828505107
4.5977,0.0023260257812330555,4.992071469180556e-05,4,4.5977,0.0023260257812330555
4.5982,0.002262836767689355,4.859998355748686e-05,4,4.5982,0.002262836767689355
4.5986,0.002200431831661643,4.729290659454353e-05,4,4.5986,0.002200431831661643
4.599,0.0021390348911426377,4.600446565137143e-05,4,4.599,0.0021390348911426377
4.5994,0.002078886073332196,4.473985800123804e-05,4,4.5994,0.002078886073332196
4.5999,0.002019978225197492,4.349882430394624e-05,4,4.5999,0.002019978225197492
4.6003,0.0019625482764930985,4.228687426814828e-05,4,4.6003,0.0019625482764930985
4.6007,0.0019067005249288327,4.110627447930217e-05,4,4.6007,0.0019067005249288327
4.6012,0.001852379287653861,3.9956047871509465e-05,4,4.6012,0.001852379287653861
4.6016,0.001799753370191242,3.883983990935765e-05,4,4.6016,0.001799753370191242
4.602,0.0017488128953564719,3.775777086598307e-05,4,4.602,0.0017488128953564719
4.6024,0.0016995431844639764,3.6709548913870877e-05,4,4.6024,0.0016995431844639764
4.6029,0.0016520353694917892,3.569712828887697e-05,4,4.6029,0.0016520353694917892
4.6033,0.0016061783584625385,3.47187245154935e-05,4,4.6033,0.0016061783584625385
4.6037,0.0015619756079103115,3.3774232683266716e-05,4,4.6037,0.0015619756079103115
4.6042,0.001519450079027478,3.28641920409756e-05,4,4.6042,0.001519450079027478
4.6046,0.001478522932271336,3.198731532683931e-05,4,4.6046,0.001478522932271336
4.605,0.0014391825372807275,3.1143528256659685e-05,4,4.605,0.0014391825372807275
4.6054,0.0014013737691453822,3.0331512483906953e-05,4,4.6054,0.0014013737691453822
4.6059,0.0013650321447593295,2.95500650099489e-05,4,4.6059,0.0013650321447593295
4.6063,0.0013301166266968714,2.8798416519764684e-05,4,4.6063,0.0013301166266968714
4.6067,0.0012965783151802535,2.8075700426265664e-05,4,4.6067,0.0012965783151802535
4.6072,0.0012644099527762132,2.7381776585592708e-05,4,4.6072,0.0012644099527762132
4.6076,0.0012334666482402847,2.6713587805494657e-05,4,4.6076,0.0012334666482402847
4.608,0.0012037862403326987,2.6072176297981642e-05,4,4.608,0.0012037862403326987
4.6084,0.001175278034749345,2.5455514780393923e-05,4,4.6084,0.001175278034749345
4.6089,0.0011478968014944054,2.486277650382585e-05,4,4.6089,0.0011478968014944054
4.6093,0.0011215929107356068,2.4292921826022966e-05,4,4.6093,0.0011215929107356068
4.6097,0.0010963244203352222,2.3745144040564145e-05,4,4.6097,0.0010963244203352222
4.6102,0.0010720381546159264,2.321828868312232e-05,4,4.6102,0.0010720381546159264
4.6106,0.0010486946177446618,2.2711608459415407e-05,4,4.6106,0.0010486946177446618
4.611,0.001026252875052634,2.222424075312299e-05,4,4.611,0.001026252875052634
4.6114,0.0010046670310300684,2.1755249889869997e-05,4,4.6114,0.0010046670310300684
4.6119,0.0009838971708435932,2.130381198492801e-05,4,4.6119,0.0009838971708435932
4.6123,0.0009639110976424957,2.086924545015135e-05,4,4.6123,0.0009639110976424957
4.6127,0.0009446738156020126,2.04508567333056e-05,4,4.6127,0.0009446738156020126
4.6132,0.0009261424091316287,2.004771114390844e-05,4,4.6132,0.0009261424091316287
4.6136,0.0009082911637019956,1.9659285431772252e-05,4,4.6136,0.0009082911637019956
4.614,0.0008910885813011779,1.92849337553605e-05,4,4.614,0.0008910885813011779
4.6144,0.0008744997974314149,1.8923917802230688e-05,4,4.6144,0.0008744997974314149
4.6149,0.0008585057549262224,1.8575840084731344e-05,4,4.6149,0.0008585057549262224
4.6153,0.0008430669634657417,1.8239845364630263e-05,4,4.6153,0.0008430669634657417
4.6157,0.0008281694577749991,1.7915659272370095e-05,4,4.6157,0.0008281694577749991
4.6162,0.0008137841864602628,1.7602658154666683e-05,4,4.6162,0.0008137841864602628
4.6166,0.0007998868553178452,1.7300325861178902e-05,4,4.6166,0.0007998868553178452
4.617,0.000786457223444721,1.700823398114484e-05,4,4.617,0.000786457223444721
4.6174,0.0007734799254541622,1.6726043027236026e-05,4,4.6174,0.0007734799254541622
4.6179,0.0007609330094774829,1.6453295816147192e-05,4,4.6179,0.0007609330094774829
4.6183,0.0007487889334549541,1.6189379477892537e-05,4,4.6183,0.0007487889334549541
4.6187,0.000737037289322106,1.5934113399079322e-05,4,4.6187,0.000737037289322106
4.6192,0.0007256625264120604,1.5687105016225975e-05,4,4.6192,0.0007256625264120604
4.6196,0.0007146490589330774,1.544806036015924e-05,4,4.6196,0.0007146490589330774
4.62,0.0007039799715026769,1.5216591389453004e-05,4,4.62,0.0007039799715026769
4.6204,0.0006936421367211052,1.4992422890251939e-05,4,4.6204,0.0006936421367211052
4.6209,0.0006836174533664676,1.4775154483833672e-05,4,4.6209,0.0006836174533664676
4.6213,0.0006739007358134353,1.4564680823101749e-05,4,4.6213,0.0006739007358134353
4.6217,0.0006644717050087272,1.436054132347928e-05,4,4.6217,0.0006644717050087272
4.6222,0.0006553275282790742,1.4162687632107975e-05,4,4.6222,0.0006553275282790742
4.6226,0.0006464541229742111,1.3970822666469403e-05,4,4.6226,0.0006464541229742111
4.623,0.0006378340651968715,1.3784546949404703e-05,4,4.623,0.0006378340651968715
4.6234,0.0006294621116495171,1.3603747842875129e-05,4,4.6234,0.0006294621116495171
4.6239,0.0006213334400428517,1.3428311178380309e-05,4,4.6239,0.0006213334400428517
4.6243,0.0006134366698011695,1.3258005555875957e-05,4,4.6243,0.0006134366698011695
4.6247,0.0006057627811217293,1.3092634291588118e-05,4,4.6247,0.0006057627811217293
4.6252,0.0005983013263089873,1.2931938628868346e-05,4,4.6252,0.0005983013263089873
4.6256,0.0005910458727181681,1.277580626970013e-05,4,4.6256,0.0005910458727181681
4.626,0.0005839883917284916,1.2624028324116083e-05,4,4.626,0.0005839883917284916
4.6264,0.0005771215228123722,1.2476472627880763e-05,4,4.6264,0.0005771215228123722
4.6269,0.0005704429732474846,1.2333084245018388e-05,4,4.6269,0.0005704429732474846
4.6273,0.0005639425303603235,1.2193608934181177e-05,4,4.6273,0.0005639425303603235
4.6277,0.0005576113092058575,1.2057897735647775e-05,4,4.6277,0.0005576113092058575
4.6282,0.0005514474441221718,1.1925859801197465e-05,4,4.6282,0.0005514474441221718
4.6286,0.0005454479988206863,1.1797456409132514e-05,4,4.6286,0.0005454479988206863
4.629,0.0005396003892184067,1.167240990453417e-05,4,4.629,0.0005396003892184067
4.6294,0.0005338997221247601,1.155060248282783e-05,4,4.6294,0.0005338997221247601
4.6299,0.0005283506636292184,1.143214524449961e-05,4,4.6299,0.0005283506636292184
4.6303,0.0005229363149490884,1.1316655854356059e-05,4,4.6303,0.0005229363149490884
4.6307,0.0005176653537210466,1.1204331664894655e-05,4,4.6307,0.0005176653537210466
4.6312,0.0005125248213362069,1.1094882109111185e-05,4,4.6312,0.0005125248213362069
4.6316,0.00050750495239583,1.098808857016038e-05,4,4.6316,0.00050750495239583
4.632,0.0005026130990914131,1.0884121294372854e-05,4,4.632,0.0005026130990914131
4.6324,0.0004978398397810153,1.0782779067535738e-05,4,4.6324,0.0004978398397810153
4.6329,0.0004931817066698301,1.068395504771913e-05,4,4.6329,0.0004931817066698301
4.6333,0.0004886356542436022,1.0587628707070817e-05,4,4.6333,0.0004886356542436022
4.6337,0.0004842028320271695,1.049376245671181e-05,4,4.6337,0.0004842028320271695
4.6342,0.00047987013850101054,1.04021264640584e-05,4,4.6342,0.00047987013850101054
4.6346,0.0004756399798576797,1.0312743547171002e-05,4,4.6346,0.0004756399798576797
4.635,0.000471512557197893,1.0225631741007989e-05,4,4.635,0.000471512557197893
4.6354,0.00046748163590173156,1.014063212591921e-05,4,4.6354,0.00046748163590173156
4.6359,0.000463535177798588,1.0057505139029957e-05,4,4.6359,0.000463535177798588
4.6363,0.0004596914096583937,9.9766231870514e-06,4,4.6363,0.0004596914096583937
4.6367,0.0004559267387526117,9.897488983281392e-06,4,4.6367,0.0004559267387526117
4.6372,0.00045225264851605633,9.820362237978155e-06,4,4.6372,0.00045225264851605633
4.6376,0.00044866021250178026,9.745020907581705e-06,4,4.6376,0.00044866021250178026
4.638,0.000445153441261317,9.671567338531914e-06,4,4.638,0.000445153441261317
4.6384,0.0004417176518778499,9.599664120830182e-06,4,4.6384,0.0004417176518778499
4.6389,0.0004383647936772373,9.52959570388074e-06,4,4.6389,0.0004383647936772373
4.6393,0.000435079127031714,9.461002644046455e-06,4,4.6393,0.000435079127031714
4.6397,0.0004318697696987154,9.394098713936251e-06,4,4.6397,0.0004318697696987154
4.6402,0.0004287303492247305,9.328701498771535e-06,4,4.6402,0.0004287303492247305
4.6406,0.0004256605733347834,9.264860494105949e-06,4,4.6406,0.0004256605733347834
4.641,0.00042265322026482357,9.202391503125167e-06,4,4.641,0.00042265322026482357
4.6414,0.00041971384008197984,9.141413978778488e-06,4,4.6414,0.00041971384008197984
4.6419,0.00041683589652198166,9.081773741896778e-06,4,4.6419,0.00041683589652198166
4.6423,0.0004140170321374435,9.023441941765742e-06,4,4.6423,0.0004140170321374435
4.6427,0.00041126338225897755,8.966560218019745e-06,4,4.6427,0.00041126338225897755
4.6432,0.00040856314892242043,8.910806685161654e-06,4,4.6432,0.00040856314892242043
4.6436,0.0004059193280718184,8.85633286970185e-06,4,4.6436,0.0004059193280718184
4.644,0.00040333603246560563,8.80318440290214e-06,4,4.644,0.00040333603246560563
4.6444,0.00040079885775650336,8.751024859831055e-06,4,4.6444,0.00040079885775650336
4.6449,0.00039831951641784095,8.700149819700372e-06,4,4.6449,0.00039831951641784095
4.6453,0.0003958872132601932,8.650296316464575e-06,4,4.6453,0.0003958872132601932
4.6457,0.0003935051881154185,8.601555264681808e-06,4,4.6457,0.0003935051881154185
4.6462,0.00039117173226814987,8.553861717142003e-06,4,4.6462,0.00039117173226814987
4.6466,0.00038888815985233877,8.507285821868796e-06,4,4.6466,0.00038888815985233877
4.647,0.00038664483690047536,8.461569993013452e-06,4,4.647,0.00038664483690047536
4.6474,0.00038445477366558055,8.417037547594697e-06,4,4.6474,0.00038445477366558055
4.6479,0.000382303297107843,8.373323914202272e-06,4,4.6479,0.000382303297107843
4.6483,0.0003801972016762791,8.330643155647985e-06,4,4.6483,0.0003801972016762791
4.6487,0.0003781286808811904,8.288742797161818e-06,4,4.6487,0.0003781286808811904
4.6492,0.0003761024041040331,8.24778644139103e-06,4,4.6492,0.0003761024041040331
4.6496,0.00037411563284947747,8.207695372363006e-06,4,4.6496,0.00037411563284947747
4.65,0.00037216754361053545,8.168452031902022e-06,4,4.65,0.00037216754361053545
4.6504,0.0003702619931530393,8.130121770845562e-06,4,4.6504,0.0003702619931530393
4.6509,0.0003683840545233974,8.092393497877105e-06,4,4.6509,0.0003683840545233974
4.6513,0.0003665460074046193,8.055542587751316e-06,4,4.6513,0.0003665460074046193
4.6517,0.00036474692145037243,8.019527711425296e-06,4,4.6517,0.00036474692145037243
4.6522,0.0003629758355719448,7.98414134942838e-06,4,4.6522,0.0003629758355719448
4.6526,0.0003612453607020949,7.949640968614422e-06,4,4.6526,0.0003612453607020949
4.653,0.0003595409275941325,7.915676591844135e-06,4,4.653,0.0003595409275941325
4.6534,0.0003578721192375392,7.882516760337633e-06,4,4.6534,0.0003578721192375392
4.6539,0.00035623825522101456,7.850113065696812e-06,4,4.6539,0.00035623825522101456
4.6543,0.0003546279913075476,7.818214611543298e-06,4,4.6543,0.0003546279913075476
4.6547,0.00035304896122780944,7.786972909965092e-06,4,4.6547,0.00035304896122780944
4.6552,0.00035149720061836994,7.756341553049124e-06,4,4.6552,0.00035149720061836994
4.6556,0.00034998494011528414,7.726581586977491e-06,4,4.6556,0.00034998494011528414
4.656,0.00034849169587858244,7.6972065811882e-06,4,4.656,0.00034849169587858244
4.6564,0.0003470262411399136,7.6684458042152e-06,4,4.6564,0.0003470262411399136
4.6569,0.0003455863805803887,7.640230942209386e-06,4,4.6569,0.0003455863805803887
4.6573,0.00034417995507982833,7.6127381638117655e-06,4,4.6573,0.00034417995507982833
4.6577,0.00034279195625182626,7.585640323665937e-06,4,4.6577,0.00034279195625182626
4.6582,0.0003414318466830188,7.559149340351271e-06,4,4.6582,0.0003414318466830188
4.6586,0.0003400915141468294,7.533078658216645e-06,4,4.6586,0.0003400915141468294
4.659,0.0003387855634820069,7.507753954496378e-06,4,4.659,0.0003387855634820069
4.6594,0.00033749573880531184,7.482783791942549e-06,4,4.6594,0.00033749573880531184
4.6599,0.0003362270557434848,7.458243832853245e-06,4,4.6599,0.0003362270557434848
4.6603,0.0003349857736835814,7.434302040383235e-06,4,4.6603,0.0003349857736835814
4.6607,0.0003337678456449074,7.410869361799764e-06,4,4.6607,0.0003337678456449074
4.6612,0.00033256939280046263,7.387843953248525e-06,4,4.6612,0.00033256939280046263
4.6616,0.00033138943972874156,7.365193354081456e-06,4,4.6616,0.00033138943972874156
4.662,0.000330231173001729,7.343042892380201e-06,4,4.662,0.000330231173001729
4.6624,0.0003290938197510613,7.3213128907332346e-06,4,4.6624,0.0003290938197510613
4.6629,0.0003279734062592596,7.299947415576668e-06,4,4.6629,0.0003279734062592596
4.6633,0.0003268778173774726,7.279108514223204e-06,4,4.6633,0.0003268778173774726
4.6637,0.0003257995185321962,7.258636733431084e-06,4,4.6637,0.0003257995185321962
4.6641,0.000324743150741339,7.238659771706365e-06,4,4.6641,0.000324743150741339
4.6646,0.0003236984743855938,7.218874774680864e-06,4,4.6646,0.0003236984743855938
4.665,0.0003226737973180769,7.199556362568023e-06,4,4.665,0.0003226737973180769
4.6654,0.0003216689114124721,7.1806546771466955e-06,4,4.6654,0.0003216689114124721
4.6659,0.00032068201447049065,7.1621316811198844e-06,4,4.6659,0.00032068201447049065
4.6663,0.0003197070053698612,7.143852542520397e-06,4,4.6663,0.0003197070053698612
4.6667,0.0003187574666148244,7.126112990466788e-06,4,4.6667,0.0003187574666148244
4.6671,0.00031781438734391397,7.108497301704577e-06,4,4.6671,0.00031781438734391397
4.6676,0.0003168925815305742,7.091307082111602e-06,4,4.6676,0.0003168925815305742
4.668,0.0003159849461635224,7.074465856575149e-06,4,4.668,0.0003159849461635224
4.6684,0.0003150924381583221,7.057913888348711e-06,4,4.6684,0.0003150924381583221
4.6689,0.0003142170010516201,7.04173044740142e-06,4,4.6689,0.0003142170010516201
4.6693,0.00031335547362717987,7.025830586216114e-06,4,4.6693,0.00031335547362717987
4.6697,0.0003125130992324941,7.010336829348629e-06,4,4.6697,0.0003125130992324941
4.6701,0.00031168281624010147,6.995092261767249e-06,4,4.6701,0.00031168281624010147
4.6706,0.0003108616230739752,6.979999939681238e-06,4,4.6706,0.0003108616230739752
4.671,0.0003100580038086776,6.965307289252776e-06,4,4.671,0.0003100580038086776
4.6714,0.00030926591816435864,6.950848214595549e-06,4,4.6714,0.00030926591816435864
4.6719,0.00030848436176836324,6.9366419492311945e-06,4,4.6719,0.00030848436176836324
4.6723,0.00030772049525080634,6.922748792180611e-06,4,4.6723,0.00030772049525080634
4.6727,0.00030696691357746123,6.909094490828649e-06,4,4.6727,0.00030696691357746123
4.6731,0.00030623356419794086,6.895850299898484e-06,4,4.6731,0.00030623356419794086
4.6736,0.00030550319563413204,6.882703182923413e-06,4,4.6736,0.00030550319563413204
4.674,0.00030478960608868637,6.8698690391454e-06,4,4.674,0.00030478960608868637
4.6744,0.0003040923248726947,6.8573462001897645e-06,4,4.6744,0.0003040923248726947
4.6749,0.0003033973686440306,6.844894200396437e-06,4,4.6749,0.0003033973686440306
4.6753,0.0003027147572036126,6.8327107422681105e-06,4,4.6753,0.0003027147572036126
4.6757,0.0003020483667433253,6.8208274145397985e-06,4,4.6757,0.0003020483667433253
4.6761,0.00030139362730913287,6.8092047132422205e-06,4,4.6761,0.00030139362730913287
4.6766,0.00030074952074931076,6.797818629750586e-06,4,4.6766,0.00030074952074931076
4.677,0.00030011515271861585,6.786607070511332e-06,4,4.677,0.00030011515271861585
4.6774,0.0002994898932567671,6.775557756684256e-06,4,4.6774,0.0002994898932567671
4.6779,0.00029887442087259434,6.764728300013083e-06,4,4.6779,0.00029887442087259434
4.6783,0.00029826856748218453,6.754073364309859e-06,4,4.6783,0.00029826856748218453
4.6787,0.0002976738969258102,6.743681450572552e-06,4,4.6787,0.0002976738969258102
4.6791,0.0002970888702230499,6.733509648810555e-06,4,4.6791,0.0002970888702230499
4.6796,0.0002965120059234558,6.723430875573586e-06,4,4.6796,0.0002965120059234558
4.68,0.0002959482219741594,6.713670011522385e-06,4,4.68,0.0002959482219741594
4.6804,0.0002953918614068057,6.7040100159515925e-06,4,4.6804,0.0002953918614068057
4.6809,0.0002948449920384917,6.694571166289314e-06,4,4.6809,0.0002948449920384917
4.6813,0.0002943119816312459,6.685423560912451e-06,4,4.6813,0.0002943119816312459
4.6817,0.0002937865297810508,6.676412632692572e-06,4,4.6817,0.0002937865297810508
4.6821,0.00029326132008007427,6.667386241256426e-06,4,4.6821,0.00029326132008007427
4.6826,0.00029275680912102325,6.658801409316881e-06,4,4.6826,0.00029275680912102325
4.683,0.0002922513253262091,6.650204544821441e-06,4,4.683,0.0002922513253262091
4.6834,0.0002917548933883206,6.641757422978189e-06,4,4.6834,0.0002917548933883206
4.6839,0.00029127002274895414,6.6335679333576266e-06,4,4.6839,0.00029127002274895414
4.6843,0.00029079601858939035,6.625566669335267e-06,4,4.6843,0.00029079601858939035
4.6847,0.0002903199239551289,6.617539447261702e-06,4,4.6847,0.0002903199239551289
4.6851,0.00028985626409626586,6.60977123496052e-06,4,4.6851,0.00028985626409626586
4.6856,0.00028940224975311686,6.602170955173269e-06,4,4.6856,0.00028940224975311686
4.686,0.00028895634206771773,6.594728719024413e-06,4,4.686,0.00028895634206771773
4.6864,0.00028852152396151,6.587542664137729e-06,4,4.6864,0.00028852152396151
4.6869,0.00028808890488829183,6.5803687924048335e-06,4,4.6869,0.00028808890488829183
4.6873,0.0002876640707478564,6.573351814389627e-06,4,4.6873,0.0002876640707478564
4.6877,0.00028725151436849325,6.566600594770689e-06,4,4.6877,0.00028725151436849325
4.6881,0.00028683589456004734,6.559741096687253e-06,4,4.6881,0.00028683589456004734
4.6886,0.00028643259394404633,6.553148015802362e-06,4,4.6886,0.00028643259394404633
4.689,0.0002860400776256344,6.546805447090996e-06,4,4.689,0.0002860400776256344
4.6894,0.00028564703754177994,6.5403859426295896e-06,4,4.6894,0.00028564703754177994
4.6899,0.0002852641689131202,6.534201403665776e-06,4,4.6899,0.0002852641689131202
4.6903,0.0002848822901174413,6.5280322164428915e-06,4,4.6903,0.0002848822901174413
4.6907,0.00028450938522681264,6.522025030883991e-06,4,4.6907,0.00028450938522681264
4.6911,0.00028414914653540716,6.5162882741527465e-06,4,4.6911,0.00028414914653540716
4.6916,0.0002837948426420559,6.510630847361512e-06,4,4.6916,0.0002837948426420559
4.692,0.00028344193747610597,6.505045149705131e-06,4,4.692,0.00028344193747610597
4.6924,0.0002830909430837263,6.49945867280938e-06,4,4.6924,0.0002830909430837263
4.6929,0.0002827520271207602,6.494139234617202e-06,4,4.6929,0.0002827520271207602
4.6933,0.0002824194016638158,6.488907429156819e-06,4,4.6933,0.0002824194016638158
4.6937,0.00028209003962325317,6.483757719924383e-06,4,4.6937,0.00028209003962325317
4.6941,0.0002817697945731451,6.478788919334114e-06,4,4.6941,0.0002817697945731451
4.6946,0.00028144893230290806,6.47380874915547e-06,4,4.6946,0.00028144893230290806
4.695,0.000281138777482701,6.469007561396762e-06,4,4.695,0.000281138777482701
4.6954,0.00028082804446871235,6.464195634580816e-06,4,4.6954,0.00028082804446871235
4.6959,0.00028052919594863537,6.4596476333087895e-06,4,4.6959,0.00028052919594863537
4.6963,0.000280239785856138,6.455281564942051e-06,4,4.6963,0.000280239785856138
4.6967,0.0002799434275030928,6.450746733397877e-06,4,4.6967,0.0002799434275030928
4.6971,0.0002796631339585991,6.4465428880642455e-06,4,4.6971,0.0002796631339585991
4.6976,0.0002793847508410858,6.442351432334195e-06,4,4.6976,0.0002793847508410858
4.698,0.0002791051334095284,6.438144556306435e-06,4,4.698,0.0002791051334095284
4.6984,0.0002788301931581138,6.434037719432943e-06,4,4.6984,0.0002788301931581138
4.6989,0.0002785703090338856,6.43020115321783e-06,4,4.6989,0.0002785703090338856
4.6993,0.0002783036326796145,6.426248668038764e-06,4,4.6993,0.0002783036326796145
4.6997,0.0002780465856851379,6.422493015435414e-06,4,4.6997,0.0002780465856851379
4.7001,0.000277800636972375,6.418923346787834e-06,4,4.7001,0.000277800636972375
4.7006,0.0002775535130062994,6.415339386901017e-06,4,4.7006,0.0002775535130062994
4.701,0.0002773075276444053,6.4117591617498035e-06,4,4.701,0.0002773075276444053
4.7014,0.00027707386655777033,6.408441522205e-06,4,4.7014,0.00027707386655777033
4.7019,0.00027683722610589794,6.405041169626552e-06,4,4.7019,0.00027683722610589794
4.7023,0.00027660273588855043,6.401707784361447e-06,4,4.7023,0.00027660273588855043
4.7027,0.00027637820481086984,6.398563897301768e-06,4,4.7027,0.00027637820481086984
4.7031,0.00027615238436394583,6.395341491078211e-06,4,4.7031,0.00027615238436394583
4.7036,0.0002759380069874805,6.392384990390288e-06,4,4.7036,0.0002759380069874805
4.704,0.0002757241790653359,6.389417346173552e-06,4,4.704,0.0002757241790653359
4.7044,0.0002755220135984887,6.386730805054428e-06,4,4.7044,0.0002755220135984887
4.7049,0.0002753097638697371,6.3837687863512635e-06,4,4.7049,0.0002753097638697371
4.7053,0.00027511520975110167,6.38117270336232e-06,4,4.7053,0.00027511520975110167
4.7057,0.0002749120466106854,6.3783913680431485e-06,4,4.7057,0.0002749120466106854
4.7061,0.00027472110088800695,6.375882983565412e-06,4,4.7061,0.00027472110088800695
4.7066,0.0002745273633078252,6.373272385273785e-06,4,4.7066,0.0002745273633078252
4.707,0.0002743367065350818,6.370760662413158e-06,4,4.707,0.0002743367065350818
4.7074,0.0002741577020510281,6.368443276547881e-06,4,4.7074,0.0002741577020510281
4.7079,0.00027397354903957097,6.366014983961309e-06,4,4.7079,0.00027397354903957097
4.7083,0.000273803426093969,6.3638772526875614e-06,4,4.7083,0.000273803426093969
4.7087,0.00027363372015326906,6.361728148220173e-06,4,4.7087,0.00027363372015326906
4.7091,0.00027346250485455576,6.359576877974887e-06,4,4.7091,0.00027346250485455576
4.7096,0.0002732932931492123,6.357426368988496e-06,4,4.7096,0.0002732932931492123
4.71,0.0002731333428001914,6.355462897526391e-06,4,4.71,0.0002731333428001914
4.7104,0.00027297405345497243,6.353503150902306e-06,4,4.7104,0.00027297405345497243
4.7109,0.00027281760865614335,6.351625858802655e-06,4,4.7109,0.00027281760865614335
4.7113,0.00027266829544031246,6.3498579124624e-06,4,4.7113,0.00027266829544031246
4.7117,0.00027251796594719344,6.348077482363146e-06,4,4.7117,0.00027251796594719344
4.7121,0.00027237287801772683,6.3463902046828944e-06,4,4.7121,0.00027237287801772683
4.7126,0.00027222515756261293,6.344614921113859e-06,4,4.7126,0.00027222515756261293
4.713,0.0002720880838678353,6.343104548337696e-06,4,4.713,0.0002720880838678353
4.7134,0.0002719495565577364,6.341514997022702e-06,4,4.7134,0.0002719495565577364
4.7139,0.00027181420795639754,6.340013048658505e-06,4,4.7139,0.00027181420795639754
4.7143,0.0002716762696625592,6.338423891020777e-06,4,4.7143,0.0002716762696625592
4.7147,0.0002715510803806784,6.337106005149552e-06,4,4.7147,0.0002715510803806784
4.7151,0.0002714264867369455,6.335789751986437e-06,4,4.7151,0.0002714264867369455
4.7156,0.00027130003919934834,6.334393483464494e-06,4,4.7156,0.00027130003919934834
4.716,0.00027118478008905764,6.333265802789985e-06,4,4.716,0.00027118478008905764
4.7164,0.00027105979825788767,6.33194087782682e-06,4,4.7164,0.00027105979825788767
4.7169,0.00027094654731580394,6.330825947628519e-06,4,4.7169,0.00027094654731580394
4.7173,0.0002708331367814862,6.3296965535816264e-06,4,4.7173,0.0002708331367814862
4.7177,0.00027072791635660416,6.328760237664342e-06,4,4.7177,0.00027072791635660416
4.7181,0.0002706127107929612,6.327549760121337e-06,4,4.7181,0.0002706127107929612
4.7186,0.0002705095605737064,6.3266160294782265e-06,4,4.7186,0.0002705095605737064
4.719,0.0002704062499742957,6.3256791425161355e-06,4,4.719,0.0002704062499742957
4.7194,0.00027030346124896703,6.324744185218616e-06,4,4.7194,0.00027030346124896703
4.7199,0.0002702121500044994,6.324019755048938e-06,4,4.7199,0.0002702121500044994
4.7203,0.00027010993388591043,6.323075316089433e-06,4,4.7203,0.00027010993388591043
4.7207,0.00027001981040399085,6.322408512862328e-06,4,4.7207,0.00027001981040399085
4.7211,0.0002699286392692858,6.32168012347175e-06,4,4.7211,0.0002699286392692858
4.7216,0.0002698459914933572,6.321127967742752e-06,4,4.7216,0.0002698459914933572
4.722,0.000269756315350241,6.320396605373735e-06,4,4.722,0.000269756315350241
4.7224,0.00026967409012333655,6.3198444386156164e-06,4,4.7224,0.00026967409012333655
4.7229,0.00026959328368331056,6.319291306840166e-06,4,4.7229,0.00026959328368331056
4.7233,0.00026951243398493254,6.318746981462398e-06,4,4.7233,0.00026951243398493254
4.7237,0.00026943517448385043,6.318282228163916e-06,4,4.7237,0.00026943517448385043
4.7241,0.0002693549410679401,6.31772927487323e-06,4,4.7241,0.0002693549410679401
4.7246,0.0002692851940816352,6.317390684708681e-06,4,4.7246,0.0002692851940816352
4.725,0.00026921467847684235,6.317034036945141e-06,4,4.725,0.00026921467847684235
4.7254,0.0002691472333184807,6.3166894791507995e-06,4,4.7254,0.0002691472333184807
4.7259,0.00026907942592676047,6.316414180309232e-06,4,4.7259,0.00026907942592676047
4.7263,0.00026901020319319396,6.316063597771844e-06,4,4.7263,0.00026901020319319396
4.7267,0.0002689523305148758,6.315914060861772e-06,4,4.7267,0.0002689523305148758
4.7271,0.00026888375639398275,6.3155554941234685e-06,4,4.7271,0.00026888375639398275
4.7276,0.00026882798834904537,6.315493519220598e-06,4,4.7276,0.00026882798834904537
4.728,0.0002687714434091708,6.315350722110476e-06,4,4.728,0.0002687714434091708
4.7284,0.0002687142143740277,6.315201297073524e-06,4,4.7284,0.0002687142143740277
4.7289,0.00026865594062301315,6.3150422334364726e-06,4,4.7289,0.00026865594062301315
4.7293,0.00026861071493392295,6.3151608960407335e-06,4,4.7293,0.00026861071493392295
4.7297,0.00026855389204174797,6.315011094349934e-06,4,4.7297,0.00026855389204174797
4.7301,0.0002685078948600158,6.315058823175115e-06,4,4.7301,0.0002685078948600158
4.7306,0.0002684625137034517,6.315121593412713e-06,4,4.7306,0.0002684625137034517
4.731,0.00026841855436862325,6.315245869522438e-06,4,4.731,0.00026841855436862325
4.7314,0.00026837231631807846,6.315288863000441e-06,4,4.7314,0.00026837231631807846
4.7319,0.0002683275488926809,6.315342929534419e-06,4,4.7319,0.0002683275488926809
4.7323,0.0002682920810984332,6.3155936855109066e-06,4,4.7323,0.0002682920810984332
4.7327,0.00026824945890263396,6.315713683716295e-06,4,4.7327,0.00026824945890263396
4.7331,0.00026821384872663335,6.315961656455488e-06,4,4.7331,0.00026821384872663335
4.7336,0.0002681805234916551,6.316215635803016e-06,4,4.7336,0.0002681805234916551
4.734,0.0002681464225701895,6.316473995187612e-06,4,4.734,0.0002681464225701895
4.7344,0.0002681135782709881,6.316791824799227e-06,4,4.7344,0.0002681135782709881
4.7349,0.0002680800525215107,6.317041870729469e-06,4,4.7349,0.0002680800525215107
