Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int
run0176,det_h1-4,0.000184888,0.000139304,17.4227,13.1272,90.0006,0,0,0,13.9832,0.426936,-0.00742306,13.557,94234
run0177,det_h0-0,0.000124666,0.000179855,9.67908,13.9639,71.8399,0,0,0,14,0.271965,-0.00281502,5.89749,77640
run0177,det_h0-1,0.000178871,0.000412455,13.8876,32.023,71.8399,0,0,0,8.95999,0.405258,-0.000736789,2.53302,77640
run0177,det_h0-2,7.32348e-05,0.000211031,5.68595,16.3845,71.8399,0,0,0,13.8597,0.132313,-0.00169084,3.86164,77640
run0177,det_h0-3,0.000147358,0.000119816,11.4409,9.3025,71.8399,0,0,0,7,0.291087,0.000576903,0.300785,77640
run0177,det_h0-4,0.00011121,0.000106095,8.63431,8.23721,71.8399,0,0,0,7,0.324858,0.00121088,-0.686558,77640
run0177,det_h0-5,9.80176e-05,0.000187463,7.61008,14.5546,71.8399,0,0,0,13.999,0.273382,-0.000684957,2.41647,77640
run0177,det_h0-6,6.33863e-05,0.000100943,4.92131,7.83723,71.8399,0,0,0,7,0.397785,0.000570505,0.433849,77640
run0177,det_h0-7,0.000169938,0.000127602,13.194,9.90703,71.8399,0,0,0,7,0.313358,0.000686933,0.147536,77640
run0177,det_h1-0,0.000276156,0.000227848,21.4407,17.6901,71.8399,0,0,0,13.238,0.295901,-0.000651672,2.26368,77640
run0177,det_h1-1,0.000206508,0.000178147,16.0333,13.8313,71.8399,0,0,0,14,0.271445,0.000147054,1.00557,77640
run0177,det_h1-2,4.25832e-05,0.000167351,3.30616,12.9932,71.8399,0,0,0,14,0.187042,0.000630656,0.157385,77640
run0177,det_h1-3,0.000124149,0.000197256,9.6389,15.315,71.8399,0,0,0,11.9986,0.21173,-0.00115931,3.03234,77640
run0177,det_h1-4,0.000173828,0.000198767,13.496,15.4323,71.8399,0,0,0,11.2954,0.337135,-0.00254268,5.4012,77640
run0178,det_h0-0,0.000137306,0.000160536,11.2535,13.1574,74.4918,0,0,0,9.62381,0.238359,-0.00175312,4.07004,81959
run0178,det_h0-1,0.000224349,0.000195775,18.3874,16.0455,74.4918,0,0,0,11.6325,0.359589,-0.00321998,6.55758,81959
run0178,det_h0-2,8.38754e-05,0.000152981,6.87434,12.5382,74.4918,0,0,0,14,0.283898,0.00126951,-0.945104,81959
run0178,det_h0-3,0.000214439,0.000256702,17.5752,21.039,74.4918,0,0,0,13.3685,0.288223,-0.00164718,3.8778,81959
