Run,Detector,Yield,Yield err,Area,Area err,Fit Status
run0306,det_h0-2,0.0376173,0.00139783,2319.03,86.1736,1
run0306,det_h0-3,0.00268049,0.00263406,165.247,162.384,0
run0306,det_h0-4,0.0205988,0.00143767,1269.87,88.6294,1
run0306,det_h0-5,0.0204009,0.00448532,1257.68,276.511,0
run0306,det_h0-6,0.0215424,0.00172468,1328.04,106.323,0
run0306,det_h0-7,0.0128873,0.00887335,794.474,547.024,1
run0306,det_h1-0,0.0213114,0.00167558,1313.8,103.296,0
run0306,det_h1-1,0.0194643,0.00137623,1199.93,84.8416,0
run0306,det_h1-2,0.00154697,0.000115761,95.3674,7.13641,1
run0306,det_h1-3,0.0243714,0.00167317,1502.45,103.147,0
run0306,det_h1-4,0.0263851,0.0077943,1626.59,480.503,0
run0307,det_h0-0,0.0185938,0.00316224,1168.45,198.719,0
run0307,det_h0-1,0.0147068,0.0185475,924.188,1165.55,1
run0307,det_h0-2,0.00907837,0.0048311,570.494,303.591,0
run0307,det_h0-3,0.0197148,0.0016203,1238.9,101.821,0
run0307,det_h0-4,0.0201246,0.00259651,1264.65,163.167,0
run0307,det_h0-5,0.0343549,0.00520998,2158.9,327.4,0
run0307,det_h0-6,0.0179045,0.0029839,1125.14,187.512,0
run0307,det_h0-7,0.0136244,0.00782219,856.17,491.554,0
run0307,det_h1-0,0.0193571,0.00271452,1216.42,170.583,0
run0307,det_h1-1,0.0180018,0.00159539,1131.25,100.256,0
run0307,det_h1-2,0.0111976,0.00275443,703.666,173.091,0
run0307,det_h1-3,0.0256516,0.0018134,1611.98,113.956,0
run0307,det_h1-4,0.0262105,0.00147997,1647.1,93.0029,0
run0308,det_h0-0,0.0312183,0.00238143,1928.51,147.113,0
run0308,det_h0-1,0.00154379,5.11879e-05,95.3674,3.16214,1
run0308,det_h0-2,0.0123191,0.00098878,761.012,61.0819,0
run0308,det_h0-3,0.0207606,0.00137226,1282.49,84.7714,1
run0308,det_h0-4,0.0204853,0.00196087,1265.48,121.133,1
run0308,det_h0-5,0.00154379,6.23311e-05,95.3674,3.8505,1
run0308,det_h0-6,0.0226408,0.00118364,1398.63,73.1194,0
run0308,det_h0-7,0.00786768,0.000341776,486.026,21.1132,1
run0308,det_h1-0,0.0228861,0.00124893,1413.79,77.1525,0
run0308,det_h1-1,0.00154379,0.000158405,95.3674,9.78549,1
run0308,det_h1-2,0.00837344,0.000911991,517.269,56.3382,0
run0308,det_h1-3,0.00154379,6.50939e-05,95.3674,4.02117,1
run0308,det_h1-4,0.027652,0.00153606,1708.2,94.8899,0
run0309,det_h0-0,0.00160112,7.58831e-05,95.3674,4.51982,1
run0309,det_h0-1,0.0307727,0.003761,1832.91,224.017,0
run0309,det_h0-2,0.0119925,0.00129113,714.311,76.9034,0
run0309,det_h0-3,0.0204883,0.00275884,1220.35,164.325,1
run0309,det_h0-4,0.0214344,0.0014692,1276.7,87.5102,0
run0309,det_h0-5,0.021646,0.00185265,1289.3,110.349,0
run0309,det_h0-6,0.0408258,0.0117228,2431.71,698.245,0
run0309,det_h0-7,0.0247221,0.00188273,1472.52,112.141,0
run0309,det_h1-0,0.00160112,8.78762e-05,95.3674,5.23417,1
run0309,det_h1-1,0.0211863,0.00136574,1261.92,81.3476,0
run0309,det_h1-2,0.00918845,0.00103347,547.291,61.5568,1
run0309,det_h1-3,0.00160112,3.89753e-05,95.3674,2.32149,1
run0309,det_h1-4,0.00160112,7.27e-05,95.3674,4.33023,1
run0310,det_h0-0,0.0250252,0.00268078,1793.48,192.123,1
run0310,det_h0-1,0.0013307,3.65331e-05,95.3674,2.61822,1
run0310,det_h0-2,0.0117141,0.000870145,839.512,62.3607,0
run0310,det_h0-3,0.0225559,0.0041849,1616.51,299.919,0
run0310,det_h0-4,0.0195635,0.00230481,1402.06,165.179,0
run0310,det_h0-5,0.0135709,0.00491558,972.585,352.285,0
run0310,det_h0-6,0.028063,0.00587181,2011.19,420.815,0
run0310,det_h0-7,0.0183464,0.00702133,1314.83,503.198,0
run0310,det_h1-0,0.0164769,0.00550825,1180.85,394.76,0
run0310,det_h1-1,0.0151543,0.00251292,1086.06,180.094,0
run0310,det_h1-2,0.0116216,0.00106448,832.885,76.2878,0
run0310,det_h1-3,0.0261073,0.00158631,1871.03,113.686,0
run0310,det_h1-4,0.00765449,0.00971897,548.574,696.529,1
run0311,det_h0-0,0.0206253,0.00246688,2156.58,257.937,0
run0311,det_h0-1,0.000912083,2.229e-05,95.3674,2.33065,1
run0311,det_h0-2,0.000912083,9.29717e-05,95.3674,9.72112,1
run0311,det_h0-3,0.0151305,0.00371127,1582.04,388.051,0
run0311,det_h0-4,0.0221637,0.000924096,2317.44,96.6235,0
run0311,det_h0-5,0.000912083,0.000131039,95.3674,13.7014,1
run0311,det_h0-6,0.000912083,2.49157e-05,95.3674,2.60518,1
run0311,det_h0-7,0.00279272,0.00305831,292.007,319.777,1
run0311,det_h1-0,0.000912083,8.12842e-05,95.3674,8.49907,1
run0311,det_h1-1,0.020884,0.000976101,2183.63,102.061,0
run0311,det_h1-2,0.000912083,3.70293e-05,95.3674,3.87178,1
run0311,det_h1-3,0.000912083,1.97165e-05,95.3674,2.06156,1
run0311,det_h1-4,0.0204561,0.00352039,2138.88,368.092,0
run0312,det_h0-0,0.0291786,0.00104253,2473.47,88.3753,1
run0312,det_h0-1,0.00112501,5.04469e-05,95.3674,4.27638,1
run0312,det_h0-2,6.09576e-05,0.000317487,5.16738,26.9134,1
run0312,det_h0-3,0.0159236,0.00311485,1349.84,264.046,0
run0312,det_h0-4,0.0108111,0.00222601,916.459,188.699,0
run0312,det_h0-5,0.00927328,0.00245355,786.096,207.988,0
run0312,det_h0-6,0.0174186,0.00287145,1476.57,243.413,0
run0312,det_h0-7,0.00112501,5.38113e-05,95.3674,4.56158,1
run0312,det_h1-0,0.0179329,0.00390819,1520.17,331.297,0
run0312,det_h1-1,0.0192866,0.00169365,1634.92,143.571,0
run0312,det_h1-2,0.0105938,0.00092824,898.039,78.6869,0
run0312,det_h1-3,0.0236258,0.007075,2002.76,599.748,1
run0312,det_h1-4,0.014,0.00371819,1186.78,315.191,1
run0313,det_h0-0,0.0311217,0.000827722,9064.62,241.086,0
run0313,det_h0-1,0.0270915,0.000617776,7890.77,179.936,0
run0313,det_h0-2,0.0127125,0.000435291,3702.7,126.785,1
run0313,det_h0-3,0.0166756,0.00165493,4857,482.02,0
run0313,det_h0-4,0.0232932,0.000823987,6784.48,239.998,0
run0313,det_h0-5,0.0196043,0.00333127,5710.03,970.28,0
run0313,det_h0-6,0.0150956,0.00147035,4396.81,428.259,0
run0313,det_h0-7,0.0191,0.0026606,5563.13,774.938,0
run0313,det_h1-0,0.0165103,0.00159013,4808.85,463.148,0
run0313,det_h1-1,0.0217872,0.000607029,6345.83,176.806,0
run0313,det_h1-2,0.0107403,0.00397274,3128.26,1157.12,0
run0313,det_h1-3,0.000327426,9.20553e-06,95.3674,2.68124,1
run0313,det_h1-4,0.0231644,0.00211854,6746.95,617.053,0
run0314,det_h0-0,0.0392852,0.000872815,13363,296.892,0
run0314,det_h0-1,0.0334148,0.00186365,11366.2,633.93,0
run0314,det_h0-2,0.012432,0.00253289,4228.79,861.577,0
run0314,det_h0-3,0.0237781,0.00228313,8088.25,776.619,0
run0314,det_h0-4,0.0278929,0.00196269,9487.91,667.62,0
run0314,det_h0-5,0.029234,0.000721859,9944.09,245.544,0
run0314,det_h0-6,0.0201359,0.00178742,6849.32,608,0
run0314,det_h0-7,0.0236665,0.00308901,8050.28,1050.74,0
run0314,det_h1-0,0.0288388,0.00149665,9809.67,509.094,0
run0314,det_h1-1,0.0223435,0.00214146,7600.24,728.427,0
run0314,det_h1-2,0.0115447,0.00393737,3927,1339.32,0
run0314,det_h1-3,0.0365057,0.000850003,12417.6,289.133,0
run0314,det_h1-4,0.0359512,0.00175211,12229,595.989,0
run0315,det_h0-0,0.0575373,0.00113204,12008,236.257,0
run0315,det_h0-1,0.0474327,0.00342347,9899.21,714.478,0
run0315,det_h0-2,0.0211227,0.00299586,4408.3,625.236,0
run0315,det_h0-3,0.0343512,0.00238296,7169.1,497.324,1
run0315,det_h0-4,0.0419573,0.000791527,8756.49,165.192,0
run0315,det_h0-5,0.0396473,0.00376189,8274.39,785.105,0
run0315,det_h0-6,0.0329853,0.00281921,6884.03,588.37,0
run0315,det_h0-7,0.0339837,0.00398333,7092.4,831.321,0
run0315,det_h1-0,0.0442209,0.000841318,9228.9,175.583,0
run0315,det_h1-1,0.0306483,0.00270996,6396.3,565.568,0
run0315,det_h1-2,0.0179297,0.00496998,3741.93,1037.23,0
run0315,det_h1-3,0.0426777,0.00568787,8906.85,1187.06,0
run0315,det_h1-4,0.0541352,0.00220616,11298,460.426,0
run0316,det_h0-0,0.0854684,0.00309887,11387.3,412.875,0
run0316,det_h0-1,0.0806971,0.00130594,10751.6,173.996,0
run0316,det_h0-2,0.000348231,0.000230286,46.3962,30.6819,0
run0316,det_h0-3,0.060976,0.00532777,8124.07,709.839,0
run0316,det_h0-4,0.0668809,0.00308719,8910.8,411.319,0
run0316,det_h0-5,0.0632878,0.00535737,8432.09,713.784,0
run0316,det_h0-6,0.0507916,0.00463379,6767.17,617.379,0
run0316,det_h0-7,0.070072,0.00132906,9335.98,177.076,0
run0316,det_h1-0,0.0666472,0.00317262,8879.67,422.701,0
run0316,det_h1-1,0.0534655,0.00509902,7123.42,679.363,1
run0316,det_h1-2,0.000715789,6.34138e-05,95.3674,8.44888,1
run0316,det_h1-3,0.000715789,1.64583e-05,95.3674,2.19281,1
run0316,det_h1-4,0.0748192,0.00430211,9968.46,573.188,0
run0317,det_h0-0,0.115298,0.00563836,10818.8,529.07,0
run0317,det_h0-1,0.0900377,0.00932413,8448.59,874.92,0
run0317,det_h0-2,0.0476587,0.0010458,4472.01,98.1313,0
run0317,det_h0-3,0.0711142,0.00982647,6672.93,922.057,0
run0317,det_h0-4,0.00101634,0.000127785,95.3674,11.9905,1
run0317,det_h0-5,0.0621755,0.0293157,5834.18,2750.81,0
run0317,det_h0-6,0.0752432,0.00529824,7060.37,497.155,0
run0317,det_h0-7,0.0166324,0.000238769,1560.69,22.4047,1
run0317,det_h1-0,0.0696548,0.00581288,6535.99,545.446,1
run0317,det_h1-1,0.0712841,0.00453499,6688.88,425.536,0
run0317,det_h1-2,0.00826959,0.000212268,775.969,19.9179,1
run0317,det_h1-3,0.0864969,0.0525015,8116.35,4926.42,0
run0317,det_h1-4,0.00101634,6.49258e-05,95.3674,6.09225,1
run0318,det_h0-0,0.121415,0.00227865,9858.62,185.022,0
run0318,det_h0-1,0.0011745,3.11973e-05,95.3674,2.53316,1
run0318,det_h0-2,0.0424033,0.00379083,3443.06,307.808,1
run0318,det_h0-3,0.0790986,0.0063905,6422.65,518.896,0
run0318,det_h0-4,0.0011745,0.000107999,95.3674,8.7693,1
run0318,det_h0-5,0.00814366,0.0297776,661.249,2417.88,0
run0318,det_h0-6,0.0874085,0.00177342,7097.4,143.999,0
run0318,det_h0-7,0.000490737,0.000336367,39.8469,27.3123,0
run0318,det_h1-0,0.0848578,0.00162531,6890.28,131.972,0
run0318,det_h1-1,0.0750851,0.00411367,6096.76,334.022,0
run0318,det_h1-2,0.0011745,7.76542e-05,95.3674,6.30536,1
run0318,det_h1-3,0.0179865,0.0555879,1460.47,4513.63,0
run0318,det_h1-4,0.0887688,0.00890449,7207.85,723.027,0
run0319,det_h0-0,0.115668,0.00218631,11249.5,212.634,0
run0319,det_h0-1,0.0367008,0.0069129,3569.41,672.328,0
run0319,det_h0-2,0.0487737,0.00111028,4743.58,107.983,0
run0319,det_h0-3,0.0773921,0.00638414,7526.92,620.902,0
run0319,det_h0-4,0.0637453,0.0138863,6199.68,1350.54,0
run0319,det_h0-5,0.0858828,0.00139526,8352.7,135.698,0
run0319,det_h0-6,0.0706999,0.00415886,6876.06,404.478,0
run0319,det_h0-7,0.000980571,7.6708e-05,95.3674,7.46039,1
run0319,det_h1-0,0.0880541,0.00171824,8563.88,167.111,0
run0319,det_h1-1,0.0786532,0.00127718,7649.58,124.215,1
run0319,det_h1-2,0.000980571,6.38921e-05,95.3674,6.21395,1
run0319,det_h1-3,0.000980571,1.87574e-05,95.3674,1.82429,1
run0319,det_h1-4,0.103203,0.00642963,10037.2,625.327,0
run0320,det_h0-0,0.108863,0.00168424,11189.6,173.116,0
run0320,det_h0-1,0.0891915,0.00687436,9167.63,706.588,1
run0320,det_h0-2,0.0464053,0.00122204,4769.82,125.608,0
run0320,det_h0-3,0.084522,0.00192114,8687.68,197.467,0
run0320,det_h0-4,0.000927825,6.53572e-05,95.3674,6.71781,1
run0320,det_h0-5,0.000927825,0.000125046,95.3674,12.853,1
run0320,det_h0-6,0.0593022,0.00880968,6095.43,905.512,0
run0320,det_h0-7,0.072345,0.00952307,7436.05,978.838,0
run0320,det_h1-0,0.0675156,0.00496807,6939.66,510.648,0
run0320,det_h1-1,0.0707432,0.00398727,7271.41,409.836,0
run0320,det_h1-2,0.0281229,0.0117588,2890.64,1208.64,0
run0320,det_h1-3,0.0674558,0.0746879,6933.52,7676.87,0
run0320,det_h1-4,0.102044,0.00263278,10488.7,270.613,0
run0321,det_h0-0,0.0942048,0.00800797,9666.73,821.73,0
run0321,det_h0-1,0.00092938,5.02958e-05,95.3674,5.16106,1
run0321,det_h0-2,0.036717,0.0134948,3767.67,1384.76,0
run0321,det_h0-3,0.00092938,5.58068e-05,95.3674,5.72656,1
run0321,det_h0-4,0.00745671,0.0275601,765.163,2828.06,1
run0321,det_h0-5,0.0629561,0.00825424,6460.18,847.001,0
run0321,det_h0-6,0.0747668,0.00132367,7672.12,135.827,0
run0321,det_h0-7,0.00092938,4.01168e-05,95.3674,4.11654,1
run0321,det_h1-0,0.0763586,0.00125184,7835.46,128.456,0
run0321,det_h1-1,0.0556951,0.0035843,5715.1,367.799,0
run0321,det_h1-2,0.00283033,0.000331191,290.431,33.9849,1
run0321,det_h1-3,0.0146106,0.0199326,1499.26,2045.37,1
run0321,det_h1-4,0.0947032,0.00135879,9717.88,139.431,1
run0322,det_h0-0,0.0888812,0.00213023,9510.82,227.947,0
run0322,det_h0-1,0.06627,0.00625673,7091.29,669.507,0
run0322,det_h0-2,0.0393285,0.00108313,4208.39,115.902,0
run0322,det_h0-3,0.066951,0.0012094,7164.16,129.413,0
run0322,det_h0-4,0.0657311,0.00117148,7033.62,125.355,0
run0322,det_h0-5,0.0507823,0.00589796,5434.02,631.117,0
run0322,det_h0-6,0.0207929,0.000181554,2224.97,19.4274,1
run0322,det_h0-7,0.0675603,0.00121867,7229.36,130.405,0
run0322,det_h1-0,0.0625368,0.00752875,6691.81,805.622,1
run0322,det_h1-1,0.0527968,0.00390936,5649.57,418.325,0
run0322,det_h1-2,0.0145976,0.0162333,1562.04,1737.06,0
run0322,det_h1-3,0.00363124,0.0030485,388.565,326.207,0
run0322,det_h1-4,0.0741057,0.00619143,7929.75,662.521,0
run0323,det_h0-0,0.000767878,1.45788e-05,95.3674,1.81063,1
run0323,det_h0-1,0.000767878,2.57062e-05,95.3674,3.19261,1
run0323,det_h0-2,0.035799,0.00499684,4446.09,620.588,0
run0323,det_h0-3,0.000767878,5.78875e-05,95.3674,7.1894,1
run0323,det_h0-4,0.0510803,0.00659808,6343.97,819.456,0
run0323,det_h0-5,0.0224617,0.0106209,2789.65,1319.08,0
run0323,det_h0-6,0.0640012,0.0010918,7948.69,135.597,0
run0323,det_h0-7,0.0562089,0.00483644,6980.93,600.666,0
run0323,det_h1-0,0.0566522,0.00337958,7035.98,419.731,0
run0323,det_h1-1,0.057649,0.00338554,7159.78,420.47,0
run0323,det_h1-2,0.000767878,8.77456e-05,95.3674,10.8977,1
run0323,det_h1-3,0.000767878,2.15162e-05,95.3674,2.67222,1
run0323,det_h1-4,0.0720922,0.00455596,8953.57,565.832,0
run0324,det_h0-0,0.0909979,0.00139745,22175.3,340.545,1
run0324,det_h0-1,0.0730745,0.00657232,17807.5,1601.61,0
run0324,det_h0-2,0.000391347,2.22685e-05,95.3674,5.42661,1
run0324,det_h0-3,0.0588053,0.00353273,14330.3,860.891,0
run0324,det_h0-4,0.0573819,0.00374626,13983.4,912.926,0
run0324,det_h0-5,0.0164091,0.00631922,3998.73,1539.93,0
run0324,det_h0-6,0.0663983,0.000956942,16180.6,233.197,0
run0324,det_h0-7,0.0602997,0.00316203,14694.4,770.555,0
run0324,det_h1-0,0.0672585,0.00151242,16390.2,368.561,0
run0324,det_h1-1,0.0515175,0.00549532,12554.3,1339.15,0
run0324,det_h1-2,0.0313641,0.000621699,7643.11,151.502,0
run0324,det_h1-3,0.000391347,1.28633e-05,95.3674,3.13467,1
run0324,det_h1-4,0.0821987,0.00420844,20031,1025.55,1
run0325,det_h0-0,0.0835929,0.00257166,33939.9,1044.13,0
run0325,det_h0-1,0.0697411,0.00289721,28315.9,1176.31,0
run0325,det_h0-2,0.033137,0.0026795,13454.1,1087.92,0
run0325,det_h0-3,0.0578182,0.00243128,23475,987.134,0
run0325,det_h0-4,0.0612296,0.00245547,24860.1,996.954,0
run0325,det_h0-5,0.0563414,0.00352702,22875.4,1432.02,0
run0325,det_h0-6,0.0622089,0.00255362,25257.7,1036.81,0
run0325,det_h0-7,0.0549714,0.00315704,22319.2,1281.8,0
run0325,det_h1-0,0.0616573,0.00312921,25033.7,1270.5,0
run0325,det_h1-1,0.0623332,0.00111565,25308.2,452.968,0
run0325,det_h1-2,0.000234887,1.78846e-05,95.3674,7.2614,1
run0325,det_h1-3,0.0693879,0.0047378,28172.4,1923.61,0
run0325,det_h1-4,0.0767938,0.00287386,31179.3,1166.83,0
run0326,det_h0-0,0.0884607,0.00229015,33438.8,865.693,0
run0326,det_h0-1,0.0721405,0.00316072,27269.6,1194.77,0
run0326,det_h0-2,0.0338851,0.00194931,12808.8,736.854,0
run0326,det_h0-3,0.0617269,0.00410558,23333.2,1551.94,1
run0326,det_h0-4,0.0549371,0.00350619,20766.6,1325.36,0
run0326,det_h0-5,0.0634894,0.00415845,23999.4,1571.92,0
run0326,det_h0-6,0.0583725,0.00105769,22065.2,399.815,0
run0326,det_h0-7,0.0540295,0.00319497,20423.5,1207.72,0
run0326,det_h1-0,0.058961,0.00223156,22287.7,843.545,0
run0326,det_h1-1,0.0555635,0.00255273,21003.4,964.951,0
run0326,det_h1-2,0.00025229,1.65039e-05,95.3674,6.2386,1
run0326,det_h1-3,0.00025229,4.21133e-06,95.3674,1.59191,1
run0326,det_h1-4,0.0754752,0.00351704,28530.1,1329.46,0
run0327,det_h0-0,0.0855675,0.00252757,44040.8,1300.92,1
run0327,det_h0-1,0.0751682,0.00212447,38688.3,1093.44,0
run0327,det_h0-2,0.040198,0.000447807,20689.5,230.482,0
run0327,det_h0-3,0.062774,0.00186834,32309.2,961.617,0
run0327,det_h0-4,0.0584697,0.00277364,30093.8,1427.57,0
run0327,det_h0-5,0.0589536,0.00128487,30342.8,661.307,0
run0327,det_h0-6,0.0671452,0.0021912,34559,1127.79,0
run0327,det_h0-7,0.064338,0.00257053,33114.1,1323.03,0
run0327,det_h1-0,0.0717168,0.000608106,36911.9,312.986,0
run0327,det_h1-1,0.0571713,0.00244212,29425.5,1256.94,0
run0327,det_h1-2,0.010373,0.00378449,5338.85,1947.84,0
run0327,det_h1-3,0.0835693,0.00103324,43012.3,531.797,0
run0327,det_h1-4,0.0785904,0.00229012,40449.7,1178.7,0
run0328,det_h0-0,0.121928,0.000572368,87396.9,410.267,0
run0328,det_h0-1,0.10929,0.000733547,78337.7,525.798,0
run0328,det_h0-2,0.000133048,3.9552e-06,95.3674,2.83504,1
run0328,det_h0-3,0.0906771,0.000620198,64996.3,444.551,0
run0328,det_h0-4,0.0878102,0.000571051,62941.4,409.323,1
run0328,det_h0-5,0.0881772,0.000588654,63204.4,421.941,0
run0328,det_h0-6,0.0939405,0.000707479,67335.5,507.113,0
run0328,det_h0-7,0.089898,0.00053991,64437.9,387.001,0
run0328,det_h1-0,0.0905453,0.00056204,64901.9,402.864,0
run0328,det_h1-1,0.0750137,0.00190059,53769,1362.32,0
run0328,det_h1-2,0.0040384,0.00288238,2894.68,2066.06,0
run0328,det_h1-3,0.000133048,3.79892e-06,95.3674,2.72302,1
run0328,det_h1-4,0.114986,0.0013126,82420.5,940.859,0
run0329,det_h0-0,0.154562,0.0011856,78861.2,604.922,0
run0329,det_h0-1,0.142355,0.00079378,72632.9,405.006,0
run0329,det_h0-2,0.0589307,0.00234727,30067.9,1197.63,0
run0329,det_h0-3,0.000186913,8.51735e-06,95.3674,4.34576,1
run0329,det_h0-4,0.000186913,9.75108e-06,95.3674,4.97523,1
run0329,det_h0-5,0.113616,0.000779003,57969.6,397.466,0
run0329,det_h0-6,0.125665,0.000883195,64117.1,450.628,0
run0329,det_h0-7,0.117893,0.000738603,60151.8,376.853,0
run0329,det_h1-0,0.116903,0.000708186,59646.9,361.334,0
run0329,det_h1-1,0.106775,0.000741385,54479.2,378.272,0
run0329,det_h1-2,0.000186913,5.84527e-06,95.3674,2.9824,1
run0329,det_h1-3,0.000186913,3.83495e-06,95.3674,1.95668,1
run0329,det_h1-4,0.149899,0.000836774,76482,426.942,0
run0330,det_h0-0,0.188893,0.00330739,81889.7,1433.83,0
run0330,det_h0-1,0.163494,0.00631988,70878.7,2739.82,0
run0330,det_h0-2,0.077506,0.00461783,33600.7,2001.94,0
run0330,det_h0-3,0.000219982,1.33449e-05,95.3674,5.78534,1
run0330,det_h0-4,0.144775,0.000722508,62763.5,313.225,1
run0330,det_h0-5,0.000219982,5.2103e-06,95.3674,2.25879,1
run0330,det_h0-6,0.134127,0.00560352,58147.1,2429.26,1
run0330,det_h0-7,0.000219982,7.20716e-06,95.3674,3.12448,1
run0330,det_h1-0,0.131349,0.00384007,56942.8,1664.76,0
run0330,det_h1-1,0.118997,0.00366768,51588.3,1590.03,0
run0330,det_h1-2,0.0711653,0.000599928,30851.9,260.083,1
run0330,det_h1-3,0.000219982,2.40814e-06,95.3674,1.04399,1
run0330,det_h1-4,0.176498,0.00350925,76515.9,1521.34,0
run0331,det_h0-0,0.229493,0.00416215,79012,1432.99,1
run0331,det_h0-1,0.216234,0.000984414,74447.3,338.924,0
run0331,det_h0-2,0.000276997,9.12795e-06,95.3674,3.14266,1
run0331,det_h0-3,0.000276997,1.01695e-05,95.3674,3.50126,1
run0331,det_h0-4,0.000276997,1.02026e-05,95.3674,3.51267,1
run0331,det_h0-5,0.000276997,5.03351e-06,95.3674,1.73299,1
run0331,det_h0-6,0.169308,0.00607347,58291.1,2091.03,1
run0331,det_h0-7,0.000276997,1.10311e-05,95.3674,3.79789,1
run0331,det_h1-0,0.000276997,2.89435e-05,95.3674,9.96496,1
run0331,det_h1-1,0.144846,0.00428675,49868.9,1475.88,1
run0331,det_h1-2,0.0905265,0.00217535,31167.4,748.95,1
run0331,det_h1-3,0.000276997,3.36221e-06,95.3674,1.15758,1
run0331,det_h1-4,0.230906,0.00112449,79498.6,387.151,0
run0332,det_h0-0,0.240166,0.00615082,116578,2985.64,0
run0332,det_h0-1,0.204446,0.00440941,99239.5,2140.36,0
run0332,det_h0-2,0.000196469,6.06371e-06,95.3674,2.94336,1
run0332,det_h0-3,0.000196469,3.97899e-06,95.3674,1.93143,1
run0332,det_h0-4,0.000196469,6.29901e-06,95.3674,3.05758,1
run0332,det_h0-5,0.000196469,3.93715e-06,95.3674,1.91112,1
run0332,det_h0-6,0.181499,0.00138574,88100.5,672.644,0
run0332,det_h0-7,0.000196469,3.69115e-06,95.3674,1.79171,1
run0332,det_h1-0,0.000196469,6.48823e-06,95.3674,3.14943,1
run0332,det_h1-1,0.154143,0.00395171,74821.9,1918.19,0
run0332,det_h1-2,0.00335632,0.00143919,1629.18,698.591,0
run0332,det_h1-3,0.000196469,2.65665e-06,95.3674,1.28955,1
run0332,det_h1-4,0.237984,0.000941021,115519,456.777,0
run0333,det_h0-0,0.245226,0.00455587,84991,1578.98,0
run0333,det_h0-1,0.225226,0.00394565,78059.1,1367.49,0
run0333,det_h0-2,0.0105266,0.00547545,3648.32,1897.69,1
run0333,det_h0-3,0.000275165,1.11837e-05,95.3674,3.87608,1
run0333,det_h0-4,0.000275165,1.49422e-05,95.3674,5.1787,1
run0333,det_h0-5,0.187293,0.000969545,64912.4,336.027,0
run0333,det_h0-6,0.193091,0.00343237,66922,1189.6,1
run0333,det_h0-7,0.000275165,1.17605e-05,95.3674,4.07599,1
run0333,det_h1-0,0.000275165,1.67557e-05,95.3674,5.80724,1
run0333,det_h1-1,0.162307,0.0041256,56252.8,1429.86,0
run0333,det_h1-2,0.000275165,9.6859e-06,95.3674,3.35696,1
run0333,det_h1-3,0.000275165,4.56582e-06,95.3674,1.58243,1
run0333,det_h1-4,0.219485,0.0089744,76069.7,3110.37,0
run0334,det_h0-0,0.243852,0.00524903,90252.8,1942.73,0
run0334,det_h0-1,0.220009,0.00641233,81428.2,2373.29,0
run0334,det_h0-2,0.000257671,1.20443e-05,95.3674,4.45775,1
run0334,det_h0-3,0.000257671,1.02858e-05,95.3674,3.8069,1
run0334,det_h0-4,0.000257671,1.39885e-05,95.3674,5.17731,1
run0334,det_h0-5,0.000257671,7.86e-06,95.3674,2.90909,1
run0334,det_h0-6,0.200635,0.00383857,74257.5,1420.7,0
run0334,det_h0-7,0.197735,0.000920407,73184.3,340.655,1
run0334,det_h1-0,0.000257671,1.11191e-05,95.3674,4.11531,1
run0334,det_h1-1,0.165508,0.0053119,61256.6,1966,0
run0334,det_h1-2,0.000257671,4.59236e-06,95.3674,1.69969,1
run0334,det_h1-3,0.000257671,6.18913e-06,95.3674,2.29068,1
run0334,det_h1-4,0.235342,0.00532997,87103.1,1972.69,1
run0335,det_h0-0,0.2481,0.00477886,101561,1956.24,1
run0335,det_h0-1,0.221866,0.00484661,90821.7,1983.97,0
run0335,det_h0-2,0.000232971,9.23747e-06,95.3674,3.78139,1
run0335,det_h0-3,0.000232971,7.11332e-06,95.3674,2.91186,1
run0335,det_h0-4,0.000232971,1.01004e-05,95.3674,4.13463,1
run0335,det_h0-5,0.000232971,6.88896e-06,95.3674,2.82002,1
run0335,det_h0-6,0.199355,0.00365528,81606.5,1496.3,0
run0335,det_h0-7,0.000232971,4.09472e-06,95.3674,1.67619,1
run0335,det_h1-0,0.000232971,4.89791e-06,95.3674,2.00498,1
run0335,det_h1-1,0.18127,0.00106493,74203.6,435.933,1
run0335,det_h1-2,0.00403046,0.00279773,1649.88,1145.26,0
run0335,det_h1-3,0.000232971,2.89014e-06,95.3674,1.18309,1
run0335,det_h1-4,0.238548,0.00550244,97650.5,2252.44,0
run0336,det_h0-0,0.248214,0.00342449,100873,1391.7,0
run0336,det_h0-1,0.218952,0.00442557,88981.1,1798.53,0
run0336,det_h0-2,0.0108432,0.0109464,4406.63,4448.57,0
run0336,det_h0-3,0.000234666,5.23387e-06,95.3674,2.12702,1
run0336,det_h0-4,0.000234666,1.61057e-05,95.3674,6.54529,1
run0336,det_h0-5,0.000234666,5.78275e-06,95.3674,2.35009,1
run0336,det_h0-6,0.191225,0.00340609,77712.9,1384.22,0
run0336,det_h0-7,0.000234666,6.13412e-06,95.3674,2.49288,1
run0336,det_h1-0,0.000234666,7.7675e-06,95.3674,3.15668,1
run0336,det_h1-1,0.178477,0.000860377,72532.1,349.654,0
run0336,det_h1-2,0.0947214,0.000680974,38494.4,276.745,1
run0336,det_h1-3,0.000234666,3.12995e-06,95.3674,1.272,1
run0336,det_h1-4,0.232307,0.00419796,94408.5,1706.03,0
run0337,det_h0-0,0.216171,0.00321404,97679.9,1452.31,1
run0337,det_h0-1,0.199545,0.0067457,90167.4,3048.14,0
run0337,det_h0-2,0.000211053,7.52941e-06,95.3674,3.40227,1
