,a0,a1,a2,a3,a4
5.29016,0.0036192013451147877,0.0,0.0021339034800714105,0.0,-0.0028014726421796456
5.29294,0.004142038636092161,0.0,0.0026710228114382277,0.0,-0.00329584845453485
5.29767,0.00403818914934625,0.0,0.002408803923800113,0.0,-0.0029833561427725815
5.29972,0.00393860795271263,0.0,0.002454215835639922,0.0,-0.0031283878113883196
5.30238,0.003911714412209143,0.0,0.002235086556129778,0.0,-0.002643699921894628
5.30823,0.0030906061854583324,0.0,0.0017891750367236294,0.0,-0.002000798359899625
5.312880000000001,0.0023010059405674443,0.0,0.0013374756057709515,0.0,-0.0013920135558605756
5.31752,0.001613205760351217,0.0,0.0009102854110552465,0.0,-0.0008591880614098854
5.32281,0.0010950104305977682,0.0,0.000604049764521366,0.0,-0.0004274057463624129
5.32768,0.0007651482902855731,0.0,0.0004148140683982983,0.0,-0.0002037691918163183
5.33288,0.0005665240917414222,0.0,0.0003279826019106919,0.0,-0.00010989219773297942
5.33291,0.000582425576522792,0.0,0.00029542222679074595,0.0,-4.6049271602556945e-05
5.33747,0.0005145019987640678,0.0,0.00025123411528914566,0.0,2.2622578180469608e-05
5.34274,0.0004691481994397987,0.0,0.00023776935031855374,0.0,1.898127937343004e-05
5.34293,0.0004657133053733448,0.0,0.00022241994431809682,0.0,6.722765440165228e-05
5.34694,0.00041556417294232083,0.0,0.0001975903231385559,0.0,3.5135379820824974e-05
5.34826,0.00040813740474586365,0.0,0.0001905665288654578,0.0,9.312451936359025e-05
5.34858,0.0004050922554605633,0.0,0.0001848183956820611,0.0,4.56061035969565e-05
5.35205,0.00042710850913734436,0.0,0.00020138990158077746,0.0,-6.699954029302942e-06
5.3536,0.00039837187523238956,0.0,0.00019170725959491875,0.0,5.705248235567884e-05
5.3579,0.0005190563640257133,0.0,0.00025734557870141814,0.0,-0.00012598589386227113
5.35797,0.0005366554296985459,0.0,0.0002761428976779258,0.0,-0.00011246741014916485
5.3598300000000005,0.0005040730820359964,0.0,0.0002529592302799455,0.0,-0.00015029301341576643
5.36189,0.0004992010055098606,0.0,0.0002511883111688832,0.0,-0.00013487468468471026
5.36386,0.0004956678852409464,0.0,0.0002588905145308202,0.0,-0.00015298543205987075
5.36605,0.0004901651477775351,0.0,0.00025246457211679013,0.0,-0.00016854742750016681
