Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,sig2,X2NDF,Linear,Offset,Q_int
run0352,det_h0-7,0.00526117,0.000540697,238.636,24.5249,54.9196,1,0,0,9,11,1.9762,-0.066121,11,45358
run0352,det_h1-0,0.00563331,0.000574374,255.516,26.0524,54.9196,1,0,0,9,11,1.73713,-0.0557891,11,45358
run0352,det_h1-1,0.00522024,0.000916711,236.78,41.5802,54.9196,1,0,0,10.629,11,1.59261,-0.0401955,11,45358
run0352,det_h1-2,0.00166958,0.000441894,75.7286,20.0434,54.9196,1,0,0,10.5583,11,1.91792,-0.0172975,11,45358
run0352,det_h1-3,0.00609943,0.000651952,276.658,29.5713,54.9196,1,0,0,13,11,1.50605,-0.0673321,11,45358
run0352,det_h1-4,0.00768832,0.000602441,348.727,27.3255,54.9196,1,0,0,9,11,2.73009,-0.053903,11,45358
run0353,det_h0-0,0.0123239,0.00136065,240.66,26.5708,34.1374,1,0,0,9,11,1.54401,-0.0979833,11,19528
run0353,det_h0-1,0.00963551,0.00120176,188.162,23.4679,34.1374,1,0,0,9,11,1.62835,-0.0690386,11,19528
run0353,det_h0-2,0.00162814,0.000736574,31.7943,14.3838,34.1374,1,0,0,9,11,1.67473,-0.0181063,11,19528
run0353,det_h0-3,0.00817622,0.00126689,159.665,24.7398,34.1374,1,0,0,9,11,1.6802,-0.058409,11,19528
run0353,det_h0-4,0.0104946,0.00129315,204.938,25.2526,34.1374,0,0,0,9,11,1.29649,-0.0571104,11,19528
run0353,det_h0-5,0.00991541,0.00115931,193.628,22.639,34.1374,1,0,0,9,11,1.60864,-0.0533988,11,19528
run0353,det_h0-6,0.00672566,0.00115051,131.339,22.4671,34.1374,0,0,0,9,11,1.23349,-0.0822332,11,19528
run0353,det_h0-7,0.00913112,0.00118804,178.313,23.2,34.1374,0,0,0,9,11,1.32169,-0.0737348,11,19528
run0353,det_h1-0,0.00877059,0.0012343,171.272,24.1034,34.1374,1,0,0,9,11,1.47707,-0.066845,11,19528
run0353,det_h1-1,0.00831295,0.00120133,162.335,23.4596,34.1374,1,0,0,9,11,1.5092,-0.053542,11,19528
run0353,det_h1-2,0.00291301,0.000759204,56.8854,14.8257,34.1374,0,0,0,9,11,1.38578,-0.0210389,11,19528
run0353,det_h1-3,0.00759543,0.00138556,148.324,27.0572,34.1374,1,0,0,13,11,2.12475,-0.0747028,11,19528
run0353,det_h1-4,0.010519,0.00133236,205.414,26.0184,34.1374,1,0,0,9,11,1.60439,-0.0798945,11,19528
run0354,det_h0-0,0.0159648,0.000800392,713.948,35.7935,60.384,1,0,0,9,11,2.18938,-0.0682797,11,44720
run0354,det_h0-1,0.0142404,0.000820175,636.83,36.6782,60.384,1,0,0,9.84257,11,1.74781,-0.075062,11,44720
run0354,det_h0-2,0.00789535,0.000541283,353.08,24.2062,60.384,0,0,0,9,11,1.33805,-0.0317509,11,44720
run0354,det_h0-3,0.0132642,0.000729422,593.176,32.6198,60.384,1,0,0,9,11,1.77214,-0.0695266,11,44720
run0354,det_h0-4,0.0129294,0.000689161,578.203,30.8193,60.384,1,0,0,9,11,1.80798,-0.0601833,11,44720
run0354,det_h0-5,0.0133987,0.000847179,599.192,37.8859,60.384,1,0,0,9.85312,11,1.64429,-0.0708415,11,44720
run0354,det_h0-6,0.013006,0.000697983,581.629,31.2138,60.384,1,0,0,9,11,1.96179,-0.0696922,11,44720
run0354,det_h0-7,0.0108701,0.000773801,486.11,34.6044,60.384,1,0,0,10.3432,11,1.90849,-0.0586991,11,44720
run0354,det_h1-0,0.0139162,0.000843797,622.332,37.7346,60.384,1,0,0,9.68875,11,2.01863,-0.050308,11,44720
run0354,det_h1-1,0.0115485,0.000749325,516.45,33.5098,60.384,1,0,0,9.10957,11,1.866,-0.066774,11,44720
run0354,det_h1-2,0.00397349,0.000483761,177.695,21.6338,60.384,1,0,0,13,11,2.76988,-0.022638,11,44720
run0354,det_h1-3,0.0109882,0.000830943,491.392,37.1598,60.384,1,0,0,10.593,11,2.21122,-0.0915568,11,44720
run0354,det_h1-4,0.017107,0.000899562,765.024,40.2284,60.384,1,0,0,10.3987,11,2.23277,-0.0706837,11,44720
run0355,det_h0-0,0.0624886,0.00197693,1366.88,43.2434,28.6552,1,0,0,9,11,2.55696,-0.0832156,11,21874
run0355,det_h0-1,0.0508394,0.00180948,1112.06,39.5806,28.6552,1,0,0,9,11,2.93985,-0.0796297,11,21874
run0355,det_h0-2,0.0284901,0.00147055,623.192,32.1668,28.6552,0,0,0,9.50341,11,1.32216,-0.0414005,11,21874
run0355,det_h0-3,0.0519128,0.00203165,1135.54,44.4403,28.6552,1,0,0,10.0725,11,2.02702,-0.0617109,11,21874
run0355,det_h0-4,0.0505722,0.00190885,1106.22,41.7542,28.6552,1,0,0,9.94636,11,1.62878,-0.0661491,11,21874
run0355,det_h0-5,0.0513823,0.00198377,1123.94,43.3929,28.6552,0,0,0,10.9171,11,1.31809,-0.0665858,11,21874
run0355,det_h0-6,0.0509377,0.00204809,1114.21,44.7998,28.6552,1,0,0,10.0265,11,1.5225,-0.0678481,11,21874
run0355,det_h0-7,0.0473466,0.00181974,1035.66,39.805,28.6552,1,0,0,9.63795,11,2.08653,-0.0614373,11,21874
run0355,det_h1-0,0.0507719,0.00185746,1110.58,40.6302,28.6552,0,0,0,9.26816,11,1.3924,-0.0642037,11,21874
run0355,det_h1-1,0.0394072,0.00161548,861.994,35.337,28.6552,1,0,0,9,11,1.9594,-0.071083,11,21874
run0355,det_h1-2,0.0167961,0.00118116,367.398,25.8367,28.6552,1,0,0,9.37063,11,2.24586,-0.0433762,11,21874
run0355,det_h1-3,0.0496503,0.00204183,1086.05,44.6631,28.6552,1,0,0,9.65625,11,2.31421,-0.11835,11,21874
run0355,det_h1-4,0.0559121,0.00189784,1223.02,41.5133,28.6552,1,0,0,9,11,2.27044,-0.107165,11,21874
run0356,det_h0-0,0.109769,0.00292785,2358.62,62.9108,27.7512,1,0,0,9.02945,11,3.50574,-0.187347,11,21487
run0356,det_h0-1,0.105189,0.00279235,2260.19,59.9992,27.7512,1,0,0,9.30502,11,3.32703,-0.191486,11,21487
run0356,det_h0-2,0.0550075,0.00224879,1181.95,48.3198,27.7512,0,0,0,10.5029,11,1.38318,-0.0975245,11,21487
run0356,det_h0-3,0.0921732,0.00277007,1980.53,59.5205,27.7512,1,0,0,9.89503,11,2.0899,-0.153231,11,21487
run0356,det_h0-4,0.0891206,0.00260758,1914.94,56.0292,27.7512,1,0,0,9.56867,11,1.85191,-0.153898,11,21487
run0356,det_h0-5,0.0901421,0.00269007,1936.88,57.8015,27.7512,1,0,0,10.4325,11,1.67401,-0.146881,11,21487
run0356,det_h0-6,0.105696,0.00278708,2271.09,59.8861,27.7512,1,0,0,9.91789,11,1.65542,-0.145234,11,21487
run0356,det_h0-7,0.0813427,0.00231942,1747.81,49.8374,27.7512,1,0,0,9,11,2.7062,-0.152107,11,21487
run0356,det_h1-0,0.091282,0.00263864,1961.38,56.6965,27.7512,0,0,0,9.72725,11,1.38909,-0.13627,11,21487
run0356,det_h1-1,0.0782827,0.00229447,1682.06,49.3013,27.7512,1,0,0,9,11,2.37763,-0.146525,11,21487
run0356,det_h1-2,0.0291369,0.00152239,626.065,32.7116,27.7512,1,0,0,9,11,2.86806,-0.104568,11,21487
run0356,det_h1-3,0.0820527,0.00265772,1763.07,57.1064,27.7512,1,0,0,9.66704,11,4.2536,-0.216534,11,21487
run0356,det_h1-4,0.109739,0.0028377,2357.97,60.9736,27.7512,1,0,0,9.3141,11,2.45955,-0.201234,11,21487
run0357,det_h0-0,0.0211771,0.00155717,368.545,27.0994,23.5567,0,0,0,9,11,1.39038,-0.0800246,11,17403
run0357,det_h0-1,0.0198501,0.00148865,345.451,25.907,23.5567,0,0,0,9,11,1.16975,-0.0615535,11,17403
run0357,det_h0-2,0.00634458,0.00109971,110.415,19.1382,23.5567,0,0,0,9.66289,11,1.35104,-0.0282544,11,17403
run0357,det_h0-3,0.0153192,0.00140855,266.6,24.5131,23.5567,1,0,0,9,11,1.7768,-0.052661,11,17403
run0357,det_h0-4,0.0144247,0.00133056,251.033,23.1557,23.5567,1,0,0,9,11,1.43181,-0.0553015,11,17403
run0357,det_h0-5,0.0128991,0.00158676,224.483,27.6144,23.5567,0,0,0,9.32553,11,1.38884,-0.0620911,11,17403
run0357,det_h0-6,0.0176557,0.0015447,307.262,26.8825,23.5567,1,0,0,9,11,1.64758,-0.0545141,11,17403
run0357,det_h0-7,0.012762,0.00133561,222.096,23.2436,23.5567,0,0,0,9,11,1.2635,-0.0683045,11,17403
run0357,det_h1-0,0.016987,0.00134304,295.626,23.3729,23.5567,0,0,0,9,11,1.36084,-0.0467542,11,17403
run0357,det_h1-1,0.00818384,0.00120381,142.423,20.9499,23.5567,1,0,0,9,11,1.65449,-0.0596155,11,17403
run0357,det_h1-2,0.00563093,0.00107609,97.9951,18.7271,23.5567,0,0,0,13,11,1.37444,-0.0192517,11,17403
run0357,det_h1-3,0.0123244,0.00120563,214.481,20.9815,23.5567,1,0,0,9,6.83734,1.55006,-0.0687238,6.83734,17403
run0357,det_h1-4,0.0168352,0.00144159,292.983,25.088,23.5567,1,0,0,9,11,1.51971,-0.0761083,11,17403
run0358,det_h0-0,0.0103934,0.00109775,250.034,26.4087,30.4608,1,0,0,9,11,1.66388,-0.0817717,11,24057
run0358,det_h0-1,0.00836678,0.00111941,201.28,26.9296,30.4608,0,0,0,9.06918,11,1.16155,-0.0758961,11,24057
run0358,det_h0-2,0.0034622,0.000849123,83.2901,20.4274,30.4608,1,0,0,10.4656,11,1.51414,-0.0293783,11,24057
run0358,det_h0-3,0.00925152,0.00102381,222.564,24.6298,30.4608,1,0,0,9,11,1.55873,-0.0785162,11,24057
run0358,det_h0-4,0.00757326,0.000935555,182.19,22.5066,30.4608,1,0,0,9,11,1.65632,-0.0607443,11,24057
run0358,det_h0-5,0.00821768,0.000972046,197.693,23.3845,30.4608,1,0,0,9,11,1.52807,-0.0674201,11,24057
run0358,det_h0-6,0.0105283,0.00124331,253.279,29.9104,30.4608,0,0,0,9.34377,11,1.29662,-0.083861,11,24057
run0358,det_h0-7,0.00820195,0.000989341,197.314,23.8006,30.4608,0,0,0,9,11,1.27492,-0.0720967,11,24057
run0358,det_h1-0,0.011702,0.00102098,281.516,24.5617,30.4608,1,0,0,9,11,1.43374,-0.057403,11,24057
run0358,det_h1-1,0.00769314,0.00114763,185.074,27.6086,30.4608,0,0,0,9.64591,11,1.13406,-0.0577649,11,24057
run0358,det_h1-2,0.00685826,0.00082944,164.989,19.9538,30.4608,1,0,0,13,11,1.51227,-0.0171554,11,24057
run0358,det_h1-3,0.00757896,0.00100191,182.327,24.1028,30.4608,0,0,0,9,11,1.22337,-0.0857317,11,24057
run0358,det_h1-4,0.0117155,0.00135919,281.84,32.698,30.4608,0,0,0,9.82452,11,1.08149,-0.0904699,11,24057
run0359,det_h0-0,0.00634511,0.00071907,214.934,24.3578,41.0345,1,0,0,9,11,1.58465,-0.0612109,11,33874
run0359,det_h0-1,0.00454724,0.000648145,154.033,21.9552,41.0345,1,0,0,9,11,1.43009,-0.0658184,11,33874
run0359,det_h0-2,0.00283104,0.000477867,95.8987,16.1873,41.0345,0,0,0,9,11,1.31724,-0.0165146,11,33874
run0359,det_h0-3,0.00565344,0.00101567,191.505,34.4046,41.0345,1,0,0,11.9672,11,1.40079,-0.0651408,11,33874
run0359,det_h0-4,0.00481686,0.000650246,163.166,22.0264,41.0345,1,0,0,9,11,1.87646,-0.0595114,11,33874
run0359,det_h0-5,0.00535388,0.000730845,181.357,24.7567,41.0345,0,0,0,9,11,0.998714,-0.0647098,11,33874
run0359,det_h0-6,0.00566492,0.000689049,191.893,23.3409,41.0345,1,0,0,9,11,1.52953,-0.0716429,11,33874
run0359,det_h0-7,0.00467224,0.000855874,158.267,28.9919,41.0345,0,0,0,9.29797,11,1.35238,-0.0735449,11,33874
run0359,det_h1-0,0.00460295,0.000653626,155.92,22.1409,41.0345,1,0,0,9,11,1.40462,-0.0462121,11,33874
run0359,det_h1-1,0.0042038,0.00061117,142.4,20.7028,41.0345,1,0,0,9,11,1.66875,-0.0516631,11,33874
run0359,det_h1-2,0.00190499,0.000465795,64.5298,15.7784,41.0345,1,0,0,9.29624,11,1.58979,-0.0171325,11,33874
run0359,det_h1-3,0.00480053,0.000723288,162.613,24.5006,41.0345,1,0,0,9.61649,11,1.45816,-0.0597415,11,33874
run0359,det_h1-4,0.00667714,0.000769638,226.182,26.0707,41.0345,1,0,0,9.34842,11,1.72211,-0.0636667,11,33874
run0360,det_h0-0,0.00408069,0.00050007,252.174,30.9028,79.1816,0,0,0,9.28417,11,1.32507,-0.0877725,11,61797
run0360,det_h0-1,0.00562382,0.000512365,347.535,31.6626,79.1816,1,0,0,11.4478,11,1.71571,-0.0546085,11,61797
run0360,det_h0-2,0.00206945,0.000323224,127.886,19.9743,79.1816,1,0,0,9.41798,11,1.57989,-0.0242269,11,61797
run0360,det_h0-3,0.0033482,0.000382297,206.909,23.6248,79.1816,1,0,0,9,11,1.40885,-0.049463,11,61797
run0360,det_h0-4,0.00503433,0.000474173,311.107,29.3025,79.1816,1,0,0,13,11,2.187,-0.04347,11,61797
run0360,det_h0-5,0.00235807,0.000387749,145.722,23.9617,79.1816,1,0,0,9,11,2.16479,-0.0502108,11,61797
run0360,det_h0-6,0.00402119,0.000425176,248.498,26.2746,79.1816,1,0,0,9,11,1.47286,-0.0888778,11,61797
run0360,det_h0-7,0.00425141,0.000472619,262.725,29.2064,79.1816,1,0,0,12.9999,11,2.55333,-0.0574972,11,61797
run0360,det_h1-0,0.00362351,0.000397502,223.922,24.5644,79.1816,0,0,0,9,11,1.3927,-0.0571749,11,61797
run0360,det_h1-1,0.00392393,0.00037002,242.487,22.8661,79.1816,1,0,0,9,11,2.29688,-0.0410379,11,61797
run0360,det_h1-2,0.000731655,0.000283388,45.2141,17.5125,79.1816,1,0,0,13,11,1.82907,-0.0229031,11,61797
run0360,det_h1-3,0.00392949,0.00045111,242.831,27.8773,79.1816,1,0,0,13,11,1.96429,-0.0645042,11,61797
run0360,det_h1-4,0.00484804,0.000440547,299.594,27.2245,79.1816,1,0,0,10.1541,11,1.45308,-0.0771742,11,61797
run0361,det_h0-0,0.00447131,0.000325535,384.801,28.0156,101.626,1,0,0,9,11,1.92997,-0.0616711,11,86060
run0361,det_h0-1,0.0034869,0.00033714,300.083,29.0143,101.626,1,0,0,9.57355,11,2.47668,-0.0421984,11,86060
run0361,det_h0-2,0.00221654,0.000218581,190.756,18.811,101.626,1,0,0,9,11,2.112,-0.00712955,11,86060
run0361,det_h0-3,0.00383133,0.000297175,329.724,25.5749,101.626,1,0,0,9,11,2.45066,-0.0356115,11,86060
run0361,det_h0-4,0.00259054,0.000281226,222.942,24.2023,101.626,1,0,0,9,11,1.77581,-0.0496727,11,86060
run0361,det_h0-5,0.00307749,0.000285746,264.849,24.5913,101.626,1,0,0,9,11,2.5508,-0.0380762,11,86060
run0361,det_h0-6,0.0033559,0.000300568,288.809,25.8669,101.626,1,0,0,9,11,1.98008,-0.0503817,11,86060
run0361,det_h0-7,0.00314698,0.000304388,270.829,26.1957,101.626,1,0,0,9,11,2.39727,-0.0644912,11,86060
run0361,det_h1-0,0.00341461,0.000489628,293.861,42.1374,101.626,1,0,0,9.00796,11,1.95352,-0.0578987,11,86060
run0361,det_h1-1,0.00212373,0.000274216,182.768,23.599,101.626,1,0,0,9,11,2.12229,-0.0527304,11,86060
run0361,det_h1-2,0.00229871,0.000243857,197.827,20.9864,101.626,1,0,0,12.9999,11,1.90261,-0.00681448,11,86060
run0361,det_h1-3,0.00471019,0.000362359,405.359,31.1846,101.626,1,0,0,13,11,1.82327,-0.0541397,11,86060
run0361,det_h1-4,0.00401504,0.000310871,345.535,26.7536,101.626,1,0,0,9,11,2.34978,-0.0565338,11,86060
run0362,det_h0-0,0.0036407,0.000171207,831.736,39.1132,257.867,1,0,0,9,11,2.7317,-0.0677867,11,228455
run0362,det_h0-1,0.00438611,0.00021629,1002.03,49.4125,257.867,1,0,0,11.1666,11,3.33905,-0.0505835,11,228455
run0362,det_h0-2,0.00135529,0.000106332,309.622,24.292,257.867,1,0,0,9,11,2.71625,-0.0163465,11,228455
run0362,det_h0-3,0.0029004,0.000173031,662.61,39.5299,257.867,1,0,0,9.51043,11,2.7941,-0.0860575,11,228455
run0362,det_h0-4,0.00381102,0.000186704,870.647,42.6534,257.867,1,0,0,9.61563,11,3.40203,-0.0384088,11,228455
run0362,det_h0-5,0.00344766,0.000216,787.634,49.3463,257.867,1,0,0,10.3791,11,3.11849,-0.0284975,11,228455
run0362,det_h0-6,0.00400218,0.000214461,914.319,48.9946,257.867,1,0,0,12.5679,11,2.65813,-0.0346894,11,228455
run0362,det_h0-7,0.00368871,0.000195969,842.705,44.7702,257.867,1,0,0,13,11,2.92042,-0.0271339,11,228455
run0362,det_h1-0,0.00329318,0.000204686,752.344,46.7617,257.867,1,0,0,9.14464,11,2.39143,-0.0504428,11,228455
run0362,det_h1-1,0.0029837,0.000181925,681.641,41.5617,257.867,1,0,0,9.7753,11,2.56601,-0.0497616,11,228455
run0362,det_h1-2,0.00147959,0.000119358,338.02,27.2678,257.867,1,0,0,13,11,2.9194,-0.0208737,11,228455
run0362,det_h1-3,0.00428016,0.000194031,977.823,44.3274,257.867,1,0,0,13,11,2.9718,-0.0676785,11,228455
run0362,det_h1-4,0.00489945,0.000294338,1119.3,67.2429,257.867,1,0,0,11.6343,11,4.08209,-0.027503,11,228455
run0363,det_h0-0,0.00903483,0.000176933,3513.11,68.7989,425.177,1,0,0,9,11,3.97953,-0.0546064,11,388841
run0363,det_h0-1,0.00958999,0.000223059,3728.98,86.7344,425.177,1,0,0,11.8672,11,6.04176,-0.0671119,11,388841
run0363,det_h0-2,0.00427904,0.000138519,1663.87,53.862,425.177,1,0,0,10.2408,11,2.84962,-0.0607591,11,388841
run0363,det_h0-3,0.00789448,0.000170054,3069.7,66.124,425.177,1,0,0,10.2736,11,3.78139,0.00937374,11,388841
run0363,det_h0-4,0.00777909,0.00019474,3024.83,75.7229,425.177,1,0,0,11.207,11,3.80185,-0.0702676,11,388841
run0363,det_h0-5,0.00750958,0.000194338,2920.03,75.5666,425.177,1,0,0,11.6098,11,2.08667,-0.0362845,11,388841
run0363,det_h0-6,0.0086349,0.000186053,3357.6,72.3452,425.177,1,0,0,9.8136,11,2.41903,-0.0988864,11,388841
run0363,det_h0-7,0.00850075,0.000226552,3305.44,88.0927,425.177,1,0,0,12.6517,11,4.07404,-0.084638,11,388841
run0363,det_h1-0,0.00774885,0.000182404,3013.07,70.9262,425.177,1,0,0,10.1279,11,4.80651,-0.0643366,11,388841
run0363,det_h1-1,0.00703943,0.000186169,2737.22,72.3903,425.177,1,0,0,10.3822,11,5.49384,-0.0420513,11,388841
run0363,det_h1-2,0.00333613,0.00011431,1297.22,44.4483,425.177,1,0,0,12.0861,11,5.92318,-0.0327406,11,388841
run0363,det_h1-3,0.0089704,0.000176328,3488.06,68.5637,425.177,1,0,0,13,11,7.53819,-0.110286,11,388841
run0363,det_h1-4,0.0108478,0.000188471,4218.07,73.2851,425.177,1,0,0,13,11,6.78167,-0.053259,11,388841
run0364,det_h0-0,0.0161638,0.000270092,4748.81,79.3508,319.78,1,0,0,9,11,3.36056,-0.103298,11,293792
run0364,det_h0-1,0.0159489,0.000272592,4685.65,80.0853,319.78,1,0,0,12.0071,11,6.77975,-0.0973174,11,293792
run0364,det_h0-2,0.00724948,0.000196009,2129.84,57.5858,319.78,1,0,0,9.75576,11,2.48949,-0.0616836,11,293792
run0364,det_h0-3,0.0125866,0.000247807,3697.84,72.8039,319.78,1,0,0,9.87546,11,2.92043,-0.0853698,11,293792
run0364,det_h0-4,0.0135596,0.000276663,3983.69,81.2815,319.78,1,0,0,10.9306,11,3.79268,-0.103319,11,293792
run0364,det_h0-5,0.0136075,0.000281266,3997.77,82.6338,319.78,1,0,0,11.0845,11,3.10265,-0.0822553,11,293792
run0364,det_h0-6,0.0145149,0.000264324,4264.35,77.6563,319.78,1,0,0,9.67935,11,2.79506,-0.0823833,11,293792
run0364,det_h0-7,0.0134605,0.000258923,3954.6,76.0696,319.78,1,0,0,12.0458,11,4.64718,-0.110263,11,293792
run0364,det_h1-0,0.0142826,0.000277422,4196.11,81.5043,319.78,1,0,0,10.5579,11,3.29586,-0.100495,11,293792
run0364,det_h1-1,0.0121521,0.000241978,3570.19,71.0912,319.78,1,0,0,10.8201,11,5.62074,-0.0855283,11,293792
run0364,det_h1-2,0.00502852,0.000165099,1477.34,48.5048,319.78,1,0,0,11.284,11,5.89189,-0.0644951,11,293792
run0364,det_h1-3,0.0140176,0.000253531,4118.24,74.4853,319.78,1,0,0,13,11,9.28524,-0.139831,11,293792
run0364,det_h1-4,0.0172233,0.000333315,5060.07,97.9253,319.78,1,0,0,11.6154,11,5.34984,-0.101884,11,293792
run0365,det_h0-0,0.0220389,0.000392446,3789.43,67.4784,193.675,1,0,0,9,11,3.60421,-0.0825056,11,171943
run0365,det_h0-1,0.0206579,0.000400603,3551.98,68.8809,193.675,1,0,0,10.8361,11,5.71781,-0.0933571,11,171943
run0365,det_h0-2,0.0106446,0.000291499,1830.27,50.1213,193.675,1,0,0,10.0445,11,2.24205,-0.0434113,11,171943
run0365,det_h0-3,0.0180115,0.000378453,3096.94,65.0724,193.675,1,0,0,9.80279,11,3.18135,-0.045632,11,171943
run0365,det_h0-4,0.018657,0.000438976,3207.93,75.4788,193.675,1,0,0,10.6265,11,2.46967,-0.077674,11,171943
run0365,det_h0-5,0.0191942,0.000445868,3300.3,76.6639,193.675,1,0,0,11.994,11,1.83171,-0.0546255,11,171943
run0365,det_h0-6,0.0216865,0.000417173,3728.85,71.73,193.675,1,0,0,9.75192,11,2.53162,-0.0701042,11,171943
run0365,det_h0-7,0.0182445,0.000368679,3137.01,63.3917,193.675,1,0,0,10.0163,11,4.34549,-0.0675361,11,171943
run0365,det_h1-0,0.0187299,0.00039918,3220.48,68.6363,193.675,1,0,0,9.65222,11,2.817,-0.0775062,11,171943
run0365,det_h1-1,0.0168011,0.000356636,2888.84,61.3211,193.675,1,0,0,10.251,11,4.70043,-0.0601826,11,171943
run0365,det_h1-2,0.00707343,0.000241446,1216.23,41.515,193.675,1,0,0,10.4316,11,5.7919,-0.0364979,11,171943
run0365,det_h1-3,0.0182656,0.000398601,3140.65,68.5367,193.675,1,0,0,11.9242,11,7.22594,-0.134036,11,171943
run0365,det_h1-4,0.0220192,0.000403526,3786.05,69.3834,193.675,1,0,0,9.67525,11,6.25176,-0.0967084,11,171943
run0366,det_h0-0,0.0406938,0.000702833,3911.49,67.5563,114.093,1,0,0,9,11,3.66429,-0.0574707,11,96120
run0366,det_h0-1,0.037562,0.00071189,3610.46,68.4269,114.093,1,0,0,9.96209,11,5.07436,-0.0825588,11,96120
run0366,det_h0-2,0.0183498,0.000489642,1763.78,47.0644,114.093,1,0,0,9.2571,11,2.28318,-0.0208066,11,96120
run0366,det_h0-3,0.0334062,0.000680612,3211,65.4204,114.093,1,0,0,10.2718,11,3.77968,-0.0380747,11,96120
run0366,det_h0-4,0.0323773,0.000664874,3112.11,63.9077,114.093,1,0,0,10.5349,11,1.87424,-0.082795,11,96120
run0366,det_h0-5,0.0342358,0.000677421,3290.75,65.1137,114.093,1,0,0,10.8814,11,1.57838,-0.0682303,11,96120
run0366,det_h0-6,0.0358578,0.000717057,3446.65,68.9235,114.093,1,0,0,9.86236,11,1.44974,-0.0793309,11,96120
run0366,det_h0-7,0.031542,0.000646853,3031.82,62.1755,114.093,1,0,0,10.3541,11,3.29765,-0.0722742,11,96120
run0366,det_h1-0,0.0330363,0.000670507,3175.45,64.4491,114.093,1,0,0,9.92871,11,2.35085,-0.0813537,11,96120
run0366,det_h1-1,0.0285089,0.000612634,2740.27,58.8864,114.093,1,0,0,9.81144,11,4.36071,-0.064689,11,96120
run0366,det_h1-2,0.0101643,0.000377748,976.99,36.3092,114.093,1,0,0,9,11,5.09866,-0.063338,11,96120
run0366,det_h1-3,0.0296603,0.000649613,2850.95,62.4408,114.093,1,0,0,9.9052,11,7.73978,-0.144394,11,96120
run0366,det_h1-4,0.0389566,0.000711174,3744.51,68.3581,114.093,1,0,0,9.87664,11,4.73416,-0.104206,11,96120
run0367,det_h0-0,0.0531079,0.000902908,4048.79,68.835,88.3136,1,0,0,9,11,3.57824,-0.091287,11,76237
run0367,det_h0-1,0.0439969,0.000858598,3354.19,65.4569,88.3136,1,0,0,9.76907,11,6.20229,-0.119211,11,76237
run0367,det_h0-2,0.023534,0.000646502,1794.16,49.2874,88.3136,0,0,0,9.36515,11,1.19281,-0.0470651,11,76237
run0367,det_h0-3,0.0396745,0.000832943,3024.67,63.5011,88.3136,1,0,0,9.34093,11,3.43907,-0.0789637,11,76237
run0367,det_h0-4,0.043648,0.000848803,3327.59,64.7102,88.3136,1,0,0,10.8728,11,2.18787,-0.0672271,11,76237
run0367,det_h0-5,0.0414125,0.000833033,3157.16,63.5079,88.3136,1,0,0,10.5131,11,1.56959,-0.079433,11,76237
run0367,det_h0-6,0.0471042,0.000882462,3591.08,67.2763,88.3136,1,0,0,9.60139,11,1.53598,-0.0576545,11,76237
run0367,det_h0-7,0.0404659,0.000808814,3085,61.6615,88.3136,1,0,0,10.3518,11,3.74183,-0.0664163,11,76237
run0367,det_h1-0,0.0422766,0.000839336,3223.04,63.9885,88.3136,1,0,0,9.98582,11,1.96286,-0.0892731,11,76237
run0367,det_h1-1,0.0354755,0.000745527,2704.55,56.8367,88.3136,1,0,0,9.27301,11,3.92398,-0.07342,11,76237
run0367,det_h1-2,0.0136709,0.000487339,1042.22,37.1533,88.3136,1,0,0,9,11,5.13613,-0.0572488,11,76237
run0367,det_h1-3,0.0400064,0.000859444,3049.97,65.5214,88.3136,1,0,0,10.5723,11,7.65239,-0.138051,11,76237
run0367,det_h1-4,0.0512307,0.000910747,3905.68,69.4326,88.3136,1,0,0,9.49219,11,5.3998,-0.0927421,11,76237
run0368,det_h0-0,0.0965316,0.00177145,3804.21,69.8109,47.6121,1,0,0,9.03832,11,3.91199,-0.0966715,11,39409
run0368,det_h0-1,0.0861817,0.00164592,3396.33,64.864,47.6121,1,0,0,9.10382,11,5.89292,-0.111374,11,39409
run0368,det_h0-2,0.0466565,0.00127323,1838.69,50.1768,47.6121,0,0,0,10.2808,11,1.33682,-0.0478044,11,39409
run0368,det_h0-3,0.0807088,0.00169862,3180.65,66.9409,47.6121,1,0,0,10.4805,11,2.27616,-0.0885913,11,39409
run0368,det_h0-4,0.0809695,0.0016209,3190.93,63.878,47.6121,1,0,0,10.234,11,2.11573,-0.0656891,11,39409
run0368,det_h0-5,0.0852574,0.00166246,3359.91,65.5158,47.6121,1,0,0,10.5436,11,1.4461,-0.0765519,11,39409
run0368,det_h0-6,0.0946359,0.00174398,3729.51,68.7285,47.6121,0,0,0,9.69955,11,1.27596,-0.0755253,11,39409
run0368,det_h0-7,0.0757748,0.00156874,2986.21,61.8226,47.6121,1,0,0,9.84699,11,3.58409,-0.0951177,11,39409
run0368,det_h1-0,0.0863638,0.00156201,3403.51,61.5573,47.6121,1,0,0,9.84409,11,2.29164,-0.0753585,11,39409
run0368,det_h1-1,0.0678317,0.00143181,2673.18,56.426,47.6121,1,0,0,9,11,4.49518,-0.0845884,11,39409
run0368,det_h1-2,0.0275803,0.0010056,1086.91,39.6296,47.6121,1,0,0,10.0296,11,4.5924,-0.0664859,11,39409
run0368,det_h1-3,0.077792,0.00161325,3065.7,63.5767,47.6121,1,0,0,9.59822,11,7.56049,-0.154626,11,39409
