,Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int,Ea,runnum
57,run0172,det_h0-5,0.04770719999999999,0.000577631,12302.1,148.952,233.15200000000002,1,0.0,0.0,10.7764,1.0006899999999999,-0.24071700000000001,256.759,257867.0,5365.1,172
58,run0172,det_h0-6,0.051471800000000005,0.000564625,13272.9,145.59799999999998,233.15200000000002,1,0.0,0.0,9.85224,1.3019100000000001,-0.253983,271.14,257867.0,5365.1,172
59,run0172,det_h0-7,0.0436084,0.000536394,11245.2,138.31799999999998,233.15200000000002,1,0.0,0.0,10.1825,1.33986,-0.23691900000000002,248.737,257867.0,5365.1,172
60,run0172,det_h1-0,0.0447582,0.0005306940000000001,11541.7,136.849,233.15200000000002,1,0.0,0.0,9.76041,1.20838,-0.198357,216.418,257867.0,5365.1,172
61,run0172,det_h1-1,0.0449458,0.000495401,11590.0,127.74799999999999,233.15200000000002,0,0.0,0.0,9.11042,1.49374,-0.196431,212.021,257867.0,5365.1,172
62,run0172,det_h1-2,0.025552900000000003,0.00046221099999999997,6589.25,119.189,233.15200000000002,0,0.0,0.0,11.4341,1.4864700000000002,-0.15504600000000002,158.317,257867.0,5365.1,172
63,run0172,det_h1-3,0.0522314,0.000635216,13468.8,163.80100000000002,233.15200000000002,0,0.0,0.0,11.3677,1.9362700000000002,-0.28284499999999996,284.53,257867.0,5365.1,172
64,run0172,det_h1-4,0.0606476,0.000590861,15639.0,152.364,233.15200000000002,0,0.0,0.0,9.71125,1.68175,-0.208706,221.08599999999998,257867.0,5365.1,172
65,run0173,det_h0-0,0.0552559,0.00062164,11343.5,127.617,189.25799999999998,1,0.0,0.0,9.63682,1.13652,-0.13053499999999998,143.863,205291.0,5359.8,173
66,run0173,det_h0-1,0.0546241,0.000638042,11213.8,130.984,189.25799999999998,1,0.0,0.0,9.93678,1.3544100000000001,-0.158479,166.55700000000002,205291.0,5359.8,173
67,run0173,det_h0-2,0.022056400000000004,0.00042083699999999997,4527.97,86.39399999999999,189.25799999999998,0,0.0,0.0,10.18,1.47561,-0.0948843,99.0491,205291.0,5359.8,173
68,run0173,det_h0-3,0.03979269999999999,0.000563375,8169.08,115.656,189.25799999999998,0,0.0,0.0,10.1188,1.46086,-0.166436,175.102,205291.0,5359.8,173
69,run0173,det_h0-4,0.043077300000000006,0.000606324,8843.38,124.473,189.25799999999998,0,0.0,0.0,10.1513,1.4135,-0.156479,168.217,205291.0,5359.8,173
70,run0173,det_h0-5,0.04417430000000001,0.0006282169999999999,9068.59,128.967,189.25799999999998,1,0.0,0.0,10.7904,0.997862,-0.157725,173.178,205291.0,5359.8,173
71,run0173,det_h0-6,0.047003199999999995,0.00061626,9649.34,126.51299999999999,189.25799999999998,1,0.0,0.0,9.82088,1.26242,-0.150673,172.91099999999997,205291.0,5359.8,173
72,run0173,det_h0-7,0.0407078,0.0005923030000000001,8356.94,121.595,189.25799999999998,0,0.0,0.0,10.4515,1.42955,-0.15126900000000001,166.37400000000002,205291.0,5359.8,173
73,run0173,det_h1-0,0.04232059999999999,0.000567401,8688.05,116.48200000000001,189.25799999999998,0,0.0,0.0,9.58612,1.68154,-0.13641,152.137,205291.0,5359.8,173
74,run0173,det_h1-1,0.041824,0.000567369,8586.1,116.476,189.25799999999998,1,0.0,0.0,9.25663,0.9931030000000001,-0.157941,169.22,205291.0,5359.8,173
75,run0173,det_h1-2,0.0227989,0.000492711,4680.4,101.149,189.25799999999998,0,0.0,0.0,11.2706,1.7351,-0.119653,123.64399999999999,205291.0,5359.8,173
76,run0173,det_h1-3,0.047331,0.0006855839999999999,9716.62,140.744,189.25799999999998,0,0.0,0.0,11.33,1.7056099999999998,-0.207576,209.18,205291.0,5359.8,173
