,a0,a2,a4,a0_err,a2_err,a4_err,Chi2,Pval,Chi2NDF
3.8662959010345577,3.944128699599986e-05,3.5876442728919755e-06,-1.3293959686068145e-06,1.0772296998592479e-06,1.9930573166735904e-06,2.397410670140351e-06,1.1310334700028184,0.8893176609429475,0.2827583675007046
3.875037166287922,2.9960985511014485e-05,1.9864473465644964e-06,3.14041776058833e-07,8.206044587532796e-07,1.54434625771685e-06,1.8500606469155931e-06,1.0324528499117984,0.9048357965169374,0.2581132124779496
3.8767511398670127,6.781873553751389e-05,1.849793819541789e-05,6.603079622748056e-07,1.7915771586490249e-06,3.331611342204343e-06,4.1959786955118735e-06,1.640171716227184,0.801554602911333,0.410042929056796
3.879236401556695,0.00019804935002255993,5.722551944203269e-05,-6.897092966220509e-06,5.063068539011172e-06,9.228167362731416e-06,1.1837909852948334e-05,4.615798284542566,0.3290367426682064,1.1539495711356416
3.8835213355044225,0.0003466208758540724,8.36612903943031e-05,3.1370425796959614e-06,8.495835014368116e-06,1.5718979913765217e-05,1.979078217037656e-05,1.8917527182172889,0.7556598686171418,0.4729381795543222
3.8878919681311044,0.0006288405867343501,0.00013298733155762374,-1.6486233311385637e-05,1.548791654431497e-05,2.8179095546860692e-05,3.570164059468616e-05,5.301205452895365,0.2577641029535542,1.3253013632238413
3.8914913126471955,0.0006299736705505915,0.00013366783314363852,-2.2313017532264636e-06,1.4896338053765586e-05,2.726890171502324e-05,3.438499318405014e-05,1.9600943328113665,0.7430986276833934,0.4900235832028416
3.896376137347605,0.001095608196434682,0.00019497854577084936,-5.140844405003e-06,2.6183519132019314e-05,4.8031180796496956e-05,5.992372713136253e-05,1.4639838489568509,0.8330015493188975,0.3659959622392127
3.9007467699742877,0.0012197692868172881,0.00019562287996351937,-1.2731331751343828e-05,3.0048274957334988e-05,5.500691798371702e-05,6.875079186712147e-05,3.5108273137492723,0.47623393859020213,0.8777068284373181
3.908973843153924,0.0015693723124112374,0.00010169286562240938,-2.141365298720995e-05,3.502665932740763e-05,6.30671965350156e-05,7.796633675769643e-05,1.2932538805276732,0.8625190672460941,0.3233134701319183
