Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int
run0171,det_h1-0,0.0507485,0.000564762,8074.49,89.8582,146.168,0,0,0,9.52232,1.10592,9.52232,-0.178121,159108
run0171,det_h1-1,0.0496582,0.000558662,7901.01,88.8876,146.168,1,0,0,9.13438,1.48353,9.13438,-0.192044,159108
run0171,det_h1-2,0.0290699,0.00042744,4625.25,68.0092,146.168,0,0,0,11.2043,1.19196,11.2043,-0.139796,159108
run0171,det_h1-3,0.058629,0.00060703,9328.34,96.5833,146.168,1,0,0,10.9577,1.6543,10.9577,-0.240395,159108
run0171,det_h1-4,0.0703395,0.000664896,11191.6,105.79,146.168,1,0,0,9.77639,1.88411,9.77639,-0.191061,159108
run0172,det_h0-0,0.0585567,0.00047653,15099.8,122.881,233.152,0,0,0,9.27591,1.32685,9.27591,-0.215765,257867
run0172,det_h0-1,0.0577502,0.000473237,14891.9,122.032,233.152,1,0,0,9.47206,1.42171,9.47206,-0.221118,257867
run0172,det_h0-2,0.0239781,0.000304937,6183.17,78.6331,233.152,1,0,0,10.0811,1.90574,10.0811,-0.125894,257867
run0172,det_h0-3,0.0424398,0.000405685,10943.8,104.613,233.152,0,0,0,10.0851,1.25669,10.0851,-0.209196,257867
run0172,det_h0-4,0.0458838,0.000421825,11831.9,108.775,233.152,0,0,0,10.0881,1.23551,10.0881,-0.258993,257867
run0172,det_h0-5,0.0468307,0.000426155,12076.1,109.891,233.152,0,0,0,10.6549,1.3474,10.6549,-0.243861,257867
run0172,det_h0-6,0.0507693,0.000443714,13091.7,114.419,233.152,1,0,0,9.78203,1.434,9.78203,-0.244301,257867
run0172,det_h0-7,0.0428508,0.000407644,11049.8,105.118,233.152,1,0,0,10.0181,1.43132,10.0181,-0.242873,257867
run0172,det_h1-0,0.0439831,0.000412995,11341.8,106.498,233.152,0,0,0,9.57261,1.36782,9.57261,-0.196199,257867
run0172,det_h1-1,0.0442448,0.000414222,11409.3,106.814,233.152,1,0,0,9,1.61677,9,-0.203548,257867
run0172,det_h1-2,0.0248147,0.00031021,6398.88,79.993,233.152,1,0,0,11.2229,1.50441,11.2229,-0.171038,257867
run0172,det_h1-3,0.0509935,0.000444692,13149.5,114.671,233.152,1,0,0,11.1393,1.57527,11.1393,-0.291933,257867
run0172,det_h1-4,0.0592221,0.00047923,15271.4,123.578,233.152,1,0,0,9.52413,1.62139,9.52413,-0.215742,257867
run0173,det_h0-0,0.0542227,0.000513932,11131.4,105.506,189.258,1,0,0,9.48329,1.45717,9.48329,-0.134049,205291
run0173,det_h0-1,0.0531276,0.000508716,10906.6,104.435,189.258,0,0,0,9.69277,1.13206,9.69277,-0.16564,205291
run0173,det_h0-2,0.0216102,0.000324448,4436.38,66.6062,189.258,1,0,0,10.0866,1.43893,10.0866,-0.0994422,205291
run0173,det_h0-3,0.0393047,0.00043756,8068.9,89.827,189.258,1,0,0,10.0241,1.56589,10.0241,-0.16072,205291
run0173,det_h0-4,0.0424185,0.000454562,8708.14,93.3174,189.258,1,0,0,10.0263,1.50118,10.0263,-0.156832,205291
run0173,det_h0-5,0.0428434,0.000456832,8795.36,93.7836,189.258,0,0,0,10.5436,1.20008,10.5436,-0.17345,205291
run0173,det_h0-6,0.0459775,0.000473247,9438.77,97.1533,189.258,0,0,0,9.65651,1.07635,9.65651,-0.146198,205291
run0173,det_h0-7,0.0399323,0.000441039,8197.73,90.5413,189.258,0,0,0,10.323,1.39576,10.323,-0.158835,205291
run0173,det_h1-0,0.0412596,0.000448309,8470.22,92.0338,189.258,0,0,0,9.38764,1.37618,9.38764,-0.147955,205291
run0173,det_h1-1,0.0410382,0.000447105,8424.77,91.7866,189.258,0,0,0,9.1372,1.39568,9.1372,-0.15538,205291
run0173,det_h1-2,0.0219315,0.000326851,4502.35,67.0995,189.258,1,0,0,10.7954,1.50203,10.7954,-0.125386,205291
run0173,det_h1-3,0.046328,0.000475047,9510.73,97.523,189.258,1,0,0,11.1456,1.5222,11.1456,-0.206626,205291
run0173,det_h1-4,0.0554919,0.000519912,11392,106.733,189.258,0,0,0,9.74633,1.31579,9.74633,-0.147553,205291
run0174,det_h0-0,0.0616979,0.000638433,9339.2,96.6396,139.253,1,0,0,9.42365,1.40648,9.42365,-0.145948,151370
run0174,det_h0-1,0.061815,0.000639038,9356.93,96.7312,139.253,1,0,0,9.40226,1.46707,9.40226,-0.17711,151370
run0174,det_h0-2,0.0253729,0.000409416,3840.69,61.9733,139.253,1,0,0,9.91042,1.64997,9.91042,-0.0694991,151370
run0174,det_h0-3,0.0460027,0.00055128,6963.43,83.4472,139.253,1,0,0,10.035,1.41399,10.035,-0.157264,151370
run0174,det_h0-4,0.0480305,0.000563298,7270.37,85.2665,139.253,0,0,0,10.0051,1.32869,10.0051,-0.148261,151370
run0174,det_h0-5,0.0510586,0.000580784,7728.74,87.9133,139.253,1,0,0,10.6611,1.43117,10.6611,-0.127585,151370
run0174,det_h0-6,0.0552837,0.000604336,8368.3,91.4784,139.253,0,0,0,9.79667,1.17032,9.79667,-0.173121,151370
run0174,det_h0-7,0.0470338,0.000557423,7119.51,84.3772,139.253,0,0,0,10.3187,1.18515,10.3187,-0.161801,151370
run0174,det_h1-0,0.0479893,0.000563057,7264.14,85.2299,139.253,0,0,0,9.30483,1.28739,9.30483,-0.169709,151370
run0174,det_h1-1,0.0482791,0.000564754,7308,85.4868,139.253,1,0,0,9.38401,1.48481,9.38401,-0.13146,151370
run0174,det_h1-2,0.027,0.00042234,4086.99,63.9296,139.253,1,0,0,11.4369,1.75302,11.4369,-0.0773225,151370
run0174,det_h1-3,0.0554899,0.000605462,8399.51,91.6488,139.253,1,0,0,11.3158,1.43011,11.3158,-0.225045,151370
run0174,det_h1-4,0.0657308,0.000658968,9949.67,99.748,139.253,0,0,0,9.51262,1.26177,9.51262,-0.126904,151370
run0175,det_h0-0,0.0692225,0.0007608,8278.53,90.9864,109.58,0,0,0,9.35846,1.13125,9.35846,-0.139055,119593
run0175,det_h0-1,0.0697291,0.000763579,8339.11,91.3187,109.58,0,0,0,9.60083,1.31093,9.60083,-0.162246,119593
run0175,det_h0-2,0.0286936,0.000489823,3431.55,58.5794,109.58,1,0,0,9.84541,1.40461,9.84541,-0.103283,119593
run0175,det_h0-3,0.0520638,0.000659804,6226.47,78.908,109.58,1,0,0,10.5068,1.4174,10.5068,-0.133779,119593
run0175,det_h0-4,0.0539947,0.000671928,6457.39,80.3579,109.58,0,0,0,10.0461,1.20791,10.0461,-0.177013,119593
run0175,det_h0-5,0.0554933,0.000681189,6636.62,81.4654,109.58,0,0,0,10.7187,1.10312,10.7187,-0.182087,119593
run0175,det_h0-6,0.0616572,0.000718024,7373.76,85.8706,109.58,1,0,0,9.83121,1.48472,9.83121,-0.189904,119593
run0175,det_h0-7,0.0516875,0.000657415,6181.46,78.6223,109.58,0,0,0,10.4874,1.34324,10.4874,-0.177416,119593
run0175,det_h1-0,0.0539034,0.00067136,6446.47,80.2899,109.58,0,0,0,9.64695,1.33901,9.64695,-0.158185,119593
run0175,det_h1-1,0.053835,0.000670933,6438.28,80.2389,109.58,1,0,0,9.30297,1.46645,9.30297,-0.138349,119593
run0175,det_h1-2,0.0298399,0.000499512,3568.65,59.7382,109.58,1,0,0,11.29,1.44128,11.29,-0.100541,119593
run0175,det_h1-3,0.0630755,0.000726235,7543.38,86.8527,109.58,0,0,0,11.5395,1.29407,11.5395,-0.1825,119593
run0175,det_h1-4,0.0716728,0.000774148,8571.56,92.5827,109.58,0,0,0,9.39227,1.27253,9.39227,-0.200756,119593
run0176,det_h0-0,0.0692587,0.000857301,6526.52,80.7869,90.0006,0,0,0,9.22162,1.31971,9.22162,-0.169334,94234
run0176,det_h0-1,0.0713683,0.00087026,6725.32,82.0081,90.0006,0,0,0,9.60901,1.15634,9.60901,-0.179569,94234
run0176,det_h0-2,0.0283341,0.000548342,2670.04,51.6724,90.0006,0,0,0,9.8734,1.38419,9.8734,-0.11962,94234
run0176,det_h0-3,0.0504638,0.00073179,4755.41,68.9595,90.0006,0,0,0,10.0622,1.23963,10.0622,-0.176136,94234
run0176,det_h0-4,0.0558327,0.000769734,5261.34,72.5351,90.0006,0,0,0,9.87025,1.19233,9.87025,-0.169594,94234
run0176,det_h0-5,0.0570035,0.000777763,5371.67,73.2917,90.0006,1,0,0,10.5459,1.63118,10.5459,-0.180784,94234
run0176,det_h0-6,0.0637573,0.000822548,6008.11,77.512,90.0006,0,0,0,9.83485,1.22236,9.83485,-0.221506,94234
run0176,det_h0-7,0.0519965,0.000742819,4899.84,69.9988,90.0006,0,0,0,10.0802,1.36242,10.0802,-0.177895,94234
run0176,det_h1-0,0.0534528,0.00075315,5037.07,70.9723,90.0006,0,0,0,9.7905,1.32669,9.7905,-0.154931,94234
run0176,det_h1-1,0.0532536,0.000751745,5018.3,70.84,90.0006,0,0,0,9.31882,1.32569,9.31882,-0.178917,94234
run0176,det_h1-2,0.0292204,0.000556851,2753.56,52.4743,90.0006,0,0,0,11.2123,1.37066,11.2123,-0.121812,94234
run0176,det_h1-3,0.0640427,0.000824387,6035,77.6853,90.0006,1,0,0,11.704,1.69331,11.704,-0.199036,94234
run0176,det_h1-4,0.0734782,0.00088303,6924.15,83.2114,90.0006,0,0,0,9.64306,1.29892,9.64306,-0.180988,94234
run0177,det_h0-0,0.065207,0.000916441,5062.67,71.1525,71.8399,0,0,0,9.35513,1.23128,9.35513,-0.171223,77640
run0177,det_h0-1,0.0660359,0.000922247,5127.02,71.6032,71.8399,0,0,0,9.61662,1.38951,9.61662,-0.165305,77640
