,Run,Detector,Yield,Yield err,Area,Area err,Time,Fit Status,a,b,sig1,X2NDF,Linear,Offset,Q_int,Ea,runnum
100,run0175,det_h1-1,0.0032486,0.00038652099999999997,388.51,46.2252,109.58,0,0.0,0.0,9.44336,1.4775399999999999,-0.124529,130.107,119593.0,5349.0,175
101,run0175,det_h1-2,0.00101218,0.00043908,121.05,52.5109,109.58,0,0.0,0.0,11.5304,2.18866,-0.102934,98.0935,119593.0,5349.0,175
102,run0175,det_h1-3,0.00314645,0.000550431,376.29400000000004,65.8277,109.58,0,0.0,0.0,11.6555,1.62573,-0.176102,171.875,119593.0,5349.0,175
103,run0175,det_h1-4,0.00562707,0.000433114,672.9580000000001,51.7975,109.58,0,0.0,0.0,9.54917,1.57324,-0.184777,182.18099999999998,119593.0,5349.0,175
104,run0176,det_h0-0,0.00530445,0.000500062,499.85900000000004,47.1229,90.0006,0,0.0,0.0,9.39756,1.40719,-0.154791,154.755,94234.0,5344.4,176
105,run0176,det_h0-1,0.00538251,0.000522301,507.216,49.2185,90.0006,0,0.0,0.0,9.83334,1.4325,-0.160878,157.881,94234.0,5344.4,176
106,run0176,det_h0-2,0.0019813,0.000359354,186.705,33.8634,90.0006,0,0.0,0.0,10.1362,1.99236,-0.08759600000000001,84.4285,94234.0,5344.4,176
107,run0176,det_h0-3,0.00332033,0.000480807,312.888,45.3083,90.0006,0,0.0,0.0,10.2296,1.45546,-0.154218,153.97,94234.0,5344.4,176
108,run0176,det_h0-4,0.00241979,0.000515872,228.02599999999998,48.6127,90.0006,1,0.0,0.0,10.0702,1.36804,-0.15825699999999998,159.914,94234.0,5344.4,176
109,run0176,det_h0-5,0.00412643,0.000615374,388.85,57.9891,90.0006,0,0.0,0.0,10.6489,1.65645,-0.17889000000000002,179.26,94234.0,5344.4,176
110,run0176,det_h0-6,0.00344247,0.000562883,324.397,53.0427,90.0006,1,0.0,0.0,9.90363,1.33426,-0.20765,207.375,94234.0,5344.4,176
111,run0176,det_h0-7,0.00293217,0.000500703,276.31,47.1832,90.0006,0,0.0,0.0,10.1753,1.7840900000000002,-0.16877899999999998,166.959,94234.0,5344.4,176
112,run0176,det_h1-0,0.00292122,0.000505495,275.278,47.6349,90.0006,1,0.0,0.0,9.95877,1.31044,-0.135769,141.562,94234.0,5344.4,176
113,run0176,det_h1-1,0.00465145,0.0005100759999999999,438.325,48.0665,90.0006,1,0.0,0.0,9.508189999999999,1.35693,-0.160225,161.369,94234.0,5344.4,176
114,run0176,det_h1-2,0.0010126,0.00039445800000000004,95.4209,37.1713,90.0006,0,0.0,0.0,11.220999999999998,1.7179200000000001,-0.11375899999999999,108.305,94234.0,5344.4,176
115,run0176,det_h1-3,0.00147895,0.000656106,139.36700000000002,61.8275,90.0006,0,0.0,0.0,11.6668,1.58604,-0.190434,185.62900000000002,94234.0,5344.4,176
116,run0176,det_h1-4,0.00504683,0.000512484,475.583,48.2934,90.0006,0,0.0,0.0,9.79908,1.82992,-0.170158,169.128,94234.0,5344.4,176
117,run0177,det_h0-0,0.00532289,0.0005954409999999999,413.269,46.23,71.8399,1,0.0,0.0,9.47533,1.3958,-0.16527999999999998,165.46599999999998,77640.0,5339.2,177
118,run0177,det_h0-1,0.00545392,0.000604509,423.44300000000004,46.9341,71.8399,1,0.0,0.0,9.769960000000001,1.39544,-0.151757,151.172,77640.0,5339.2,177
119,run0177,det_h0-2,0.00167069,0.00035495599999999997,129.71200000000002,27.5587,71.8399,0,0.0,0.0,9.03657,1.53484,-0.0947152,92.2296,77640.0,5339.2,177
120,run0177,det_h0-3,0.00267951,0.000555248,208.037,43.1094,71.8399,0,0.0,0.0,9.69868,1.75121,-0.16705599999999998,167.993,77640.0,5339.2,177
121,run0177,det_h0-4,0.00300801,0.0006256909999999999,233.542,48.5786,71.8399,1,0.0,0.0,9.91853,1.13602,-0.183679,186.14,77640.0,5339.2,177
122,run0177,det_h0-5,0.00131551,0.000756855,102.13600000000001,58.7622,71.8399,1,0.0,0.0,11.0175,1.34406,-0.173368,175.905,77640.0,5339.2,177
123,run0177,det_h0-6,0.00371467,0.000640311,288.407,49.7137,71.8399,0,0.0,0.0,9.85807,1.59975,-0.175824,178.706,77640.0,5339.2,177
124,run0177,det_h0-7,0.00243342,0.000602109,188.93099999999998,46.7478,71.8399,1,0.0,0.0,10.1377,1.11974,-0.179965,180.21,77640.0,5339.2,177
125,run0177,det_h1-0,0.00182556,0.0005364559999999999,141.736,41.6504,71.8399,0,0.0,0.0,9.35856,1.41365,-0.15756199999999998,162.399,77640.0,5339.2,177
126,run0177,det_h1-1,0.00497217,0.000582277,386.039,45.208,71.8399,0,0.0,0.0,9.179310000000001,1.49684,-0.14207999999999998,146.975,77640.0,5339.2,177
127,run0177,det_h1-2,0.000634867,0.0005692059999999999,49.2911,44.1931,71.8399,0,0.0,0.0,12.0798,1.8819400000000002,-0.0804156,78.7578,77640.0,5339.2,177
