,a0,a0err,fitOrder,splineX,splineY
4.4233,0.002646557142955435,5.756375353946885e-05,4,4.4233,0.002646557142955435
4.4238,0.0026410116975346416,5.744175983098032e-05,4,4.4238,0.0026410116975346416
4.4242,0.002635831486786942,5.732806070703931e-05,4,4.4242,0.002635831486786942
4.4246,0.0026309282087467116,5.722058862292496e-05,4,4.4246,0.0026309282087467116
4.4251,0.0026262680676993827,5.7118789161103995e-05,4,4.4251,0.0026262680676993827
4.4255,0.0026218342641060725,5.7022127263057105e-05,4,4.4255,0.0026218342641060725
4.4259,0.0026176696808022835,5.693165894325116e-05,4,4.4259,0.0026176696808022835
4.4263,0.0026136618611158607,5.6844551819680567e-05,4,4.4263,0.0026136618611158607
4.4268,0.002609891503727279,5.676305958230628e-05,4,4.4268,0.002609891503727279
4.4272,0.0026063207149081887,5.6685983134902586e-05,4,4.4272,0.0026063207149081887
4.4276,0.0026028796750884793,5.6611933429504864e-05,4,4.4276,0.0026028796750884793
4.4281,0.0025996356714248384,5.654237753125422e-05,4,4.4281,0.0025996356714248384
4.4285,0.0025965103299711127,5.6475455917094175e-05,4,4.4285,0.0025965103299711127
4.4289,0.0025935571409459613,5.6412359525629084e-05,4,4.4289,0.0025935571409459613
4.4293,0.0025907153191913226,5.635181604552543e-05,4,4.4293,0.0025907153191913226
4.4298,0.002588008277691471,5.6294414953639876e-05,4,4.4298,0.002588008277691471
4.4302,0.002585410976620175,5.623952221632596e-05,4,4.4302,0.002585410976620175
4.4306,0.0025829641408282064,5.6187842474314685e-05,4,4.4306,0.0025829641408282064
4.431,0.0025805654813254664,5.613736265135807e-05,4,4.431,0.0025805654813254664
4.4315,0.0025782871551238208,5.6089611048555956e-05,4,4.4315,0.0025782871551238208
4.4319,0.0025761347966350265,5.6044783390413236e-05,4,4.4319,0.0025761347966350265
4.4323,0.0025740325253771484,5.600088028851185e-05,4,4.4323,0.0025740325253771484
4.4328,0.0025720292165721257,5.595937912427593e-05,4,4.4328,0.0025720292165721257
4.4332,0.0025700771537524383,5.591905703577764e-05,4,4.4332,0.0025700771537524383
4.4336,0.002568228962627004,5.588088379342475e-05,4,4.4336,0.002568228962627004
4.434,0.0025664746845670407,5.584480295817285e-05,4,4.434,0.0025664746845670407
4.4345,0.0025647485760746905,5.580952936890195e-05,4,4.4345,0.0025647485760746905
4.4349,0.002563101601269738,5.5775862557235056e-05,4,4.4349,0.002563101601269738
4.4353,0.0025615206596069614,5.57438607291203e-05,4,4.4353,0.0025615206596069614
4.4358,0.002559998547124773,5.571286226058116e-05,4,4.4358,0.002559998547124773
4.4362,0.00255857054119436,5.568420862945515e-05,4,4.4362,0.00255857054119436
4.4366,0.0025571690715296067,5.565619271880072e-05,4,4.4366,0.0025571690715296067
4.437,0.002555748863583665,5.562757253210903e-05,4,4.437,0.002555748863583665
4.4375,0.002554473062661442,5.56022252415036e-05,4,4.4375,0.002554473062661442
4.4379,0.002553231580166739,5.557759109089847e-05,4,4.4379,0.002553231580166739
4.4383,0.0025520055439959303,5.555344193946473e-05,4,4.4383,0.0025520055439959303
4.4388,0.002550807155557634,5.552960210139388e-05,4,4.4388,0.002550807155557634
4.4392,0.002549705999211795,5.550812073435368e-05,4,4.4392,0.002549705999211795
4.4396,0.0025486105005289106,5.548675737419243e-05,4,4.4396,0.0025486105005289106
4.44,0.0025475149978259424,5.546539299794995e-05,4,4.44,0.0025475149978259424
4.4405,0.002546500212647376,5.544580199327565e-05,4,4.4405,0.002546500212647376
4.4409,0.0025455037857752515,5.542646592824663e-05,4,4.4409,0.0025455037857752515
4.4413,0.0025446068613672835,5.54095070071357e-05,4,4.4413,0.0025446068613672835
4.4418,0.0025436377380409782,5.5390808795711946e-05,4,4.4418,0.0025436377380409782
4.4422,0.002542776596517232,5.537456015726044e-05,4,4.4422,0.002542776596517232
4.4426,0.0025418860309795884,5.53577162579343e-05,4,4.4426,0.0025418860309795884
4.443,0.0025410945146084126,5.53429009324864e-05,4,4.443,0.0025410945146084126
4.4435,0.002540257380836562,5.532690289826993e-05,4,4.4435,0.002540257380836562
4.4439,0.002539514745549834,5.5313282634739415e-05,4,4.4439,0.002539514745549834
4.4443,0.0025387504621628655,5.5299103267665666e-05,4,4.4443,0.0025387504621628655
4.4448,0.002538041470130516,5.528615513239302e-05,4,4.4448,0.002538041470130516
4.4452,0.0025373545772561954,5.527348025097156e-05,4,4.4452,0.0025373545772561954
4.4456,0.0025366461946213937,5.52605287901212e-05,4,4.4456,0.0025366461946213937
4.446,0.002535980181439725,5.524837220228013e-05,4,4.446,0.002535980181439725
4.4465,0.002535376458145421,5.523756542181537e-05,4,4.4465,0.002535376458145421
4.4469,0.002534723811271348,5.5225559325425427e-05,4,4.4469,0.002534723811271348
4.4473,0.0025341587336546066,5.5215529299286054e-05,4,4.4473,0.0025341587336546066
4.4478,0.0025335795433923157,5.520525525891226e-05,4,4.4478,0.0025335795433923157
4.4482,0.0025330213457697027,5.5195373455106496e-05,4,4.4482,0.0025330213457697027
4.4486,0.0025324870934465673,5.518599479229051e-05,4,4.4486,0.0025324870934465673
4.449,0.0025319433655610194,5.51764235831803e-05,4,4.449,0.0025319433655610194
4.4495,0.0025314828229900414,5.5168531930835335e-05,4,4.4495,0.0025314828229900414
4.4499,0.002530983428093712,5.5159855912738035e-05,4,4.4499,0.002530983428093712
4.4503,0.002530484549314876,5.515117771588052e-05,4,4.4503,0.002530484549314876
4.4508,0.0025300562439968073,5.514385388730779e-05,4,4.4508,0.0025300562439968073
4.4512,0.002529585055607253,5.5135843534288325e-05,4,4.4512,0.002529585055607253
4.4516,0.002529163441592595,5.512866367805095e-05,4,4.4516,0.002529163441592595
4.452,0.00252876160641091,5.51219741738542e-05,4,4.452,0.00252876160641091
4.4525,0.002528374195341022,5.511546582285527e-05,4,4.4525,0.002528374195341022
4.4529,0.0025279739438695617,5.5108802888814164e-05,4,4.4529,0.0025279739438695617
4.4533,0.002527614130847679,5.5102960218583e-05,4,4.4533,0.002527614130847679
4.4538,0.0025272582805569736,5.509719386526296e-05,4,4.4538,0.0025272582805569736
4.4542,0.0025268956662681803,5.509121258347642e-05,4,4.4542,0.0025268956662681803
4.4546,0.002526599704572428,5.508668510039798e-05,4,4.4546,0.002526599704572428
4.455,0.0025262651653167,5.508112784608958e-05,4,4.455,0.0025262651653167
4.4555,0.002525969024501066,5.5076594878426276e-05,4,4.4555,0.002525969024501066
4.4559,0.00252568598854126,5.507220993057797e-05,4,4.4559,0.00252568598854126
4.4563,0.0025253973287113463,5.506770718746097e-05,4,4.4563,0.0025253973287113463
4.4568,0.002525114067085642,5.506331622691299e-05,4,4.4568,0.002525114067085642
4.4572,0.002524856980577977,5.505924854910492e-05,4,4.4572,0.002524856980577977
4.4576,0.0025246196551879582,5.505591504123553e-05,4,4.4576,0.0025246196551879582
4.458,0.0025243893766526207,5.505248148961147e-05,4,4.458,0.0025243893766526207
4.4585,0.0025241559696662667,5.5048914586881766e-05,4,4.4585,0.0025241559696662667
4.4589,0.002523920014368525,5.504536153950016e-05,4,4.4589,0.002523920014368525
4.4593,0.0025237211905303233,5.504249157319261e-05,4,4.4593,0.0025237211905303233
4.4598,0.002523515406379401,5.503958261403835e-05,4,4.4598,0.002523515406379401
4.4602,0.0025233379012848263,5.5037233455206035e-05,4,4.4602,0.0025233379012848263
4.4606,0.002523211706439771,5.503592385642632e-05,4,4.4606,0.002523211706439771
4.461,0.002523012719064401,5.5033040583427345e-05,4,4.461,0.002523012719064401
4.4615,0.0025228914572353258,5.5031657274459816e-05,4,4.4615,0.0025228914572353258
4.4619,0.002522737304425701,5.50296720392732e-05,4,4.4619,0.002522737304425701
4.4623,0.002522616089704887,5.5028282024932314e-05,4,4.4623,0.002522616089704887
4.4628,0.0025224697736843443,5.502635109876996e-05,4,4.4628,0.0025224697736843443
4.4632,0.002522382027998622,5.5025628933385565e-05,4,4.4632,0.002522382027998622
4.4636,0.0025222871689409006,5.502486724353694e-05,4,4.4636,0.0025222871689409006
4.464,0.0025221907983288294,5.5023765517293555e-05,4,4.464,0.0025221907983288294
4.4645,0.0025221028412464935,5.50230326044374e-05,4,4.4645,0.0025221028412464935
4.4649,0.002522060341997645,5.5023225462832755e-05,4,4.4649,0.002522060341997645
4.4653,0.002521968980839431,5.502222255665987e-05,4,4.4653,0.002521968980839431
4.4658,0.002521933661441266,5.502244367993121e-05,4,4.4658,0.002521933661441266
4.4662,0.002521868907189018,5.50218991271848e-05,4,4.4662,0.002521868907189018
4.4666,0.0025218780754301118,5.502301917141962e-05,4,4.4666,0.0025218780754301118
4.467,0.002521852891932148,5.502327215756226e-05,4,4.467,0.002521852891932148
4.4675,0.002521859987197487,5.5024284688675093e-05,4,4.4675,0.002521859987197487
4.4679,0.0025218343306860533,5.502452967016453e-05,4,4.4679,0.0025218343306860533
4.4683,0.002521875494982305,5.502623061652479e-05,4,4.4683,0.002521875494982305
4.4688,0.002521901826834534,5.5027410066868753e-05,4,4.4688,0.002521901826834534
4.4692,0.002521942764273265,5.5029103089963525e-05,4,4.4692,0.002521942764273265
4.4696,0.0025219688406816613,5.503027456225288e-05,4,4.4696,0.0025219688406816613
4.47,0.0025220598901912693,5.503280431675967e-05,4,4.47,0.0025220598901912693
4.4705,0.0025221198678764202,5.503466176717242e-05,4,4.4705,0.0025221198678764202
4.4709,0.002522215344543488,5.503728777832843e-05,4,4.4709,0.002522215344543488
4.4713,0.0025222916421426,5.5039309845729504e-05,4,4.4713,0.0025222916421426
4.4718,0.0025224500099796147,5.504318978860768e-05,4,4.4718,0.0025224500099796147
4.4722,0.0025225523775515655,5.5045839893528755e-05,4,4.4722,0.0025225523775515655
4.4726,0.0025227073727498773,5.504945003479562e-05,4,4.4726,0.0025227073727498773
4.473,0.0025228164883914586,5.5052128108441045e-05,4,4.473,0.0025228164883914586
4.4735,0.002522995622561982,5.50562689203846e-05,4,4.4735,0.002522995622561982
4.4739,0.002523183603928501,5.5060537574938386e-05,4,4.4739,0.002523183603928501
4.4743,0.0025233694523354904,5.506470629552305e-05,4,4.4743,0.0025233694523354904
4.4748,0.0025235551387028693,5.5068871100088555e-05,4,4.4748,0.0025235551387028693
4.4752,0.0025238010300432726,5.5074355443203396e-05,4,4.4752,0.0025238010300432726
4.4756,0.0025240386174327193,5.507945623140778e-05,4,4.4756,0.0025240386174327193
4.476,0.0025242575752214844,5.508429744686105e-05,4,4.476,0.0025242575752214844
4.4765,0.0025244994995042213,5.508950654906284e-05,4,4.4765,0.0025244994995042213
4.4769,0.0025247948357338935,5.509582283714467e-05,4,4.4769,0.0025247948357338935
4.4773,0.002525084084890091,5.5101870612967725e-05,4,4.4773,0.002525084084890091
4.4778,0.0025254128357406033,5.5108865625004715e-05,4,4.4778,0.0025254128357406033
4.4782,0.002525733382575503,5.51154816998527e-05,4,4.4782,0.002525733382575503
4.4786,0.0025260657190486553,5.512256212577485e-05,4,4.4786,0.0025260657190486553
4.479,0.0025264441119371844,5.5130396405187486e-05,4,4.479,0.0025264441119371844
4.4795,0.0025267756913007026,5.5137148085715386e-05,4,4.4795,0.0025267756913007026
4.4799,0.002527198533830226,5.514588289711614e-05,4,4.4799,0.002527198533830226
4.4803,0.002527603966107216,5.515444245998342e-05,4,4.4803,0.002527603966107216
4.4808,0.0025280452379212066,5.5163350314570856e-05,4,4.4808,0.0025280452379212066
4.4812,0.002528474267941229,5.517210811514554e-05,4,4.4812,0.002528474267941229
4.4816,0.002528965636364679,5.518219508128974e-05,4,4.4816,0.002528965636364679
4.482,0.0025294466135453637,5.519190673956762e-05,4,4.482,0.0025294466135453637
4.4825,0.0025299440973136434,5.5202002364756114e-05,4,4.4825,0.0025299440973136434
4.4829,0.002530482475582296,5.521292972840874e-05,4,4.4829,0.002530482475582296
4.4833,0.0025310243838419628,5.522394099411545e-05,4,4.4833,0.0025310243838419628
4.4838,0.002531614421084754,5.5235804462192474e-05,4,4.4838,0.002531614421084754
4.4842,0.0025321888485661886,5.5247485464998674e-05,4,4.4842,0.0025321888485661886
4.4846,0.002532809774690393,5.525991894689019e-05,4,4.4846,0.002532809774690393
4.485,0.002533409581301305,5.527190685478771e-05,4,4.485,0.002533409581301305
4.4855,0.002534066765728927,5.528509568621535e-05,4,4.4855,0.002534066765728927
4.4859,0.002534789544476527,5.529966408566651e-05,4,4.4859,0.002534789544476527
4.4863,0.002535452801310634,5.531287783676769e-05,4,4.4863,0.002535452801310634
4.4868,0.0025361853644483745,5.532755584012091e-05,4,4.4868,0.0025361853644483745
4.4872,0.0025369850389591613,5.534369623067421e-05,4,4.4872,0.0025369850389591613
4.4876,0.0025377495666682286,5.535902376123852e-05,4,4.4876,0.0025377495666682286
4.488,0.002538540078997671,5.537468204663627e-05,4,4.488,0.002538540078997671
4.4885,0.0025394028605157746,5.539204786271637e-05,4,4.4885,0.0025394028605157746
4.4889,0.0025402756612498576,5.540953911460749e-05,4,4.4889,0.0025402756612498576
4.4893,0.0025411412342267233,5.5426671868934566e-05,4,4.4893,0.0025411412342267233
4.4898,0.0025420877215287714,5.544563999224121e-05,4,4.4898,0.0025420877215287714
4.4902,0.0025430352095465393,5.546461954669525e-05,4,4.4902,0.0025430352095465393
4.4906,0.0025440346116879725,5.5484537961031874e-05,4,4.4906,0.0025440346116879725
4.491,0.00254506308471105,5.550503132875821e-05,4,4.491,0.00254506308471105
4.4915,0.0025460937948165656,5.552559314062258e-05,4,4.4915,0.0025460937948165656
4.4919,0.002547148028397917,5.5546711383774255e-05,4,4.4919,0.002547148028397917
4.4923,0.0025482840494092454,5.5569350450974693e-05,4,4.4923,0.0025482840494092454
4.4928,0.002549447675182168,5.5592688692950554e-05,4,4.4928,0.002549447675182168
4.4932,0.0025506361051500404,5.561627648554432e-05,4,4.4932,0.0025506361051500404
4.4936,0.0025518521666977566,5.564073167750845e-05,4,4.4936,0.0025518521666977566
4.494,0.002553116668416066,5.566588295239977e-05,4,4.494,0.002553116668416066
4.4945,0.0025544174409269627,5.5691952619141196e-05,4,4.4945,0.0025544174409269627
4.4949,0.002555767429827267,5.571887602554449e-05,4,4.4949,0.002555767429827267
4.4953,0.00255711813197517,5.574588802386239e-05,4,4.4953,0.00255711813197517
4.4958,0.0025585453637682162,5.577437329376074e-05,4,4.4958,0.0025585453637682162
4.4962,0.0025600012889486702,5.5803450631336406e-05,4,4.4962,0.0025600012889486702
4.4966,0.002561490703237533,5.583324731036571e-05,4,4.4966,0.002561490703237533
4.497,0.0025630232113707956,5.58638829171527e-05,4,4.497,0.0025630232113707956
4.4975,0.0025646628306407464,5.589666747568464e-05,4,4.4975,0.0025646628306407464
4.4979,0.00256630703598958,5.592977527068991e-05,4,4.4979,0.00256630703598958
4.4983,0.0025680008176475846,5.596374153345145e-05,4,4.4983,0.0025680008176475846
4.4988,0.002569721468454531,5.5998118574398735e-05,4,4.4988,0.002569721468454531
4.4992,0.0025715229745675926,5.6034295716809505e-05,4,4.4992,0.0025715229745675926
4.4996,0.0025733776261737964,5.607162107536876e-05,4,4.4996,0.0025733776261737964
4.5,0.00257525953872949,5.610932513892286e-05,4,4.5,0.00257525953872949
4.5005,0.0025772172789766804,5.6148582337205514e-05,4,4.5005,0.0025772172789766804
4.5009,0.0025792530641212986,5.618959641417986e-05,4,4.5009,0.0025792530641212986
4.5013,0.0025812773377264717,5.6230112634232774e-05,4,4.5013,0.0025812773377264717
4.5018,0.002583394431637466,5.627270228871341e-05,4,4.5018,0.002583394431637466
4.5022,0.0025855864835260456,5.631683853152797e-05,4,4.5022,0.0025855864835260456
4.5026,0.002587863519933931,5.63627651539603e-05,4,4.5026,0.002587863519933931
4.503,0.002590121207407887,5.640815353096489e-05,4,4.503,0.002590121207407887
4.5035,0.002592523145249734,5.645656799101782e-05,4,4.5035,0.002592523145249734
4.5039,0.002594986342189889,5.6506198944005744e-05,4,4.5039,0.002594986342189889
4.5043,0.0025974779964484176,5.655646093880891e-05,4,4.5043,0.0025974779964484176
4.5048,0.002600092569289338,5.660938274251298e-05,4,4.5048,0.002600092569289338
4.5052,0.0026027884893949737,5.666387930942033e-05,4,4.5052,0.0026027884893949737
4.5056,0.002605512050905164,5.671900078442094e-05,4,4.5056,0.002605512050905164
4.506,0.0026083409814568405,5.677625244084307e-05,4,4.506,0.0026083409814568405
4.5065,0.0026112184088079226,5.6834441941226045e-05,4,4.5065,0.0026112184088079226
4.5069,0.0026142249806505443,5.689534641231026e-05,4,4.5069,0.0026142249806505443
4.5073,0.0026173148686974173,5.695804128288163e-05,4,4.5073,0.0026173148686974173
4.5077,0.00262050064961629,5.7022862588200626e-05,4,4.5077,0.00262050064961629
4.5082,0.002623747796621328,5.708868359580633e-05,4,4.5082,0.002623747796621328
4.5086,0.0026270696954695198,5.715629001650881e-05,4,4.5086,0.0026270696954695198
4.509,0.0026305412641351024,5.72268785140235e-05,4,4.509,0.0026305412641351024
4.5095,0.002634124020674953,5.7299923400790776e-05,4,4.5095,0.002634124020674953
4.5099,0.0026378224115875186,5.737537763744222e-05,4,4.5099,0.0026378224115875186
4.5103,0.002641583064835198,5.745207784011657e-05,4,4.5103,0.002641583064835198
4.5107,0.002645491924782977,5.7531781118703954e-05,4,4.5107,0.002645491924782977
4.5112,0.0026495088057787173,5.7613910309865e-05,4,4.5112,0.0026495088057787173
4.5116,0.0026536245508559466,5.76981514154821e-05,4,4.5116,0.0026536245508559466
4.512,0.0026579341584119626,5.77865654577359e-05,4,4.512,0.0026579341584119626
4.5125,0.002662330343500318,5.7876570277722044e-05,4,4.5125,0.002662330343500318
4.5129,0.002666899457707674,5.7970407448332034e-05,4,4.5129,0.002666899457707674
4.5133,0.0026715914601497205,5.806695729741122e-05,4,4.5133,0.0026715914601497205
4.5137,0.0026764401457981053,5.816657890863717e-05,4,4.5137,0.0026764401457981053
4.5142,0.002681485405807664,5.827064217877663e-05,4,4.5142,0.002681485405807664
4.5146,0.0026866525856004157,5.837738020978163e-05,4,4.5146,0.0026866525856004157
4.515,0.002692020573167121,5.848808185930332e-05,4,4.515,0.002692020573167121
4.5155,0.0026975089925171487,5.8601718230835934e-05,4,4.5155,0.0026975089925171487
4.5159,0.0027032714153711356,5.872105299538763e-05,4,4.5159,0.0027032714153711356
4.5163,0.0027091804609106714,5.88436640817223e-05,4,4.5163,0.0027091804609106714
4.5167,0.0027153773393865208,5.897253676112375e-05,4,4.5167,0.0027153773393865208
4.5172,0.002721747300823715,5.9105253770409496e-05,4,4.5172,0.002721747300823715
4.5176,0.0027283687819032857,5.924310041475515e-05,4,4.5176,0.0027283687819032857
4.518,0.0027352480558962794,5.938685542731004e-05,4,4.518,0.0027352480558962794
4.5185,0.0027423891037937935,5.953627457440833e-05,4,4.5185,0.0027423891037937935
4.5189,0.002749818569531535,5.969218397080596e-05,4,4.5189,0.002749818569531535
4.5193,0.002757533683066315,5.985411461567548e-05,4,4.5193,0.002757533683066315
4.5197,0.0027656067965615163,6.0024258244607935e-05,4,4.5197,0.0027656067965615163
4.5202,0.00277406222418118,6.020255012503189e-05,4,4.5202,0.00277406222418118
4.5206,0.002782864484862796,6.0388777454249e-05,4,4.5206,0.002782864484862796
4.521,0.002792091953975098,6.0584509497420065e-05,4,4.521,0.002792091953975098
4.5215,0.0028017104719918746,6.078890924532643e-05,4,4.5215,0.0028017104719918746
4.5219,0.0028118965993897435,6.100605978064481e-05,4,4.5219,0.0028118965993897435
4.5223,0.0028225975814482585,6.12346603406471e-05,4,4.5223,0.0028225975814482585
4.5227,0.0028339184847306527,6.147732309037191e-05,4,4.5227,0.0028339184847306527
4.5232,0.0028459218266018295,6.173551135763129e-05,4,4.5232,0.0028459218266018295
4.5236,0.002858688588623046,6.201069181915333e-05,4,4.5236,0.002858688588623046
4.524,0.002872329031357015,6.230598245534122e-05,4,4.524,0.002872329031357015
4.5245,0.0028869540761985116,6.262347325646131e-05,4,4.5245,0.0028869540761985116
4.5249,0.0029028153769816026,6.296905619590478e-05,4,4.5249,0.0029028153769816026
4.5253,0.0029200564159097696,6.33460511705994e-05,4,4.5253,0.0029200564159097696
4.5257,0.002938979501545959,6.376153619135018e-05,4,4.5257,0.002938979501545959
4.5262,0.0029600073649964248,6.422489802072843e-05,4,4.5262,0.0029600073649964248
4.5266,0.0029836901905854105,6.47489584413438e-05,4,4.5266,0.0029836901905854105
4.527,0.0030108166556514332,6.535143877948408e-05,4,4.527,0.0030108166556514332
4.5275,0.0030425211113577493,6.605896758481404e-05,4,4.5275,0.0030425211113577493
4.5279,0.0030807086044568467,6.691501617722025e-05,4,4.5279,0.0030807086044568467
4.5283,0.003128208106837639,6.798460115682445e-05,4,4.5283,0.003128208106837639
4.5287,0.003190246607466314,6.938728190908415e-05,4,4.5287,0.003190246607466314
4.5292,0.003276369542045248,7.133920423893852e-05,4,4.5292,0.003276369542045248
4.5296,0.0034055841140418134,7.426072299911816e-05,4,4.5296,0.0034055841140418134
4.53,0.0036136606071494087,7.887230686368839e-05,4,4.53,0.0036136606071494087
4.5305,0.003836013158171341,8.333696633646036e-05,4,4.5305,0.003836013158171341
4.5309,0.002566004145695449,6.067031307263227e-05,4,4.5309,0.002566004145695449
4.5313,0.0020664860371198876,4.8860644239093614e-05,4,4.5313,0.0020664860371198876
4.5317,0.0023264372604220275,5.269428142097378e-05,4,4.5317,0.0023264372604220275
4.5322,0.002509857842481629,5.5596301767246975e-05,4,4.5322,0.002509857842481629
4.5326,0.002624520558161522,5.763511503908519e-05,4,4.5326,0.002624520558161522
4.533,0.002703391742328354,5.913674595284637e-05,4,4.533,0.002703391742328354
4.5335,0.0027621824200674116,6.030391137191825e-05,4,4.5335,0.0027621824200674116
4.5339,0.0028086939773652795,6.125326328173993e-05,4,4.5339,0.0028086939773652795
4.5343,0.002847234172164558,6.205495538038093e-05,4,4.5343,0.002847234172164558
4.5347,0.002880149972924611,6.274836441005483e-05,4,4.5347,0.002880149972924611
4.5352,0.002909045386965502,6.336230828610637e-05,4,4.5352,0.002909045386965502
4.5356,0.002934831653423775,6.39124308781404e-05,4,4.5356,0.002934831653423775
4.536,0.0029580826736168553,6.440916018419437e-05,4,4.536,0.0029580826736168553
4.5365,0.0029793538299723705,6.486310605286218e-05,4,4.5365,0.0029793538299723705
4.5369,0.00299874960354529,6.527552408294942e-05,4,4.5369,0.00299874960354529
4.5373,0.003016558601339692,6.565198857302315e-05,4,4.5373,0.003016558601339692
4.5377,0.0030329352041144004,6.599542153359337e-05,4,4.5377,0.0030329352041144004
4.5382,0.0030478816292388187,6.630601588583336e-05,4,4.5382,0.0030478816292388187
4.5386,0.0030616083585679812,6.65881633773093e-05,4,4.5386,0.0030616083585679812
4.539,0.003074102858840585,6.684188132458438e-05,4,4.539,0.003074102858840585
4.5395,0.0030853860063060393,6.706789675738967e-05,4,4.5395,0.0030853860063060393
4.5399,0.003095652337643033,6.727123788605299e-05,4,4.5399,0.003095652337643033
4.5403,0.0031049640224657246,6.74529264131085e-05,4,4.5403,0.0031049640224657246
4.5407,0.003113308952383496,6.761359662401747e-05,4,4.5407,0.003113308952383496
4.5412,0.0031208005570191838,6.775614393855577e-05,4,4.5412,0.0031208005570191838
4.5416,0.003127671100830098,6.788564067161888e-05,4,4.5416,0.003127671100830098
4.542,0.0031338758950303683,6.800146702091691e-05,4,4.542,0.0031338758950303683
4.5425,0.003139642948142766,6.810867701637888e-05,4,4.5425,0.003139642948142766
4.5429,0.0031449799558960776,6.820761247542326e-05,4,4.5429,0.0031449799558960776
4.5433,0.0031500611227987963,6.830213577569583e-05,4,4.5433,0.0031500611227987963
4.5437,0.0031548975565884115,6.839227540544223e-05,4,4.5437,0.0031548975565884115
4.5442,0.003159704817399268,6.848290907845607e-05,4,4.5442,0.003159704817399268
4.5446,0.0031644716349539343,6.857353350540401e-05,4,4.5446,0.0031644716349539343
4.545,0.003169237628585578,6.866495643164832e-05,4,4.545,0.003169237628585578
4.5455,0.0031742238252910697,6.876190625241388e-05,4,4.5455,0.0031742238252910697
4.5459,0.003179298414021397,6.886120808582365e-05,4,4.5459,0.003179298414021397
4.5463,0.0031845985473161393,6.896614364121114e-05,4,4.5463,0.0031845985473161393
4.5467,0.003190199656300301,6.907777087256701e-05,4,4.5467,0.003190199656300301
4.5472,0.0031960225831311785,6.919452773707035e-05,4,4.5472,0.0031960225831311785
4.5476,0.003202174821992934,6.931852873130528e-05,4,4.5476,0.003202174821992934
4.548,0.003208610562145735,6.944891476154909e-05,4,4.548,0.003208610562145735
4.5485,0.003215436153543715,6.958756535441416e-05,4,4.5485,0.003215436153543715
4.5489,0.003222531780876619,6.973208447596109e-05,4,4.5489,0.003222531780876619
4.5493,0.00322993599872322,6.988307719496233e-05,4,4.5493,0.00322993599872322
4.5497,0.0032376288015069942,7.004017517432142e-05,4,4.5497,0.0032376288015069942
4.5502,0.00324572582746928,7.020583811282943e-05,4,4.5502,0.00324572582746928
4.5506,0.003254075873247587,7.037662839660776e-05,4,4.5506,0.003254075873247587
4.551,0.003262716767072401,7.055344395978515e-05,4,4.551,0.003262716767072401
4.5515,0.0032716769155537286,7.073687882757115e-05,4,4.5515,0.0032716769155537286
4.5519,0.0032808784525899665,7.092518412921328e-05,4,4.5519,0.0032808784525899665
4.5523,0.0032903277604979892,7.111847050816058e-05,4,4.5523,0.0032903277604979892
4.5527,0.003300033893028972,7.131682116909044e-05,4,4.5527,0.003300033893028972
4.5532,0.0033099815342494676,7.152028720185539e-05,4,4.5532,0.0033099815342494676
4.5536,0.0033201174450761435,7.172713722782009e-05,4,4.5536,0.0033201174450761435
4.554,0.0033304528137300697,7.193818167683185e-05,4,4.554,0.0033304528137300697
4.5545,0.003341006865911167,7.215330570126037e-05,4,4.5545,0.003341006865911167
4.5549,0.0033517230219149573,7.23716042530967e-05,4,4.5549,0.0033517230219149573
4.5553,0.0033626061619405315,7.25933209827899e-05,4,4.5553,0.0033626061619405315
4.5557,0.0033736752025397506,7.281836343109183e-05,4,4.5557,0.0033736752025397506
4.5562,0.003384901654999083,7.304656920888722e-05,4,4.5562,0.003384901654999083
4.5566,0.0033962745837670468,7.32773856393982e-05,4,4.5566,0.0033962745837670468
4.557,0.0034077942487968113,7.35111272847763e-05,4,4.557,0.0034077942487968113
4.5575,0.0034194477262938375,7.374720703316158e-05,4,4.5575,0.0034194477262938375
4.5579,0.0034312819323522974,7.398659435912945e-05,4,4.5579,0.0034312819323522974
4.5583,0.0034432382479909806,7.422832846587224e-05,4,4.5583,0.0034432382479909806
4.5587,0.003455438175403929,7.447487596877079e-05,4,4.5587,0.003455438175403929
4.5592,0.003467716117960279,7.472255990686186e-05,4,4.5592,0.003467716117960279
4.5596,0.003480225899526598,7.497481780732586e-05,4,4.5596,0.003480225899526598
4.56,0.0034929883466151244,7.523199599183802e-05,4,4.56,0.0034929883466151244
4.5605,0.003505956664825433,7.549315784044393e-05,4,4.5605,0.003505956664825433
4.5609,0.0035191793288166847,7.575932957274972e-05,4,4.5609,0.0035191793288166847
4.5613,0.0035327279173461897,7.60319020140752e-05,4,4.5613,0.0035327279173461897
4.5617,0.003546529299211327,7.630947134722116e-05,4,4.5617,0.003546529299211327
4.5622,0.003560675037719051,7.659366674290278e-05,4,4.5622,0.003560675037719051
4.5626,0.00357521095594006,7.688579957076555e-05,4,4.5626,0.00357521095594006
4.563,0.003590153091352731,7.718607552962033e-05,4,4.563,0.003590153091352731
4.5635,0.003605550348577111,7.749561654081481e-05,4,4.5635,0.003605550348577111
4.5639,0.003621414280369283,7.781435068526033e-05,4,4.5639,0.003621414280369283
4.5643,0.003637860909218236,7.814490376951236e-05,4,4.5643,0.003637860909218236
4.5647,0.0036548675308853366,7.848704035075465e-05,4,4.5647,0.0036548675308853366
4.5652,0.0036724760707228456,7.884128952564487e-05,4,4.5652,0.0036724760707228456
